total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.8Gi,1.9816105365753174
7.2Gi,2.4Gi,2.4Gi,20Mi,2.4Gi,4.5Gi,3.233441114425659
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,4.493977069854736
7.2Gi,2.8Gi,1.9Gi,94Mi,2.4Gi,4.0Gi,5.899564981460571
7.2Gi,3.1Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,7.177754878997803
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,8.438311338424683
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,9.758288860321045
7.2Gi,4.0Gi,718Mi,103Mi,2.4Gi,2.8Gi,11.02115774154663
7.2Gi,4.4Gi,311Mi,103Mi,2.4Gi,2.4Gi,12.304641246795654
7.2Gi,4.6Gi,116Mi,84Mi,2.4Gi,2.2Gi,13.604368448257446
7.2Gi,4.6Gi,105Mi,94Mi,2.4Gi,2.2Gi,14.937926530838013
7.2Gi,4.6Gi,94Mi,94Mi,2.4Gi,2.2Gi,16.24404811859131
7.2Gi,4.7Gi,90Mi,94Mi,2.4Gi,2.2Gi,17.559720993041992
7.2Gi,4.7Gi,84Mi,98Mi,2.4Gi,2.2Gi,18.853126287460327
7.2Gi,4.7Gi,88Mi,94Mi,2.4Gi,2.2Gi,20.14796471595764
7.2Gi,4.7Gi,89Mi,94Mi,2.4Gi,2.2Gi,21.436660051345825
7.2Gi,4.7Gi,89Mi,94Mi,2.4Gi,2.2Gi,22.74811053276062
7.2Gi,4.7Gi,79Mi,103Mi,2.4Gi,2.2Gi,24.051623344421387
7.2Gi,4.7Gi,89Mi,94Mi,2.4Gi,2.2Gi,25.385234117507935
7.2Gi,4.7Gi,88Mi,94Mi,2.4Gi,2.2Gi,26.67897391319275
7.2Gi,4.7Gi,87Mi,94Mi,2.4Gi,2.2Gi,27.974562644958496
7.2Gi,4.7Gi,87Mi,94Mi,2.4Gi,2.2Gi,29.2663996219635
7.2Gi,4.6Gi,171Mi,94Mi,2.4Gi,2.3Gi,30.56192183494568
