total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.042952060699463
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.4241881370544434
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.610762119293213
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.76185417175293
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,6.953883647918701
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,8.261884212493896
7.2Gi,2.4Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,9.488810539245605
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,10.69300627708435
7.2Gi,2.1Gi,4.5Gi,20Mi,580Mi,4.9Gi,12.06017017364502
7.2Gi,2.1Gi,4.5Gi,20Mi,595Mi,4.8Gi,13.33047890663147
7.2Gi,2.2Gi,4.3Gi,56Mi,657Mi,4.7Gi,14.482404947280884
7.2Gi,2.2Gi,4.2Gi,103Mi,725Mi,4.6Gi,15.63484501838684
7.2Gi,2.3Gi,4.2Gi,103Mi,745Mi,4.6Gi,16.76012134552002
7.2Gi,2.3Gi,4.1Gi,103Mi,769Mi,4.6Gi,17.88255786895752
7.2Gi,2.4Gi,4.0Gi,103Mi,794Mi,4.5Gi,19.01872754096985
7.2Gi,2.4Gi,4.0Gi,103Mi,818Mi,4.5Gi,20.139445304870605
7.2Gi,2.4Gi,4.0Gi,103Mi,844Mi,4.5Gi,21.264170169830322
7.2Gi,2.4Gi,3.9Gi,103Mi,872Mi,4.5Gi,22.41808295249939
7.2Gi,2.4Gi,3.8Gi,103Mi,900Mi,4.4Gi,23.544171571731567
7.2Gi,2.5Gi,3.7Gi,103Mi,923Mi,4.4Gi,24.667171955108643
7.2Gi,2.5Gi,3.7Gi,103Mi,940Mi,4.3Gi,25.797075986862183
7.2Gi,2.6Gi,3.6Gi,103Mi,958Mi,4.3Gi,26.925418853759766
7.2Gi,2.6Gi,3.6Gi,103Mi,977Mi,4.2Gi,28.064536571502686
7.2Gi,2.7Gi,3.5Gi,103Mi,992Mi,4.2Gi,29.194932222366333
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,30.316185474395752
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,31.44095230102539
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,32.56949305534363
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,33.70337152481079
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,34.824000120162964
7.2Gi,3.1Gi,3.1Gi,103Mi,1.1Gi,3.8Gi,35.94566774368286
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.07105469703674
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.19580793380737
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,39.32806730270386
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,40.44498658180237
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.8Gi,41.56422686576843
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,42.688225507736206
7.2Gi,3.1Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.812724113464355
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.947784662246704
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,46.06979513168335
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,47.37998962402344
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,48.50724482536316
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,49.635995388031006
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.759185552597046
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.888343811035156
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.0076105594635
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,54.1270477771759
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,55.255802631378174
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.37957000732422
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.508211851119995
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,58.62940287590027
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,59.75248956680298
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,60.884217500686646
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,62.01055860519409
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,63.14137411117554
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.26404786109924
