files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19959/722637,77M/2G,2.76%,1.3648,seconds,27.699081897735596
23080,1,0/722637,0/2G,0%,2.375,seconds,32.391966819763184
23080,1,20136/722637,78M/2G,2.79%,1.2622,seconds,178.51004433631897
