total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,2.5098299980163574
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,3.944173574447632
7.2Gi,2.4Gi,2.5Gi,20Mi,2.3Gi,4.6Gi,5.242877244949341
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,6.586838006973267
7.2Gi,2.5Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,7.851402759552002
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,9.150657415390015
7.2Gi,2.6Gi,2.2Gi,29Mi,2.3Gi,4.3Gi,10.63688611984253
7.2Gi,2.8Gi,2.0Gi,103Mi,2.4Gi,4.1Gi,12.087891340255737
7.2Gi,2.9Gi,1.9Gi,103Mi,2.4Gi,3.9Gi,13.46127438545227
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.8Gi,14.905139923095703
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.6Gi,16.246622800827026
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,17.587985515594482
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,18.838672876358032
7.2Gi,3.5Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,20.191486597061157
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,21.472908973693848
7.2Gi,3.8Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,22.87166738510132
7.2Gi,3.9Gi,881Mi,103Mi,2.4Gi,2.9Gi,24.23406457901001
7.2Gi,4.3Gi,481Mi,103Mi,2.4Gi,2.5Gi,25.77304172515869
7.2Gi,4.6Gi,185Mi,84Mi,2.4Gi,2.3Gi,27.33799910545349
7.2Gi,4.6Gi,161Mi,90Mi,2.4Gi,2.2Gi,29.140211820602417
7.2Gi,4.6Gi,165Mi,85Mi,2.4Gi,2.2Gi,30.652955293655396
7.2Gi,4.7Gi,143Mi,84Mi,2.4Gi,2.2Gi,32.47045373916626
7.2Gi,4.7Gi,152Mi,77Mi,2.4Gi,2.2Gi,33.97258162498474
7.2Gi,4.7Gi,143Mi,85Mi,2.4Gi,2.2Gi,35.394805669784546
7.2Gi,4.7Gi,145Mi,84Mi,2.4Gi,2.2Gi,36.90022587776184
7.2Gi,4.7Gi,142Mi,85Mi,2.4Gi,2.2Gi,38.4399950504303
7.2Gi,4.7Gi,135Mi,94Mi,2.4Gi,2.2Gi,39.91486573219299
7.2Gi,4.7Gi,127Mi,102Mi,2.4Gi,2.2Gi,41.4732711315155
7.2Gi,4.7Gi,135Mi,94Mi,2.4Gi,2.2Gi,42.888182163238525
7.2Gi,4.7Gi,133Mi,94Mi,2.4Gi,2.2Gi,44.388150453567505
7.2Gi,4.5Gi,276Mi,75Mi,2.4Gi,2.3Gi,45.779603481292725
