total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.7Gi,20Mi,2.4Gi,4.9Gi,2.170921802520752
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.9Gi,3.496180295944214
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,4.823042869567871
7.2Gi,2.3Gi,2.4Gi,20Mi,2.4Gi,4.6Gi,6.150620222091675
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.5Gi,7.470190525054932
7.2Gi,2.5Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,8.829022407531738
7.2Gi,2.7Gi,2.1Gi,56Mi,2.4Gi,4.2Gi,10.275906085968018
7.2Gi,2.9Gi,1.8Gi,103Mi,2.5Gi,4.0Gi,11.75344443321228
7.2Gi,3.1Gi,1.7Gi,103Mi,2.5Gi,3.8Gi,13.08222246170044
7.2Gi,3.2Gi,1.5Gi,103Mi,2.5Gi,3.6Gi,14.407382011413574
7.2Gi,3.3Gi,1.4Gi,103Mi,2.5Gi,3.5Gi,15.732475280761719
7.2Gi,3.5Gi,1.2Gi,103Mi,2.5Gi,3.4Gi,17.052961111068726
7.2Gi,3.7Gi,1.0Gi,103Mi,2.5Gi,3.2Gi,18.384196281433105
7.2Gi,3.9Gi,847Mi,103Mi,2.5Gi,3.0Gi,19.709794759750366
7.2Gi,4.3Gi,454Mi,103Mi,2.5Gi,2.6Gi,21.04474687576294
7.2Gi,4.6Gi,148Mi,103Mi,2.5Gi,2.3Gi,22.372745037078857
7.2Gi,4.7Gi,94Mi,57Mi,2.4Gi,2.2Gi,23.73144221305847
7.2Gi,4.6Gi,124Mi,75Mi,2.4Gi,2.3Gi,25.211461067199707
7.2Gi,4.6Gi,102Mi,75Mi,2.4Gi,2.2Gi,26.628133296966553
7.2Gi,4.6Gi,105Mi,75Mi,2.4Gi,2.2Gi,28.0396568775177
7.2Gi,4.6Gi,92Mi,84Mi,2.4Gi,2.2Gi,29.546640872955322
7.2Gi,4.6Gi,101Mi,75Mi,2.4Gi,2.2Gi,30.934736490249634
7.2Gi,4.6Gi,105Mi,72Mi,2.4Gi,2.2Gi,32.39600348472595
7.2Gi,4.5Gi,317Mi,47Mi,2.4Gi,2.5Gi,33.773704290390015
