cores,cpu,gpu,mem,skip_index,start_time,end_time,clean minibatches
12,268800,1236750000,2133000000,1,97.41088366508484,117.11957263946532,49
12,268800,1236750000,3199000000,4,99.26686263084412,117.5909652709961,46
12,268800,1236750000,665600000,0,101.6886270046234,121.13992500305176,50
2,268800,1134750000,204000000,-1,128.91328406333923,254.84781765937805,49
2,268800,1134750000,2133000000,-1,98.5129964351654,196.7355320453644,49
2,268800,1134750000,3199000000,-1,99.29368090629578,192.6063821315765,49
2,268800,1134750000,665600000,-1,100.14395022392272,204.14518761634827,49
4,268800,1134750000,204000000,-1,76.90483117103577,115.89925050735474,49
4,268800,1134750000,2133000000,-1,66.52977967262268,93.434720993042,49
4,268800,1134750000,3199000000,-1,65.65724611282349,93.8472821712494,49
4,268800,1134750000,665600000,2,61.54841923713684,88.53170824050903,48
6,268800,1134750000,204000000,0,73.04671025276184,107.61383199691772,50
6,268800,1134750000,2133000000,2,64.82270622253418,85.5083396434784,48
6,268800,1134750000,3199000000,2,66.18494915962219,86.29113388061523,48
6,268800,1134750000,665600000,1,66.2242476940155,86.7480354309082,49
8,268800,1134750000,204000000,1,91.50491666793825,125.00242257118224,49
8,268800,1134750000,2133000000,3,83.43976259231567,102.16758227348328,47
8,268800,1134750000,3199000000,2,109.0765416622162,129.62446665763855,63
8,268800,1134750000,665600000,5,88.68662118911743,109.42861557006836,93
10,268800,1134750000,204000000,-1,102.22229623794556,135.21523928642273,49
10,268800,1134750000,2133000000,4,92.89214897155762,110.12497115135191,46
10,268800,1134750000,3199000000,-1,19.7137143611908,29.19782519340515,49
10,268800,1134750000,665600000,0,90.86084794998168,110.22380018234252,50
12,268800,1134750000,204000000,0,104.84445023536682,139.38131093978882,50
12,268800,1134750000,2133000000,4,100.31909775733948,118.6938977241516,46
12,268800,1134750000,3199000000,-1,100.05868124961852,118.28352761268616,49
12,268800,1134750000,665600000,2,101.22942996025084,120.5607922077179,48
2,268800,1032750000,204000000,-1,125.58942365646362,256.44533681869507,49
2,268800,1032750000,2133000000,-1,96.23355150222778,193.4034492969513,49
2,268800,1032750000,3199000000,-1,95.32338285446168,189.58364868164065,49
2,268800,1032750000,665600000,-1,103.7865481376648,207.51535177230835,49
4,268800,1032750000,204000000,2,70.03204607963562,108.86000514030457,48
4,268800,1032750000,2133000000,-1,67.59802389144897,95.2679991722107,49
4,268800,1032750000,3199000000,-1,69.36574816703796,96.59592700004578,49
4,268800,1032750000,665600000,-1,66.80168318748474,96.82033658027648,49
6,268800,1032750000,204000000,4,72.3812084197998,106.56195116043092,46
6,268800,1032750000,2133000000,4,69.90530061721802,90.42782640457152,46
6,268800,1032750000,3199000000,0,62.87796330451965,83.10118699073792,50
6,268800,1032750000,665600000,0,61.964017152786255,82.55392265319824,50
8,268800,1032750000,204000000,0,92.68861651420592,129.24442386627197,50
8,268800,1032750000,2133000000,1,84.1892786026001,104.14586853981018,49
8,268800,1032750000,3199000000,4,86.56966042518616,106.40562844276428,46
8,268800,1032750000,665600000,0,86.26507592201233,108.49496817588806,50
10,268800,1032750000,204000000,0,96.81957197189332,131.4553260803223,50
10,268800,1032750000,2133000000,4,91.05651092529295,108.36500334739684,46
10,268800,1032750000,3199000000,1,88.3103256225586,106.63430047035216,49
10,268800,1032750000,665600000,1,90.9466519355774,110.43811988830566,49
12,268800,1032750000,204000000,0,102.1320207118988,136.49993872642517,50
12,268800,1032750000,2133000000,4,98.81336426734924,117.22287201881409,46
12,268800,1032750000,3199000000,0,93.70153379440308,110.53630089759828,50
12,268800,1032750000,665600000,2,98.94832563400269,117.00758600234984,48
2,268800,930750000,204000000,-1,127.21704840660097,254.41392827034,49
2,268800,930750000,2133000000,-1,95.36965012550354,191.50392532348636,49
2,268800,930750000,3199000000,-1,93.61829590797424,191.4453639984131,49
2,268800,930750000,665600000,-1,102.89717984199524,209.09899926185608,49
4,268800,930750000,204000000,1,69.78971838951111,107.78418779373168,49
4,268800,930750000,2133000000,-1,66.18688344955444,93.7857403755188,49
4,268800,930750000,3199000000,-1,66.04169130325317,92.7644214630127,49
4,268800,930750000,665600000,-1,66.21697092056274,96.03706955909728,49
6,268800,930750000,204000000,1,75.6560549736023,109.57971811294556,49
6,268800,930750000,2133000000,0,66.10173439979553,85.44107103347778,50
6,268800,930750000,3199000000,-1,71.61271739006042,92.076899766922,49
6,268800,930750000,665600000,3,62.69120955467224,83.05558943748474,47
8,268800,930750000,204000000,0,92.52161145210266,127.56323051452635,50
8,268800,930750000,2133000000,3,83.63337421417236,102.3123059272766,47
8,268800,930750000,3199000000,1,83.4914858341217,101.8296959400177,49
8,268800,930750000,665600000,0,85.46949315071106,106.26487708091736,50
10,268800,930750000,204000000,0,95.24052572250366,129.8956253528595,50
10,268800,930750000,2133000000,8,94.41177749633788,112.9729986190796,42
10,268800,930750000,3199000000,-1,92.8457522392273,111.13068842887878,49
10,268800,930750000,665600000,2,91.0003535747528,110.3240327835083,48
12,268800,930750000,204000000,0,104.09192371368408,138.60974836349487,50
12,268800,930750000,2133000000,3,97.84256434440611,116.23435378074646,47
12,268800,930750000,3199000000,-1,101.8042378425598,120.27273178100586,49
12,268800,930750000,665600000,2,96.74506616592409,116.2134895324707,48
2,268800,828750000,204000000,-1,133.97145915031433,258.47663378715515,49
2,268800,828750000,2133000000,-1,98.73893880844116,195.9920892715454,49
2,268800,828750000,3199000000,-1,94.28368258476256,190.33368468284607,49
2,268800,828750000,665600000,-1,102.7586224079132,207.9626076221466,49
4,268800,828750000,204000000,-1,75.82199549674988,116.43547773361206,49
4,268800,828750000,2133000000,-1,65.50189256668091,93.84113717079164,49
4,268800,828750000,3199000000,-1,64.2945945262909,90.24571251869202,49
4,268800,828750000,665600000,2,61.291463136672974,89.9392876625061,48
6,268800,828750000,204000000,0,75.68230175971985,111.51506280899048,50
6,268800,828750000,2133000000,0,65.56461715698242,84.98837614059448,50
6,268800,828750000,3199000000,-1,70.44158339500427,90.72075867652892,49
6,268800,828750000,665600000,1,68.22465586662292,90.0995569229126,49
8,268800,828750000,204000000,2,90.1941385269165,125.19875502586363,48
8,268800,828750000,2133000000,-1,87.70589447021484,107.5887758731842,49
8,268800,828750000,3199000000,5,82.1710033416748,101.7250304222107,45
8,268800,828750000,665600000,2,83.0132040977478,104.01500511169434,48
10,268800,828750000,204000000,-1,104.33714985847472,137.19301509857178,49
10,268800,828750000,2133000000,-1,48.68572187423706,67.4341173171997,49
10,268800,828750000,3199000000,-1,88.2350218296051,106.47659492492676,49
10,268800,828750000,665600000,0,93.37377572059631,114.10147166252136,50
12,268800,828750000,204000000,-1,113.76367974281312,147.09258270263672,49
12,268800,828750000,2133000000,-1,103.75864815711977,123.41226577758788,49
12,268800,828750000,3199000000,-1,100.73768877983092,119.00867462158205,49
12,268800,828750000,665600000,0,98.31217908859252,117.29575514793396,50
2,268800,726750000,204000000,-1,128.07364344596863,257.9522068500519,49
2,268800,726750000,2133000000,-1,98.90633964538574,194.2962696552277,49
2,268800,726750000,3199000000,-1,96.60176730155943,191.64621138572693,49
2,268800,726750000,665600000,-1,108.22172904014587,219.6862046718597,49
4,268800,726750000,204000000,-1,76.95962905883789,116.45677757263184,49
4,268800,726750000,2133000000,-1,65.71985244750977,92.93652415275574,49
4,268800,726750000,3199000000,-1,67.71147108078003,94.87222695350648,49
4,268800,726750000,665600000,-1,67.75638389587402,95.85428357124329,49
6,268800,726750000,204000000,-1,80.83013892173767,116.36962175369264,49
6,268800,726750000,2133000000,0,63.92944645881653,83.3366186618805,50
6,268800,726750000,3199000000,3,64.79313731193542,83.944180727005,47
6,268800,726750000,665600000,1,65.26558923721313,87.27181243896484,49
8,268800,726750000,204000000,-1,99.78204441070557,134.72021317481995,49
8,268800,726750000,2133000000,6,85.32551336288452,103.89210057258606,44
8,268800,726750000,3199000000,-1,21.448877334594727,30.85275411605835,49
8,268800,726750000,665600000,0,86.98614311218262,107.96081566810608,50
10,268800,726750000,204000000,-1,104.39410281181335,138.66973090171814,49
10,268800,726750000,2133000000,-1,90.8648715019226,109.35206413269044,49
10,268800,726750000,3199000000,5,91.2721335887909,109.44945406913756,45
10,268800,726750000,665600000,2,91.6797456741333,111.17806768417358,48
12,268800,726750000,204000000,-1,111.7591781616211,145.98181533813477,49
12,268800,726750000,2133000000,0,98.51476550102234,117.04924082756042,50
12,268800,726750000,3199000000,4,99.9019923210144,118.28583455085754,46
12,268800,726750000,665600000,0,100.29405522346497,119.67404079437256,50
2,268800,624750000,204000000,-1,132.108336687088,260.1773211956024,49
2,268800,624750000,2133000000,-1,96.19902729988098,190.54457592964167,49
2,268800,624750000,3199000000,-1,98.37369012832642,194.75572419166565,49
2,268800,624750000,665600000,-1,104.69897866249084,215.50515794754028,49
4,268800,624750000,204000000,-1,79.58951997756958,119.63632345199584,49
4,268800,624750000,2133000000,-1,65.8632321357727,93.70515871047974,49
4,268800,624750000,3199000000,-1,62.962910175323486,89.2704176902771,49
4,268800,624750000,665600000,-1,68.66352272033691,97.41297006607056,49
6,268800,624750000,204000000,1,74.63941740989685,108.89514756202698,49
6,268800,624750000,2133000000,-1,67.90126085281372,88.50223636627197,49
6,268800,624750000,3199000000,1,63.14146971702576,83.56943273544312,49
6,268800,624750000,665600000,0,65.87897443771362,85.98611330986023,50
8,268800,624750000,204000000,-1,99.87706899642944,134.80425906181335,49
8,268800,624750000,2133000000,3,85.86891865730286,104.47257542610168,47
8,268800,624750000,3199000000,3,84.98559546470642,103.38300275802612,47
8,268800,624750000,665600000,1,81.04215168952942,100.8128604888916,49
10,268800,624750000,204000000,-1,104.87073397636414,139.44276666641235,49
10,268800,624750000,2133000000,7,89.23255729675293,104.9071764945984,112
10,268800,624750000,3199000000,4,93.01216387748718,111.3004114627838,46
10,268800,624750000,665600000,6,90.23625993728638,110.96989393234252,44
12,268800,624750000,204000000,-1,112.26694869995116,146.54510498046875,49
12,268800,624750000,2133000000,-1,104.86641383171082,123.35921025276184,49
12,268800,624750000,3199000000,-1,101.83960223197936,119.93230295181274,49
12,268800,624750000,665600000,1,101.80618333816528,119.76322031021118,49
2,268800,522750000,204000000,-1,131.50634860992432,256.3819100856781,49
2,268800,522750000,2133000000,-1,101.61210680007936,198.6287412643433,49
2,268800,522750000,3199000000,-1,94.5467975139618,189.4105594158173,49
2,268800,522750000,665600000,-1,102.00946617126463,208.46755003929135,49
4,268800,522750000,204000000,-1,78.1311616897583,118.72858929634094,49
4,268800,522750000,2133000000,-1,69.15690588951111,95.74083256721497,49
4,268800,522750000,3199000000,-1,65.67551445960999,93.72278904914856,49
4,268800,522750000,665600000,-1,69.06345176696777,98.28694176673888,49
6,268800,522750000,204000000,-1,82.96097898483276,118.2043604850769,49
6,268800,522750000,2133000000,7,72.02254509925842,92.62992358207704,43
6,268800,522750000,3199000000,4,64.98838710784912,85.23243618011475,46
6,268800,522750000,665600000,0,65.75901055335999,86.22685050964355,50
8,268800,522750000,204000000,-1,98.96087718009947,133.75499868392944,49
8,268800,522750000,2133000000,1,84.57299375534058,105.7361056804657,49
8,268800,522750000,3199000000,-1,85.86830997467041,105.5906822681427,49
8,268800,522750000,665600000,3,87.35608339309692,106.94936800003052,47
10,268800,522750000,204000000,-1,103.99481725692748,138.27421259880066,49
10,268800,522750000,2133000000,0,89.19197607040405,107.62581610679626,50
10,268800,522750000,3199000000,-1,91.193439245224,110.6838037967682,49
10,268800,522750000,665600000,-1,98.12294363975523,118.90627336502077,49
12,268800,522750000,204000000,-1,117.5026216506958,152.06446051597595,49
12,268800,522750000,2133000000,0,97.461252450943,115.74275994300842,50
12,268800,522750000,3199000000,5,99.19540905952454,117.3401460647583,45
12,268800,522750000,665600000,1,102.1391670703888,120.0910792350769,49
2,268800,420750000,204000000,-1,127.2563452720642,257.01154112815857,49
2,268800,420750000,2133000000,-1,99.50644326210022,197.5591821670532,49
2,268800,420750000,3199000000,-1,97.64740014076231,192.74304294586184,49
2,268800,420750000,665600000,-1,104.33833384513856,207.3179996013641,49
4,268800,420750000,204000000,-1,76.05411267280579,118.51960372924805,49
4,268800,420750000,2133000000,-1,64.86672043800354,91.10223031044006,49
4,268800,420750000,3199000000,-1,63.7099723815918,90.49055647850037,49
4,268800,420750000,665600000,-1,68.67051839828491,97.79619550704956,49
6,268800,420750000,204000000,-1,83.01176595687866,118.1169970035553,49
6,268800,420750000,2133000000,2,63.15587067604065,82.57369112968445,48
6,268800,420750000,3199000000,0,71.20697402954102,92.1335220336914,97
6,268800,420750000,665600000,0,62.68448877334595,83.13851714134216,50
8,268800,420750000,204000000,0,89.74625825881958,124.66606307029724,50
8,268800,420750000,2133000000,2,86.1577262878418,104.72313475608826,48
8,268800,420750000,3199000000,3,83.73736333847046,103.3347532749176,47
8,268800,420750000,665600000,1,85.8629961013794,105.5750856399536,49
10,268800,420750000,204000000,-1,103.92442965507507,139.60179209709167,49
10,268800,420750000,2133000000,3,92.28413033485413,109.58690857887268,47
10,268800,420750000,3199000000,4,93.13907051086426,111.4324107170105,46
10,268800,420750000,665600000,0,92.48425149917604,111.80302715301514,50
12,268800,420750000,204000000,-1,116.112375497818,151.41046786308289,49
12,268800,420750000,2133000000,6,106.5464255809784,126.45058703422546,44
12,268800,420750000,3199000000,-1,103.63907265663148,123.00833010673524,49
12,268800,420750000,665600000,3,102.8083107471466,122.22572994232178,99
2,268800,318750000,204000000,-1,129.12005186080933,254.71510815620425,49
2,268800,318750000,2133000000,-1,96.89349150657654,192.57984852790835,49
2,268800,318750000,3199000000,-1,110.92034125328064,216.17860054969788,49
2,268800,318750000,665600000,-1,120.11720657348631,225.751633644104,49
4,268800,318750000,204000000,-1,76.32306718826294,117.91548657417296,49
4,268800,318750000,2133000000,-1,66.89352917671204,95.33425760269164,49
4,268800,318750000,3199000000,0,57.1874520778656,82.80744242668152,50
4,268800,318750000,665600000,-1,68.67065668106079,102.70185565948486,49
6,268800,318750000,204000000,-1,80.00799441337585,117.02141404151917,49
6,268800,318750000,2133000000,5,63.47057509422302,83.85382008552551,45
6,268800,318750000,3199000000,1,68.74355983734131,87.84306287765503,49
6,268800,318750000,665600000,1,69.44878911972046,90.9626362323761,49
8,268800,318750000,204000000,-1,97.79468727111816,134.47680926322937,49
8,268800,318750000,2133000000,-1,89.70227909088135,109.53144145011902,49
8,268800,318750000,3199000000,0,83.98677039146423,102.48977422714232,50
8,268800,318750000,665600000,1,85.2443425655365,107.27922463417052,49
10,268800,318750000,204000000,-1,103.68887233734132,139.75010514259338,49
10,268800,318750000,2133000000,2,91.0385880470276,109.52107977867126,48
10,268800,318750000,3199000000,1,86.64219832420349,104.94200682640076,49
10,268800,318750000,665600000,0,91.8630723953247,111.4199721813202,50
12,268800,318750000,204000000,-1,113.64190125465392,149.04535627365112,49
12,268800,318750000,2133000000,2,97.88232398033142,116.27241253852844,48
12,268800,318750000,3199000000,0,94.84875750541688,113.01684737205504,50
12,268800,318750000,665600000,7,99.56312131881714,118.84069275856018,43
2,268800,216750000,204000000,-1,130.6557273864746,257.77079701423645,49
2,268800,216750000,2133000000,-1,99.44027328491212,197.04970264434812,49
2,268800,216750000,3199000000,-1,97.55654311180116,192.90991950035092,49
2,268800,216750000,665600000,-1,105.93270897865295,212.6013011932373,49
4,268800,216750000,204000000,-1,81.6535017490387,123.11102533340454,49
4,268800,216750000,2133000000,-1,66.77829551696777,94.26204562187196,49
4,268800,216750000,3199000000,-1,68.64140057563782,96.50280380249023,49
4,268800,216750000,665600000,-1,71.2779746055603,100.11358189582825,49
6,268800,216750000,204000000,-1,78.33094048500061,116.75447130203248,49
6,268800,216750000,2133000000,-1,71.39160943031311,93.23160338401794,49
6,268800,216750000,3199000000,1,66.5609221458435,86.92350912094116,49
6,268800,216750000,665600000,1,69.72283101081848,91.153076171875,49
8,268800,216750000,204000000,-1,102.1208119392395,139.60410976409912,49
8,268800,216750000,2133000000,3,85.65693044662476,105.5638313293457,47
8,268800,216750000,3199000000,2,83.2760078907013,105.33063459396362,48
8,268800,216750000,665600000,1,84.9393892288208,105.67864680290222,49
10,268800,216750000,204000000,-1,106.15207695961,143.43827414512634,49
10,268800,216750000,2133000000,3,91.05354809761047,110.77352643013,47
10,268800,216750000,3199000000,2,88.26557350158691,107.91826343536376,48
10,268800,216750000,665600000,1,93.62019777297974,114.446275472641,49
12,268800,216750000,204000000,-1,115.22816038131714,153.92891764640808,49
12,268800,216750000,2133000000,-1,105.52899837493896,125.30576705932616,49
12,268800,216750000,3199000000,-1,102.93474411964417,122.35530066490172,49
12,268800,216750000,665600000,-1,105.69976711273192,127.52547645568848,49
2,268800,114750000,204000000,-1,131.07062363624573,254.4323642253876,49
2,268800,114750000,2133000000,-1,98.5652401447296,195.68240928649905,49
2,268800,114750000,3199000000,-1,97.2555251121521,195.2266402244568,49
2,268800,114750000,665600000,-1,105.046213388443,209.01080536842343,49
4,268800,114750000,204000000,-1,83.94521117210388,131.92200803756714,49
4,268800,114750000,2133000000,-1,71.95223021507263,108.17346453666688,49
4,268800,114750000,3199000000,-1,67.25349926948547,103.22745990753174,49
4,268800,114750000,665600000,-1,72.11742544174194,110.12560772895812,49
6,268800,114750000,204000000,-1,78.58935356140137,124.57490468025208,49
6,268800,114750000,2133000000,-1,73.20068860054016,105.39182448387146,49
6,268800,114750000,3199000000,-1,70.43756294250488,103.45344805717468,49
6,268800,114750000,665600000,-1,75.53243207931519,107.76604390144348,49
8,268800,114750000,204000000,-1,100.08453178405762,144.97576069831848,49
8,268800,114750000,2133000000,-1,91.64415526390076,123.48670387268066,49
8,268800,114750000,3199000000,-1,88.647216796875,121.27466535568236,49
8,268800,114750000,665600000,-1,94.10148072242735,126.9492802619934,49
10,268800,114750000,204000000,-1,105.9940824508667,150.49206233024597,49
10,268800,114750000,2133000000,-1,96.07911252975464,129.01935982704163,49
10,268800,114750000,3199000000,-1,95.35322785377502,126.82007956504822,49
10,268800,114750000,665600000,-1,99.28935503959656,132.05440402030945,49
12,268800,114750000,204000000,-1,118.12785720825195,162.5545210838318,49
12,268800,114750000,2133000000,-1,104.09050035476685,136.81652569770813,49
12,268800,114750000,3199000000,-1,23.921048879623413,34.81620526313782,49
12,268800,114750000,665600000,-1,107.38547444343568,139.86209893226624,49
2,422400,1300500000,204000000,-1,69.34146857261658,115.74408769607544,49
2,422400,1300500000,2133000000,3,21.8318452835083,46.600754261016846,47
2,422400,1300500000,3199000000,4,21.25744152069092,46.21237587928772,46
2,422400,1300500000,665600000,6,28.9770245552063,57.48975944519043,44
4,422400,1300500000,204000000,0,41.84603667259216,75.98302793502808,50
4,422400,1300500000,2133000000,3,35.791160583496094,51.50540900230408,47
4,422400,1300500000,3199000000,3,37.83858489990234,53.99253487586975,47
4,422400,1300500000,665600000,2,39.51113438606262,57.93974328041077,48
6,422400,1300500000,204000000,3,44.45817589759827,77.21210217475891,47
6,422400,1300500000,2133000000,8,34.55462837219238,44.58221220970154,42
6,422400,1300500000,3199000000,5,34.898762226104736,44.5281765460968,45
6,422400,1300500000,665600000,5,38.04956841468811,51.10638189315796,45
8,422400,1300500000,204000000,1,58.26610803604126,91.05830311775208,49
8,422400,1300500000,2133000000,4,50.98759412765503,63.28493928909302,46
8,422400,1300500000,3199000000,3,53.31417989730835,65.42742371559143,47
8,422400,1300500000,665600000,5,54.36754035949707,68.78644871711731,45
10,422400,1300500000,204000000,3,67.13067293167114,99.57489705085754,47
10,422400,1300500000,2133000000,2,56.19727516174317,65.94145822525024,48
10,422400,1300500000,3199000000,9,55.7933783531189,66.62670707702637,41
10,422400,1300500000,665600000,5,57.9707555770874,71.01246070861816,45
12,422400,1300500000,204000000,1,81.48282814025879,114.02745985984802,49
12,422400,1300500000,2133000000,3,73.46807026863098,85.63161158561707,47
12,422400,1300500000,3199000000,5,73.20348930358887,85.40712594985962,45
12,422400,1300500000,665600000,2,75.04430174827576,88.09182167053223,48
2,422400,1236750000,204000000,-1,72.98048973083496,147.21271538734436,49
2,422400,1236750000,2133000000,-1,54.745837688446045,105.33053708076476,49
2,422400,1236750000,3199000000,-1,50.133750200271606,98.34010481834412,49
2,422400,1236750000,665600000,-1,55.66903829574585,112.34617376327516,49
4,422400,1236750000,204000000,1,46.54885506629944,80.48007845878601,49
4,422400,1236750000,2133000000,4,37.24485397338867,54.52002143859863,46
4,422400,1236750000,3199000000,4,37.72085928916931,53.0619158744812,46
4,422400,1236750000,665600000,4,40.35295653343201,58.3279664516449,46
6,422400,1236750000,204000000,1,47.32418870925903,80.45980978012085,49
6,422400,1236750000,2133000000,5,41.64525818824768,55.35392761230469,45
6,422400,1236750000,3199000000,3,41.50225806236267,53.92077589035034,47
6,422400,1236750000,665600000,0,44.522897481918335,57.91719627380371,50
8,422400,1236750000,204000000,1,62.76840806007385,95.74989986419678,49
8,422400,1236750000,2133000000,5,55.96147847175598,69.49653434753418,45
8,422400,1236750000,3199000000,5,53.29392433166504,66.60103797912598,45
8,422400,1236750000,665600000,3,56.188990116119385,69.3393030166626,47
10,422400,1236750000,204000000,1,67.68107509613037,100.3889458179474,49
10,422400,1236750000,2133000000,5,61.420929193496704,73.87475633621216,45
10,422400,1236750000,3199000000,3,56.68743824958801,68.75427079200745,47
10,422400,1236750000,665600000,1,61.38899540901184,74.59039688110352,49
12,422400,1236750000,204000000,1,78.80994009971619,111.39424729347228,49
12,422400,1236750000,2133000000,0,72.6331434249878,84.82679152488708,50
12,422400,1236750000,3199000000,8,73.561368227005,85.62352347373962,42
12,422400,1236750000,665600000,6,96.63864350318909,110.25519514083862,44
2,422400,1134750000,204000000,-1,76.1014175415039,148.70347595214844,49
2,422400,1134750000,2133000000,-1,52.93587017059326,103.74965190887453,49
2,422400,1134750000,3199000000,-1,50.33053660392761,99.12856960296632,49
2,422400,1134750000,665600000,-1,58.681368589401245,112.66183829307556,49
4,422400,1134750000,204000000,-1,52.83684754371643,87.90092396736145,49
4,422400,1134750000,2133000000,3,37.92033791542053,54.825390100479126,47
4,422400,1134750000,3199000000,4,37.49705576896668,53.07416844367981,46
4,422400,1134750000,665600000,0,39.60476851463318,58.49618124961853,50
6,422400,1134750000,204000000,1,49.24697804450989,82.35751748085022,49
6,422400,1134750000,2133000000,0,40.926164388656616,53.57578635215759,50
6,422400,1134750000,3199000000,3,41.022825717926025,54.51122403144837,47
6,422400,1134750000,665600000,0,43.1825008392334,56.559982776641846,50
8,422400,1134750000,204000000,0,61.94427990913391,94.57038044929504,50
8,422400,1134750000,2133000000,6,54.351436376571655,66.670574426651,44
8,422400,1134750000,3199000000,3,56.5359787940979,68.6748366355896,47
8,422400,1134750000,665600000,2,59.48716163635254,73.81333017349243,48
10,422400,1134750000,204000000,1,66.95545434951782,99.7262933254242,49
10,422400,1134750000,2133000000,2,61.61973524093628,73.90745234489441,48
10,422400,1134750000,3199000000,1,60.84107685089111,72.92621326446533,49
10,422400,1134750000,665600000,4,63.01337146759033,75.7914092540741,46
12,422400,1134750000,204000000,-1,87.2766604423523,120.51750183105467,49
12,422400,1134750000,2133000000,3,75.05491399765015,86.09087681770325,47
12,422400,1134750000,3199000000,9,75.88759231567383,87.85388541221619,41
12,422400,1134750000,665600000,2,75.2389588356018,88.06031155586243,48
2,422400,1032750000,204000000,-1,79.27462792396545,151.70914483070374,49
2,422400,1032750000,2133000000,-1,50.71360635757446,101.49801754951476,49
2,422400,1032750000,3199000000,-1,49.81930637359619,99.92485976219176,49
2,422400,1032750000,665600000,-1,59.75367140769959,114.58885884284972,49
4,422400,1032750000,204000000,-1,57.68830680847168,91.33247542381288,49
4,422400,1032750000,2133000000,3,39.93093729019165,56.7989354133606,47
4,422400,1032750000,3199000000,1,37.23508071899414,52.75609350204468,49
4,422400,1032750000,665600000,4,41.060752630233765,59.71512746810913,46
6,422400,1032750000,204000000,-1,56.98853182792664,90.10928010940552,49
6,422400,1032750000,2133000000,5,40.874441385269165,54.72668027877808,45
6,422400,1032750000,3199000000,2,43.44342350959778,55.87190508842468,48
6,422400,1032750000,665600000,3,44.667827129364014,59.40801215171814,47
8,422400,1032750000,204000000,0,60.85667181015015,92.88453364372252,50
8,422400,1032750000,2133000000,3,52.52422571182251,64.86279678344727,47
8,422400,1032750000,3199000000,5,56.702253341674805,68.83450388908386,45
8,422400,1032750000,665600000,3,56.6109185218811,69.6775894165039,47
10,422400,1032750000,204000000,2,69.28680300712585,103.48754620552064,48
10,422400,1032750000,2133000000,2,66.66611742973328,75.94706511497498,161
10,422400,1032750000,3199000000,7,62.41601324081421,73.26338768005371,43
10,422400,1032750000,665600000,3,61.25966548919678,74.17533373832703,47
12,422400,1032750000,204000000,2,82.0108151435852,116.16777181625366,48
