total,used,free,log_time
3.6Gi,7.0Mi,3.6Gi,2.743192672729492
3.6Gi,7.0Mi,3.6Gi,4.762251377105713
3.6Gi,7.0Mi,3.6Gi,6.467848062515259
3.6Gi,7.0Mi,3.6Gi,8.052764177322388
3.6Gi,7.0Mi,3.6Gi,9.653361797332764
3.6Gi,7.0Mi,3.6Gi,11.171873092651367
3.6Gi,7.0Mi,3.6Gi,12.707102060317993
3.6Gi,7.0Mi,3.6Gi,14.399183511734009
3.6Gi,7.0Mi,3.6Gi,15.964801788330078
3.6Gi,7.0Mi,3.6Gi,17.41305136680603
3.6Gi,7.0Mi,3.6Gi,19.081677198410034
3.6Gi,7.0Mi,3.6Gi,20.95865297317505
3.6Gi,7.0Mi,3.6Gi,22.35234045982361
3.6Gi,7.0Mi,3.6Gi,23.880420446395874
3.6Gi,7.0Mi,3.6Gi,25.486644506454468
3.6Gi,7.0Mi,3.6Gi,27.041736602783203
3.6Gi,7.0Mi,3.6Gi,28.52722692489624
3.6Gi,7.0Mi,3.6Gi,30.04156732559204
3.6Gi,7.0Mi,3.6Gi,31.74704337120056
3.6Gi,7.0Mi,3.6Gi,33.246731758117676
3.6Gi,7.0Mi,3.6Gi,34.83291053771973
3.6Gi,7.0Mi,3.6Gi,36.301565647125244
3.6Gi,7.0Mi,3.6Gi,38.03197360038757
3.6Gi,7.0Mi,3.6Gi,39.48059582710266
3.6Gi,7.0Mi,3.6Gi,41.41186594963074
3.6Gi,7.0Mi,3.6Gi,42.89817762374878
3.6Gi,7.0Mi,3.6Gi,44.180102825164795
3.6Gi,7.0Mi,3.6Gi,45.526702880859375
3.6Gi,7.0Mi,3.6Gi,46.854835748672485
3.6Gi,7.0Mi,3.6Gi,48.165241956710815
3.6Gi,7.0Mi,3.6Gi,49.461387157440186
3.6Gi,7.0Mi,3.6Gi,50.77424240112305
3.6Gi,7.0Mi,3.6Gi,52.07765340805054
3.6Gi,7.0Mi,3.6Gi,53.37083554267883
3.6Gi,7.0Mi,3.6Gi,54.66602110862732
3.6Gi,7.0Mi,3.6Gi,55.979212045669556
3.6Gi,7.0Mi,3.6Gi,57.271854639053345
3.6Gi,7.0Mi,3.6Gi,58.58058953285217
3.6Gi,7.0Mi,3.6Gi,60.0653178691864
3.6Gi,7.0Mi,3.6Gi,61.363019704818726
3.6Gi,7.0Mi,3.6Gi,62.67648911476135
3.6Gi,7.0Mi,3.6Gi,63.97660207748413
3.6Gi,7.0Mi,3.6Gi,65.27450156211853
3.6Gi,7.0Mi,3.6Gi,66.55700373649597
3.6Gi,7.0Mi,3.6Gi,67.87218427658081
3.6Gi,7.0Mi,3.6Gi,69.18241572380066
3.6Gi,7.0Mi,3.6Gi,70.50189328193665
3.6Gi,7.0Mi,3.6Gi,71.81309175491333
3.6Gi,7.0Mi,3.6Gi,73.1339168548584
3.6Gi,7.0Mi,3.6Gi,74.43220686912537
3.6Gi,7.0Mi,3.6Gi,75.73292517662048
3.6Gi,7.0Mi,3.6Gi,77.02539706230164
3.6Gi,7.0Mi,3.6Gi,78.33349180221558
3.6Gi,7.0Mi,3.6Gi,79.6336362361908
3.6Gi,7.0Mi,3.6Gi,80.94396185874939
3.6Gi,7.0Mi,3.6Gi,82.24633121490479
3.6Gi,7.0Mi,3.6Gi,83.5568175315857
3.6Gi,7.0Mi,3.6Gi,84.8420135974884
3.6Gi,7.0Mi,3.6Gi,86.19737505912781
3.6Gi,7.0Mi,3.6Gi,87.50222396850586
3.6Gi,7.0Mi,3.6Gi,88.80430150032043
3.6Gi,7.0Mi,3.6Gi,90.10659122467041
3.6Gi,7.0Mi,3.6Gi,91.42046165466309
3.6Gi,7.0Mi,3.6Gi,92.73061943054199
3.6Gi,7.0Mi,3.6Gi,94.01269674301147
3.6Gi,7.0Mi,3.6Gi,95.31016635894775
3.6Gi,7.0Mi,3.6Gi,96.60125589370728
3.6Gi,7.0Mi,3.6Gi,97.90478134155273
3.6Gi,7.0Mi,3.6Gi,99.19991254806519
3.6Gi,7.0Mi,3.6Gi,100.50604462623596
3.6Gi,7.0Mi,3.6Gi,101.80976486206055
3.6Gi,7.0Mi,3.6Gi,103.11601233482361
3.6Gi,7.0Mi,3.6Gi,104.39603352546692
3.6Gi,7.0Mi,3.6Gi,105.69711565971375
3.6Gi,7.0Mi,3.6Gi,106.99434089660645
3.6Gi,7.0Mi,3.6Gi,108.30160760879517
3.6Gi,7.0Mi,3.6Gi,109.6043815612793
3.6Gi,7.0Mi,3.6Gi,110.9139518737793
3.6Gi,7.0Mi,3.6Gi,112.20652365684509
3.6Gi,7.0Mi,3.6Gi,113.51676654815674
3.6Gi,7.0Mi,3.6Gi,114.81634974479675
3.6Gi,7.0Mi,3.6Gi,116.2310791015625
3.6Gi,7.0Mi,3.6Gi,117.53503966331482
3.6Gi,7.0Mi,3.6Gi,118.84162759780884
3.6Gi,7.0Mi,3.6Gi,120.14664316177368
3.6Gi,7.0Mi,3.6Gi,121.45087599754333
3.6Gi,7.0Mi,3.6Gi,122.75912928581238
3.6Gi,7.0Mi,3.6Gi,124.0751256942749
3.6Gi,7.0Mi,3.6Gi,125.38170385360718
3.6Gi,7.0Mi,3.6Gi,126.68615627288818
3.6Gi,7.0Mi,3.6Gi,127.9824571609497
3.6Gi,7.0Mi,3.6Gi,129.28781461715698
3.6Gi,7.0Mi,3.6Gi,130.60425472259521
3.6Gi,7.0Mi,3.6Gi,131.9119918346405
3.6Gi,7.0Mi,3.6Gi,133.23093676567078
3.6Gi,7.0Mi,3.6Gi,134.52061319351196
3.6Gi,7.0Mi,3.6Gi,135.8291552066803
3.6Gi,7.0Mi,3.6Gi,137.1222288608551
3.6Gi,7.0Mi,3.6Gi,138.42662239074707
3.6Gi,7.0Mi,3.6Gi,139.73153042793274
3.6Gi,7.0Mi,3.6Gi,141.0523738861084
3.6Gi,7.0Mi,3.6Gi,142.3476984500885
3.6Gi,7.0Mi,3.6Gi,143.6691746711731
3.6Gi,7.0Mi,3.6Gi,145.1401469707489
3.6Gi,7.0Mi,3.6Gi,146.51329731941223
3.6Gi,7.0Mi,3.6Gi,147.86880612373352
3.6Gi,7.0Mi,3.6Gi,149.2175190448761
3.6Gi,7.0Mi,3.6Gi,150.5713837146759
3.6Gi,7.0Mi,3.6Gi,151.9224352836609
3.6Gi,7.0Mi,3.6Gi,153.45346999168396
3.6Gi,7.0Mi,3.6Gi,155.0487358570099
3.6Gi,7.0Mi,3.6Gi,156.4137315750122
3.6Gi,7.0Mi,3.6Gi,157.77986431121826
3.6Gi,7.0Mi,3.6Gi,159.13324403762817
3.6Gi,7.0Mi,3.6Gi,160.49426651000977
3.6Gi,10Mi,3.6Gi,161.85151934623718
3.6Gi,10Mi,3.6Gi,163.2177586555481
3.6Gi,10Mi,3.6Gi,164.58864903450012
3.6Gi,10Mi,3.6Gi,165.93576288223267
3.6Gi,10Mi,3.6Gi,167.28976321220398
3.6Gi,10Mi,3.6Gi,168.63946318626404
3.6Gi,10Mi,3.6Gi,170.04145908355713
3.6Gi,10Mi,3.6Gi,171.36575055122375
3.6Gi,10Mi,3.6Gi,172.66465973854065
