powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim
8_1958400_1300500000_3199000000,64.40662574768066,1.0,52.825,57.0,15.0,14.0,2.5,1.0,12_1958400_1300500000_3199000000,62.254831314086914,1.0,55.245,15.0,1.0
8_1958400_1300500000_3199000000,64.40662574768066,1.0,52.825,58.0,15.0,14.0,2.5,1.0,12_1958400_1300500000_3199000000,62.254831314086914,1.0,55.245,15.0,1.0
8_1958400_1300500000_3199000000,64.40662574768066,1.0,52.825,59.0,15.0,14.0,2.5,1.0,12_1958400_1300500000_3199000000,62.254831314086914,1.0,55.245,15.0,1.0
8_1958400_1300500000_3199000000,64.40662574768066,1.0,52.825,60.0,15.0,14.0,2.5,1.0,12_1958400_1300500000_3199000000,62.254831314086914,1.0,55.245,15.0,1.0
,,,,10.0,,15.0,3.0,1.0,,,,,,1.0
,,,,11.0,,15.0,3.0,1.0,,,,,,1.0
,,,,12.0,,15.0,3.0,1.0,,,,,,1.0
,,,,13.0,,15.0,3.0,1.0,,,,,,1.0
,,,,14.0,,15.0,3.0,1.0,,,,,,1.0
4_422400_114750000_665600000,590.7732238769531,1.0,14.751,15.0,0.0,15.0,3.0,1.0,4_422400_114750000_665600000,590.7732238769531,1.0,14.751,0.0,1.0
8_1958400_114750000_665600000,556.2896118164062,1.0,15.754,16.0,0.0,15.0,3.0,1.0,12_1958400_114750000_665600000,551.835693359375,1.0,15.954,0.0,1.0
8_1344000_114750000_2133000000,553.8834228515625,1.0,16.166,17.0,0.0,15.0,3.0,1.0,4_1958400_114750000_2133000000,548.9737854003906,1.0,16.557,0.0,1.0
4_2201600_114750000_3199000000,549.0738220214844,1.0,17.768,18.0,0.0,15.0,3.0,1.0,4_422400_318750000_665600000,280.20025634765625,1.0,17.768,2.0,1.0
12_2201600_114750000_3199000000,547.2250366210938,1.0,18.569,19.0,0.0,15.0,3.0,1.0,4_1651200_318750000_665600000,261.2362823486328,1.0,18.775,3.0,1.0
12_2201600_114750000_3199000000,547.2250366210938,1.0,18.569,20.0,0.0,15.0,3.0,1.0,8_422400_318750000_2133000000,231.3048324584961,1.0,19.98,3.0,1.0
8_1344000_726750000_665600000,230.4893264770508,1.0,20.679,21.0,3.0,15.0,3.0,1.0,12_422400_318750000_2133000000,222.46195220947263,1.0,20.4835,4.0,1.0
8_1344000_318750000_2133000000,208.4920959472656,1.0,21.134,22.0,4.0,16.0,3.0,1.0,12_1651200_318750000_2133000000,202.4569091796875,1.0,21.577,4.0,1.0
8_1344000_318750000_2133000000,208.4920959472656,1.0,21.134,23.0,4.0,16.0,3.0,1.0,12_422400_522750000_2133000000,157.3147201538086,1.0,22.688,6.0,1.0
