powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,power_budget,num_train_batches_nn,time_budget,arr_rate,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,19.0,1.0,1.3,50.0,4_1651200_318750000_665600000,217.56964874267575,32.0,18.471,1.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,20.0,1.0,1.3,50.0,12_1036800_522750000_665600000,198.6249771118164,32.0,19.376,2.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1651200_726750000_665600000,384.2505340576172,32.0,20.575,21.0,1.0,1.3,50.0,12_1651200_726750000_665600000,185.44427490234372,32.0,20.579,2.0,True,0.38425053405761717,1.0242505340576171,19.212526702880858
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,1.0,1.3,50.0,4_729600_726750000_2133000000,170.8824005126953,32.0,21.062,2.0,True,0.11946371078491212,0.43946371078491214,5.973185539245606
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,23.0,2.0,1.3,50.0,8_422400_726750000_2133000000,143.68595123291016,32.0,22.567,3.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,24.0,2.0,1.3,50.0,8_729600_522750000_2133000000,112.22025680541992,32.0,23.988,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,25.0,2.0,1.3,50.0,8_729600_522750000_2133000000,112.22025680541992,32.0,23.988,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,26.0,2.0,1.3,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_930750000_3199000000,154.99911499023438,32.0,25.1765,27.0,3.0,1.3,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.1549991149902344,0.7949991149902345,7.749955749511719
12_422400_930750000_3199000000,141.01201629638672,32.0,24.771,28.0,4.0,1.3,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.1410120162963867,0.7810120162963867,7.050600814819336
12_1036800_726750000_2133000000,169.26416015625,32.0,28.803,29.0,4.0,1.3,50.0,8_1651200_726750000_2133000000,87.54300689697266,32.0,28.186,5.0,True,0.16926416015625,0.80926416015625,8.4632080078125
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,30.0,4.0,1.3,50.0,8_1651200_726750000_2133000000,87.54300689697266,32.0,28.186,5.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,31.0,4.0,1.3,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,32.0,4.0,1.3,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,33.0,5.0,1.3,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,34.0,5.0,1.3,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,35.0,5.0,1.3,50.0,12_2201600_726750000_3199000000,70.92747116088867,32.0,34.497,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,36.0,6.0,1.3,50.0,4_1958400_930750000_3199000000,85.66182327270508,32.0,35.602,7.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,37.0,6.0,1.3,50.0,4_1958400_930750000_3199000000,85.66182327270508,32.0,35.602,7.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,38.0,6.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,39.0,6.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,40.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,41.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,42.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,43.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,44.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,45.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,46.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,47.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,48.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,49.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,50.0,7.0,1.3,50.0,8_1958400_930750000_3199000000,63.29132843017578,32.0,37.809,8.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
,,,,10.0,,1.4,50.0,,,,,,True,,,
,,,,11.0,,1.4,50.0,,,,,,True,,,
,,,,12.0,,1.4,50.0,,,,,,True,,,
,,,,13.0,,1.4,50.0,,,,,,True,,,
,,,,14.0,,1.4,50.0,,,,,,True,,,
,,,,15.0,,1.4,50.0,,,,,,True,,,
,,,,16.0,,1.4,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
,,,,17.0,,1.4,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
4_1651200_318750000_665600000,76.47870254516602,4.0,18.263,18.0,0.0,1.4,50.0,8_729600_318750000_665600000,220.39910888671875,32.0,17.768,1.0,True,0.07647870254516602,0.15647870254516602,3.823935127258301
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,19.0,1.0,1.4,50.0,4_1651200_318750000_665600000,217.56964874267575,32.0,18.471,1.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,20.0,1.0,1.4,50.0,12_1036800_522750000_665600000,198.6249771118164,32.0,19.376,2.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1651200_726750000_665600000,384.2505340576172,32.0,20.575,21.0,1.0,1.4,50.0,12_1651200_726750000_665600000,185.44427490234372,32.0,20.579,2.0,True,0.38425053405761717,1.0242505340576171,19.212526702880858
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,1.0,1.4,50.0,4_729600_726750000_2133000000,170.8824005126953,32.0,21.062,2.0,True,0.11946371078491212,0.43946371078491214,5.973185539245606
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,23.0,2.0,1.4,50.0,8_422400_726750000_2133000000,143.68595123291016,32.0,22.567,3.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,24.0,2.0,1.4,50.0,8_729600_522750000_2133000000,112.22025680541992,32.0,23.988,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,25.0,2.0,1.4,50.0,8_729600_522750000_2133000000,112.22025680541992,32.0,23.988,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,26.0,2.0,1.4,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_930750000_3199000000,154.99911499023438,32.0,25.1765,27.0,3.0,1.4,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.1549991149902344,0.7949991149902345,7.749955749511719
12_422400_930750000_3199000000,141.01201629638672,32.0,24.771,28.0,4.0,1.4,50.0,8_1651200_522750000_2133000000,99.30305480957033,32.0,25.143,4.0,True,0.1410120162963867,0.7810120162963867,7.050600814819336
12_1036800_726750000_2133000000,169.26416015625,32.0,28.803,29.0,4.0,1.4,50.0,8_1651200_726750000_2133000000,87.54300689697266,32.0,28.186,5.0,True,0.16926416015625,0.80926416015625,8.4632080078125
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,30.0,4.0,1.4,50.0,8_1651200_726750000_2133000000,87.54300689697266,32.0,28.186,5.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,31.0,4.0,1.4,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,32.0,4.0,1.4,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,33.0,5.0,1.4,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,34.0,5.0,1.4,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,30.6905,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,35.0,5.0,1.4,50.0,12_2201600_726750000_3199000000,70.92747116088867,32.0,34.497,6.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,36.0,6.0,1.4,50.0,4_1958400_930750000_3199000000,85.66182327270508,32.0,35.602,7.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,37.0,6.0,1.4,50.0,4_1958400_930750000_3199000000,85.66182327270508,32.0,35.602,7.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,38.0,6.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,39.0,6.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,40.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,41.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,42.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,43.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,44.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,45.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,46.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,47.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,48.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,49.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,50.0,7.0,1.4,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
,,,,10.0,,1.5,50.0,,,,,,True,,,
,,,,11.0,,1.5,50.0,,,,,,True,,,
,,,,12.0,,1.5,50.0,,,,,,True,,,
,,,,13.0,,1.5,50.0,,,,,,True,,,
,,,,14.0,,1.5,50.0,,,,,,True,,,
,,,,15.0,,1.5,50.0,,,,,,True,,,
,,,,16.0,,1.5,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
,,,,17.0,,1.5,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
4_1651200_318750000_665600000,76.47870254516602,4.0,18.263,18.0,0.0,1.5,50.0,8_729600_318750000_665600000,220.39910888671875,32.0,17.768,1.0,True,0.07647870254516602,0.15647870254516602,3.823935127258301
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,19.0,1.0,1.5,50.0,4_1651200_318750000_665600000,217.56964874267575,32.0,18.471,1.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,20.0,1.0,1.5,50.0,12_1036800_522750000_665600000,198.6249771118164,32.0,19.376,2.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1651200_726750000_665600000,384.2505340576172,32.0,20.575,21.0,1.0,1.5,50.0,12_1651200_726750000_665600000,185.44427490234372,32.0,20.579,2.0,True,0.38425053405761717,1.0242505340576171,19.212526702880858
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,1.0,1.5,50.0,4_729600_726750000_2133000000,170.8824005126953,32.0,21.062,2.0,True,0.11946371078491212,0.43946371078491214,5.973185539245606
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,23.0,2.0,1.5,50.0,8_422400_726750000_2133000000,204.90619659423828,64.0,22.567,7.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,24.0,2.0,1.5,50.0,8_729600_522750000_2133000000,213.2024688720703,64.0,23.988,8.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,25.0,2.0,1.5,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,26.0,2.0,1.5,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_930750000_3199000000,154.99911499023438,32.0,25.1765,27.0,3.0,1.5,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.1549991149902344,0.7949991149902345,7.749955749511719
12_422400_930750000_3199000000,141.01201629638672,32.0,24.771,28.0,4.0,1.5,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.1410120162963867,0.7810120162963867,7.050600814819336
12_1036800_726750000_2133000000,169.26416015625,32.0,28.803,29.0,4.0,1.5,50.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,28.186,11.0,True,0.16926416015625,0.80926416015625,8.4632080078125
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,30.0,4.0,1.5,50.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,28.186,11.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,31.0,4.0,1.5,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,32.0,4.0,1.5,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.16482396697998047,0.8048239669799805,8.241198348999024
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,33.0,5.0,1.5,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,34.0,5.0,1.5,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,35.0,5.0,1.5,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.1485434036254883,0.7885434036254884,7.427170181274414
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,36.0,6.0,1.5,50.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,35.602,15.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,37.0,6.0,1.5,50.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,35.602,15.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,38.0,6.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,39.0,6.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.1417566909790039,0.7817566909790039,7.087834548950195
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,40.0,7.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.11794254302978516,0.7579425430297851,5.897127151489258
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,41.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,42.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,43.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,44.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,45.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,46.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,47.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,48.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,49.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,50.0,15.0,1.5,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.2219716796875,1.5019716796875,11.098583984375
,,,,10.0,,1.6,50.0,,,,,,True,,,
,,,,11.0,,1.6,50.0,,,,,,True,,,
,,,,12.0,,1.6,50.0,,,,,,True,,,
,,,,13.0,,1.6,50.0,,,,,,True,,,
,,,,14.0,,1.6,50.0,,,,,,True,,,
,,,,15.0,,1.6,50.0,,,,,,True,,,
,,,,16.0,,1.6,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
,,,,17.0,,1.6,50.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.754,0.0,True,,,
4_1651200_318750000_665600000,76.47870254516602,4.0,18.263,18.0,0.0,1.6,50.0,8_729600_318750000_665600000,220.39910888671875,32.0,17.768,1.0,True,0.07647870254516602,0.15647870254516602,3.823935127258301
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,19.0,1.0,1.6,50.0,4_1651200_318750000_665600000,217.56964874267575,32.0,18.471,1.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1344000_522750000_665600000,397.0534362792969,32.0,19.376,20.0,1.0,1.6,50.0,12_1036800_522750000_665600000,198.6249771118164,32.0,19.376,2.0,True,0.3970534362792969,1.037053436279297,19.852671813964847
4_1651200_726750000_665600000,384.2505340576172,32.0,20.575,21.0,1.0,1.6,50.0,12_1651200_726750000_665600000,185.44427490234372,32.0,20.579,2.0,True,0.38425053405761717,1.0242505340576171,19.212526702880858
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,1.0,1.6,50.0,4_729600_726750000_2133000000,226.6314239501953,64.0,21.062,6.0,True,0.11946371078491212,0.43946371078491214,5.973185539245606
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,23.0,2.0,1.6,50.0,8_422400_726750000_2133000000,204.90619659423828,64.0,22.567,7.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,24.0,2.0,1.6,50.0,8_729600_522750000_2133000000,213.2024688720703,64.0,23.988,8.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,25.0,2.0,1.6,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_726750000_2133000000,265.0084991455078,32.0,22.976,26.0,2.0,1.6,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.26500849914550784,0.9050084991455078,13.250424957275392
4_729600_930750000_3199000000,286.4363708496094,64.0,24.07,27.0,7.0,1.6,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.2864363708496094,1.5664363708496094,14.321818542480468
12_422400_930750000_3199000000,272.8464660644531,64.0,24.771,28.0,9.0,1.6,50.0,12_422400_930750000_3199000000,161.21412658691406,64.0,24.771,10.0,True,0.2728464660644531,1.5528464660644532,13.642323303222655
12_422400_930750000_3199000000,272.8464660644531,64.0,24.771,29.0,9.0,1.6,50.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,28.186,11.0,True,0.2728464660644531,1.5528464660644532,13.642323303222655
12_1036800_726750000_2133000000,312.89109802246094,64.0,29.814,30.0,9.0,1.6,50.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,28.186,11.0,True,0.31289109802246096,1.592891098022461,15.644554901123048
8_1651200_726750000_2133000000,304.9710693359375,64.0,30.715,31.0,10.0,1.6,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.3049710693359375,1.5849710693359376,15.248553466796874
8_1651200_726750000_2133000000,304.9710693359375,64.0,30.715,32.0,10.0,1.6,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.3049710693359375,1.5849710693359376,15.248553466796874
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,33.0,11.0,1.6,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,34.0,11.0,1.6,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,35.0,11.0,1.6,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,30.6905,13.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,36.0,11.0,1.6,50.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,35.602,15.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,37.0,11.0,1.6,50.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,35.602,15.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,38.0,11.0,1.6,50.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,37.809,16.0,True,0.27475196838378907,1.5547519683837892,13.737598419189453
