total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.305450439453125
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.224219560623169
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.7409751415252686
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,8.351932287216187
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.978334188461304
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,11.440419673919678
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.817508220672607
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.318573951721191
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,15.7678964138031
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,17.371290922164917
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,19.156184911727905
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,20.760260581970215
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,22.23816227912903
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,23.882624626159668
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,25.595475912094116
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,26.810869455337524
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,28.310646772384644
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,29.64943265914917
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,31.637460470199585
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,33.35607886314392
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,34.89793419837952
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,36.613436222076416
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,38.16547727584839
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.6Gi,39.72385859489441
