epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,79556.7421875,131.3420169353485
0,1,null,295.7275390625,131.65102744102478
0,2,null,295.46710205078125,131.95829606056213
0,3,null,295.4345397949219,132.26801753044128
0,4,null,295.3708190917969,132.57492995262146
0,5,null,295.4457702636719,132.97239565849304
0,6,null,295.67633056640625,133.27750205993652
0,7,null,295.6685791015625,133.58589386940002
0,8,null,295.435302734375,133.89270520210266
0,9,null,295.6241455078125,134.19962906837463
0,10,null,295.69915771484375,134.50851678848267
0,11,null,295.40130615234375,134.81544756889343
0,12,null,295.4811096191406,135.12277674674988
0,13,null,295.5334167480469,135.4298620223999
0,14,null,295.6435852050781,135.7370970249176
0,15,null,295.53564453125,136.04390835762024
0,16,null,295.5438537597656,136.35068273544312
0,17,null,295.5476989746094,136.6573874950409
0,18,null,295.5570068359375,136.96399879455566
0,19,null,295.6180419921875,137.27183198928833
0,20,null,295.6054382324219,137.57876753807068
0,21,null,295.68359375,137.97184038162231
0,22,null,295.50567626953125,138.27878427505493
0,23,null,295.6282653808594,138.58891892433167
0,24,null,295.5552673339844,138.8956835269928
0,25,null,295.62353515625,139.20241618156433
0,26,null,295.3622131347656,139.50893259048462
0,27,null,295.4272766113281,139.81523394584656
0,28,null,295.4347839355469,140.12852120399475
0,29,null,295.4770812988281,140.43517327308655
0,30,null,295.7272644042969,140.74267435073853
0,31,null,295.5248718261719,141.04974174499512
0,32,null,295.5869140625,141.35657119750977
0,33,null,295.64227294921875,141.6633596420288
0,34,null,295.5205383300781,141.97001123428345
0,35,null,295.5987548828125,142.2768316268921
0,36,null,295.6186218261719,142.5842022895813
0,37,null,295.7391052246094,142.9799783229828
0,38,null,295.55108642578125,143.28660345077515
0,39,null,295.6763000488281,143.594744682312
