total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,2.183981418609619
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,3.4234492778778076
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.685688257217407
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,5.9492528438568115
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.247988224029541
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,8.536685228347778
7.2Gi,2.1Gi,4.5Gi,20Mi,554Mi,4.8Gi,10.087000370025635
7.2Gi,2.1Gi,4.5Gi,20Mi,574Mi,4.8Gi,11.53893518447876
7.2Gi,2.2Gi,4.3Gi,56Mi,634Mi,4.7Gi,12.743407726287842
7.2Gi,2.3Gi,4.2Gi,103Mi,709Mi,4.6Gi,13.979383707046509
7.2Gi,2.3Gi,4.2Gi,103Mi,727Mi,4.6Gi,15.148421049118042
7.2Gi,2.3Gi,4.1Gi,103Mi,748Mi,4.6Gi,16.31835174560547
7.2Gi,2.4Gi,4.0Gi,103Mi,776Mi,4.5Gi,17.496619701385498
7.2Gi,2.4Gi,4.0Gi,103Mi,801Mi,4.5Gi,18.653409481048584
7.2Gi,2.4Gi,3.9Gi,103Mi,817Mi,4.4Gi,19.820756435394287
7.2Gi,2.5Gi,3.9Gi,103Mi,838Mi,4.4Gi,20.99049973487854
7.2Gi,2.5Gi,3.9Gi,103Mi,848Mi,4.4Gi,22.139211416244507
7.2Gi,2.5Gi,3.8Gi,103Mi,871Mi,4.4Gi,23.305636644363403
7.2Gi,2.5Gi,3.8Gi,103Mi,895Mi,4.3Gi,24.478755474090576
7.2Gi,2.6Gi,3.7Gi,103Mi,918Mi,4.3Gi,25.68851590156555
7.2Gi,2.6Gi,3.6Gi,103Mi,946Mi,4.3Gi,26.842350959777832
7.2Gi,2.7Gi,3.6Gi,103Mi,970Mi,4.2Gi,28.016409158706665
7.2Gi,2.7Gi,3.5Gi,103Mi,987Mi,4.1Gi,29.18933868408203
