total,used,free,log_time
3.6Gi,0B,3.6Gi,2.425929546356201
3.6Gi,0B,3.6Gi,3.770780324935913
3.6Gi,0B,3.6Gi,5.0467352867126465
3.6Gi,0B,3.6Gi,6.4621193408966064
3.6Gi,0B,3.6Gi,7.665449380874634
3.6Gi,0B,3.6Gi,8.827991008758545
3.6Gi,0B,3.6Gi,10.20514464378357
3.6Gi,0B,3.6Gi,11.541873455047607
3.6Gi,0B,3.6Gi,12.879636764526367
3.6Gi,0B,3.6Gi,14.178966522216797
3.6Gi,0B,3.6Gi,15.294368505477905
3.6Gi,0B,3.6Gi,16.53579354286194
3.6Gi,0B,3.6Gi,17.695143699645996
3.6Gi,0B,3.6Gi,19.278114795684814
3.6Gi,0B,3.6Gi,20.838884115219116
3.6Gi,0B,3.6Gi,22.15459632873535
3.6Gi,0B,3.6Gi,23.67246437072754
3.6Gi,0B,3.6Gi,24.958444118499756
3.6Gi,0B,3.6Gi,26.06586766242981
3.6Gi,0B,3.6Gi,27.182039976119995
3.6Gi,0B,3.6Gi,28.289608240127563
3.6Gi,0B,3.6Gi,29.393906116485596
3.6Gi,0B,3.6Gi,30.505905389785767
3.6Gi,0B,3.6Gi,31.607244968414307
3.6Gi,0B,3.6Gi,32.72213077545166
3.6Gi,0B,3.6Gi,33.8389048576355
3.6Gi,0B,3.6Gi,35.14234209060669
3.6Gi,0B,3.6Gi,36.242433309555054
3.6Gi,0B,3.6Gi,37.36342167854309
3.6Gi,0B,3.6Gi,38.50036597251892
3.6Gi,0B,3.6Gi,39.61212468147278
3.6Gi,0B,3.6Gi,40.86124348640442
3.6Gi,0B,3.6Gi,42.0858199596405
3.6Gi,0B,3.6Gi,43.227118730545044
3.6Gi,0B,3.6Gi,44.45102548599243
3.6Gi,0B,3.6Gi,45.621140241622925
3.6Gi,0B,3.6Gi,46.73686480522156
3.6Gi,0B,3.6Gi,47.84382605552673
3.6Gi,0B,3.6Gi,48.95196080207825
3.6Gi,0B,3.6Gi,50.06908917427063
3.6Gi,0B,3.6Gi,51.181309938430786
3.6Gi,0B,3.6Gi,52.288596868515015
3.6Gi,0B,3.6Gi,53.393494844436646
3.6Gi,0B,3.6Gi,54.536423206329346
3.6Gi,0B,3.6Gi,55.70873141288757
3.6Gi,0B,3.6Gi,56.81365752220154
3.6Gi,0B,3.6Gi,57.9134407043457
3.6Gi,0B,3.6Gi,59.0154767036438
3.6Gi,0B,3.6Gi,60.12783360481262
3.6Gi,0B,3.6Gi,61.245906591415405
3.6Gi,0B,3.6Gi,62.35429573059082
3.6Gi,0B,3.6Gi,63.554778814315796
3.6Gi,0B,3.6Gi,64.66203999519348
3.6Gi,0B,3.6Gi,65.77344346046448
3.6Gi,0B,3.6Gi,66.89479231834412
3.6Gi,0B,3.6Gi,68.00397300720215
3.6Gi,0B,3.6Gi,69.10596036911011
3.6Gi,0B,3.6Gi,70.20557641983032
3.6Gi,0B,3.6Gi,71.31706476211548
3.6Gi,0B,3.6Gi,72.42973566055298
3.6Gi,0B,3.6Gi,73.54365730285645
3.6Gi,0B,3.6Gi,74.71475958824158
3.6Gi,0B,3.6Gi,75.83387994766235
3.6Gi,0B,3.6Gi,76.9459433555603
3.6Gi,0B,3.6Gi,78.09510350227356
3.6Gi,0B,3.6Gi,79.21947360038757
3.6Gi,0B,3.6Gi,80.37654209136963
3.6Gi,0B,3.6Gi,81.501620054245
3.6Gi,0B,3.6Gi,82.60935020446777
3.6Gi,0B,3.6Gi,83.72124433517456
3.6Gi,0B,3.6Gi,84.84029507637024
3.6Gi,0B,3.6Gi,86.019371509552
3.6Gi,0B,3.6Gi,87.19468784332275
3.6Gi,0B,3.6Gi,88.30262470245361
3.6Gi,0B,3.6Gi,89.40238642692566
3.6Gi,0B,3.6Gi,90.50235414505005
3.6Gi,0B,3.6Gi,91.62082839012146
3.6Gi,0B,3.6Gi,92.77413654327393
3.6Gi,0B,3.6Gi,94.02597880363464
3.6Gi,0B,3.6Gi,95.15186381340027
3.6Gi,0B,3.6Gi,96.27511954307556
3.6Gi,0B,3.6Gi,97.45148253440857
3.6Gi,0B,3.6Gi,98.5521936416626
3.6Gi,0B,3.6Gi,99.66745138168335
3.6Gi,0B,3.6Gi,148.05089688301086
3.6Gi,0B,3.6Gi,149.23823976516724
3.6Gi,0B,3.6Gi,150.34840726852417
3.6Gi,0B,3.6Gi,151.54833436012268
3.6Gi,0B,3.6Gi,152.81024289131165
3.6Gi,0B,3.6Gi,154.11548256874084
3.6Gi,0B,3.6Gi,155.64499044418335
3.6Gi,0B,3.6Gi,156.95945739746094
3.6Gi,0B,3.6Gi,158.2130467891693
3.6Gi,0B,3.6Gi,159.55017590522766
3.6Gi,0B,3.6Gi,160.79325246810913
3.6Gi,0B,3.6Gi,162.03143954277039
3.6Gi,0B,3.6Gi,163.27429461479187
3.6Gi,0B,3.6Gi,164.6085364818573
