files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,0/722637,0/2G,0%,0.80668,seconds,17.624324083328247
23080,1,0/722637,0/2G,0%,0.95032,seconds,19.652259588241577
23080,1,19747/722637,77M/2G,2.73%,0.48701,seconds,114.54520773887634
