files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20020/722637,78M/2G,2.77%,0.32153,seconds,41.552507162094116
23080,1,0/722637,0/2G,0%,1.1995,seconds,43.63618540763855
23080,1,20119/722637,78M/2G,2.78%,0.32007,seconds,138.59267926216125
