total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.5201961994171143
3.6Gi,3.0Mi,3.6Gi,4.209066152572632
3.6Gi,3.0Mi,3.6Gi,5.561038970947266
3.6Gi,3.0Mi,3.6Gi,6.97102689743042
3.6Gi,3.0Mi,3.6Gi,8.637058734893799
3.6Gi,3.0Mi,3.6Gi,10.22021222114563
3.6Gi,3.0Mi,3.6Gi,11.681334257125854
3.6Gi,3.0Mi,3.6Gi,13.183727979660034
3.6Gi,3.0Mi,3.6Gi,14.54277491569519
3.6Gi,3.0Mi,3.6Gi,16.09965682029724
3.6Gi,3.0Mi,3.6Gi,17.478305339813232
3.6Gi,3.0Mi,3.6Gi,19.149869441986084
3.6Gi,3.0Mi,3.6Gi,20.394015789031982
3.6Gi,3.0Mi,3.6Gi,21.75873064994812
3.6Gi,3.0Mi,3.6Gi,23.155851125717163
3.6Gi,3.0Mi,3.6Gi,24.59087300300598
3.6Gi,3.0Mi,3.6Gi,26.211506843566895
3.6Gi,3.0Mi,3.6Gi,27.730876684188843
3.6Gi,3.0Mi,3.6Gi,29.520496129989624
3.6Gi,3.0Mi,3.6Gi,30.927907466888428
3.6Gi,3.0Mi,3.6Gi,32.74949550628662
3.6Gi,3.0Mi,3.6Gi,34.20236134529114
3.6Gi,3.0Mi,3.6Gi,35.6250855922699
3.6Gi,3.0Mi,3.6Gi,37.20171880722046
3.6Gi,3.0Mi,3.6Gi,38.81907796859741
3.6Gi,3.0Mi,3.6Gi,40.37913227081299
3.6Gi,3.0Mi,3.6Gi,42.550760984420776
3.6Gi,3.0Mi,3.6Gi,43.907060384750366
3.6Gi,3.0Mi,3.6Gi,45.22213864326477
3.6Gi,3.0Mi,3.6Gi,46.44219350814819
3.6Gi,3.0Mi,3.6Gi,47.816606760025024
3.6Gi,3.0Mi,3.6Gi,49.023730993270874
3.6Gi,3.0Mi,3.6Gi,50.282838582992554
3.6Gi,3.0Mi,3.6Gi,51.57668590545654
3.6Gi,3.0Mi,3.6Gi,52.68145442008972
3.6Gi,3.0Mi,3.6Gi,53.783321142196655
3.6Gi,3.0Mi,3.6Gi,54.88846015930176
3.6Gi,3.0Mi,3.6Gi,56.009450912475586
3.6Gi,3.0Mi,3.6Gi,57.118590116500854
3.6Gi,3.0Mi,3.6Gi,58.25983929634094
3.6Gi,3.0Mi,3.6Gi,59.36566877365112
3.6Gi,3.0Mi,3.6Gi,60.47001028060913
3.6Gi,3.0Mi,3.6Gi,61.57912874221802
3.6Gi,3.0Mi,3.6Gi,62.69251322746277
3.6Gi,3.0Mi,3.6Gi,63.806862115859985
3.6Gi,3.0Mi,3.6Gi,64.91552901268005
3.6Gi,3.0Mi,3.6Gi,66.02619075775146
3.6Gi,3.0Mi,3.6Gi,67.12926626205444
3.6Gi,3.0Mi,3.6Gi,68.23598146438599
3.6Gi,3.0Mi,3.6Gi,69.35536861419678
3.6Gi,3.0Mi,3.6Gi,70.46788740158081
3.6Gi,3.0Mi,3.6Gi,71.57870221138
3.6Gi,3.0Mi,3.6Gi,72.68531250953674
3.6Gi,3.0Mi,3.6Gi,73.79099774360657
3.6Gi,3.0Mi,3.6Gi,74.90634846687317
3.6Gi,3.0Mi,3.6Gi,76.01974630355835
3.6Gi,3.0Mi,3.6Gi,77.13214159011841
3.6Gi,3.0Mi,3.6Gi,78.23844480514526
3.6Gi,3.0Mi,3.6Gi,79.34301614761353
3.6Gi,3.0Mi,3.6Gi,80.44853520393372
3.6Gi,3.0Mi,3.6Gi,81.55686378479004
3.6Gi,3.0Mi,3.6Gi,82.67871618270874
3.6Gi,3.0Mi,3.6Gi,83.78998827934265
3.6Gi,3.0Mi,3.6Gi,84.89610433578491
3.6Gi,3.0Mi,3.6Gi,86.00112795829773
3.6Gi,3.0Mi,3.6Gi,87.1062684059143
3.6Gi,3.0Mi,3.6Gi,88.21873307228088
3.6Gi,3.0Mi,3.6Gi,89.33811283111572
3.6Gi,3.0Mi,3.6Gi,90.44912004470825
3.6Gi,3.0Mi,3.6Gi,91.5583713054657
3.6Gi,3.0Mi,3.6Gi,92.66875147819519
3.6Gi,3.0Mi,3.6Gi,93.7797384262085
3.6Gi,3.0Mi,3.6Gi,94.88968873023987
3.6Gi,3.0Mi,3.6Gi,96.0078227519989
3.6Gi,3.0Mi,3.6Gi,97.11600017547607
3.6Gi,3.0Mi,3.6Gi,98.22360944747925
3.6Gi,3.0Mi,3.6Gi,99.32929277420044
3.6Gi,3.0Mi,3.6Gi,100.43212580680847
3.6Gi,3.0Mi,3.6Gi,101.54585480690002
3.6Gi,3.0Mi,3.6Gi,102.65668106079102
3.6Gi,3.0Mi,3.6Gi,103.77074027061462
3.6Gi,3.0Mi,3.6Gi,104.87426161766052
3.6Gi,3.0Mi,3.6Gi,105.9802975654602
3.6Gi,3.0Mi,3.6Gi,107.08552861213684
3.6Gi,3.0Mi,3.6Gi,108.19474673271179
3.6Gi,3.0Mi,3.6Gi,109.30617094039917
3.6Gi,3.0Mi,3.6Gi,110.4313600063324
3.6Gi,3.0Mi,3.6Gi,111.55669355392456
3.6Gi,3.0Mi,3.6Gi,112.66563773155212
3.6Gi,3.0Mi,3.6Gi,113.77299499511719
3.6Gi,3.0Mi,3.6Gi,114.8879029750824
3.6Gi,3.0Mi,3.6Gi,115.9982762336731
3.6Gi,3.0Mi,3.6Gi,117.11215329170227
3.6Gi,3.0Mi,3.6Gi,118.21691417694092
3.6Gi,3.0Mi,3.6Gi,119.34562563896179
3.6Gi,3.0Mi,3.6Gi,120.46530032157898
3.6Gi,3.0Mi,3.6Gi,121.5753173828125
3.6Gi,3.0Mi,3.6Gi,122.68757152557373
