total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.7189862728118896
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.092741250991821
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.7Gi,5.654447078704834
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.4Gi,6.977576494216919
7.2Gi,2.1Gi,4.5Gi,20Mi,568Mi,4.8Gi,8.860586166381836
7.2Gi,2.1Gi,4.5Gi,20Mi,587Mi,4.8Gi,10.387255668640137
7.2Gi,2.2Gi,4.3Gi,20Mi,605Mi,4.7Gi,11.77417516708374
7.2Gi,2.3Gi,4.2Gi,103Mi,720Mi,4.6Gi,13.243695974349976
7.2Gi,2.3Gi,4.1Gi,103Mi,754Mi,4.6Gi,14.530561685562134
7.2Gi,2.3Gi,4.1Gi,103Mi,775Mi,4.5Gi,15.712641716003418
7.2Gi,2.4Gi,4.0Gi,103Mi,794Mi,4.5Gi,16.911457777023315
7.2Gi,2.4Gi,4.0Gi,103Mi,807Mi,4.5Gi,18.096770524978638
7.2Gi,2.4Gi,4.0Gi,103Mi,823Mi,4.5Gi,19.26944398880005
7.2Gi,2.4Gi,3.9Gi,103Mi,851Mi,4.4Gi,20.483192205429077
7.2Gi,2.5Gi,3.8Gi,103Mi,871Mi,4.4Gi,21.672130823135376
7.2Gi,2.5Gi,3.8Gi,103Mi,892Mi,4.4Gi,22.867387294769287
7.2Gi,2.5Gi,3.7Gi,103Mi,922Mi,4.3Gi,24.08385729789734
7.2Gi,2.6Gi,3.7Gi,103Mi,945Mi,4.3Gi,25.286232709884644
7.2Gi,2.6Gi,3.6Gi,103Mi,967Mi,4.3Gi,26.480467557907104
7.2Gi,2.7Gi,3.5Gi,103Mi,989Mi,4.2Gi,27.658244609832764
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,28.875537633895874
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,30.085417985916138
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.292179346084595
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.581727743148804
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,33.77911067008972
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,34.97558093070984
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.186601877212524
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.3941924571991
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,38.57398176193237
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,39.791884660720825
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,40.97086548805237
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.22254800796509
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.42462158203125
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,44.61958885192871
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,45.82959532737732
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,47.04678249359131
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,48.21699666976929
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,49.386765241622925
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.597230195999146
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.77458620071411
7.2Gi,3.3Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,52.96332764625549
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,54.18352007865906
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.3707640171051
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.550275802612305
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.73814582824707
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,58.949946880340576
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,60.12291407585144
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,61.316153049468994
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,62.57902216911316
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.76087307929993
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.96040344238281
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,66.1900086402893
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,67.50481700897217
7.2Gi,3.5Gi,2.1Gi,103Mi,1.5Gi,3.4Gi,68.71452450752258
