total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,1.7534377574920654
3.6Gi,3.0Mi,3.6Gi,2.8812737464904785
3.6Gi,3.0Mi,3.6Gi,4.009849309921265
3.6Gi,3.0Mi,3.6Gi,5.142707347869873
3.6Gi,3.0Mi,3.6Gi,6.284628629684448
3.6Gi,3.0Mi,3.6Gi,7.428444147109985
3.6Gi,3.0Mi,3.6Gi,8.566463947296143
3.6Gi,3.0Mi,3.6Gi,9.692979097366333
3.6Gi,3.0Mi,3.6Gi,10.812136173248291
3.6Gi,3.0Mi,3.6Gi,11.935728549957275
3.6Gi,3.0Mi,3.6Gi,13.068642377853394
3.6Gi,3.0Mi,3.6Gi,14.200570106506348
3.6Gi,3.0Mi,3.6Gi,15.319503545761108
3.6Gi,3.0Mi,3.6Gi,16.44357991218567
3.6Gi,3.0Mi,3.6Gi,17.55943250656128
3.6Gi,3.0Mi,3.6Gi,18.695278644561768
3.6Gi,3.0Mi,3.6Gi,19.825652599334717
