files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,0/722637,0/2G,0%,1.4977,seconds,26.531002521514893
23080,1,0/722637,0/2G,0%,1.6103,seconds,29.667821645736694
23080,1,20058/722637,78M/2G,2.78%,0.9411,seconds,146.40407276153564
