total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,3.0190982818603516
7.2Gi,2.0Gi,2.8Gi,20Mi,2.3Gi,4.9Gi,5.440431118011475
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,7.090145587921143
7.2Gi,2.4Gi,2.4Gi,20Mi,2.3Gi,4.5Gi,8.762583255767822
7.2Gi,2.6Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,10.537799835205078
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.3Gi,12.337028741836548
7.2Gi,2.7Gi,2.1Gi,57Mi,2.4Gi,4.2Gi,15.101556539535522
7.2Gi,2.9Gi,1.9Gi,94Mi,2.4Gi,4.0Gi,17.597475290298462
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,19.292832374572754
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,20.808812379837036
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,22.524048805236816
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,23.998335361480713
7.2Gi,3.8Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,25.484426736831665
7.2Gi,4.2Gi,554Mi,103Mi,2.4Gi,2.6Gi,27.090229272842407
7.2Gi,4.4Gi,318Mi,103Mi,2.4Gi,2.4Gi,28.770406484603882
7.2Gi,4.6Gi,136Mi,75Mi,2.4Gi,2.2Gi,30.754254579544067
7.2Gi,4.6Gi,206Mi,75Mi,2.4Gi,2.3Gi,34.5283043384552
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.3Gi,37.46071672439575
7.2Gi,4.6Gi,167Mi,75Mi,2.4Gi,2.3Gi,40.29438281059265
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.3Gi,43.207613945007324
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.3Gi,46.12214732170105
7.2Gi,4.6Gi,166Mi,75Mi,2.4Gi,2.3Gi,49.04777932167053
7.2Gi,4.6Gi,174Mi,66Mi,2.4Gi,2.3Gi,51.758015632629395
7.2Gi,4.6Gi,151Mi,90Mi,2.4Gi,2.3Gi,54.20493841171265
7.2Gi,4.6Gi,164Mi,75Mi,2.4Gi,2.3Gi,56.848283767700195
