total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.111707925796509
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.360588312149048
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.842289209365845
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,6.039143323898315
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,7.391218900680542
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,8.704586505889893
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,10.093351364135742
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,11.500942707061768
7.2Gi,2.1Gi,3.0Gi,20Mi,2.1Gi,4.9Gi,12.790910243988037
7.2Gi,2.2Gi,3.0Gi,20Mi,2.1Gi,4.8Gi,14.10047173500061
7.2Gi,2.5Gi,2.6Gi,20Mi,2.1Gi,4.5Gi,15.358401536941528
7.2Gi,2.6Gi,2.6Gi,20Mi,2.1Gi,4.4Gi,16.546822547912598
7.2Gi,2.1Gi,4.5Gi,20Mi,565Mi,4.9Gi,17.97314143180847
7.2Gi,2.1Gi,4.5Gi,20Mi,584Mi,4.9Gi,19.261407613754272
7.2Gi,2.2Gi,4.4Gi,20Mi,603Mi,4.8Gi,20.412433862686157
7.2Gi,2.2Gi,4.2Gi,103Mi,713Mi,4.6Gi,21.566392183303833
7.2Gi,2.2Gi,4.2Gi,103Mi,730Mi,4.6Gi,22.715734720230103
7.2Gi,2.2Gi,4.2Gi,103Mi,745Mi,4.6Gi,23.86065149307251
7.2Gi,2.3Gi,4.1Gi,103Mi,764Mi,4.5Gi,25.01353096961975
7.2Gi,2.4Gi,4.0Gi,103Mi,793Mi,4.5Gi,26.16079306602478
7.2Gi,2.4Gi,4.0Gi,103Mi,811Mi,4.5Gi,27.31127095222473
7.2Gi,2.4Gi,3.9Gi,103Mi,835Mi,4.4Gi,28.467458724975586
7.2Gi,2.4Gi,3.9Gi,103Mi,856Mi,4.4Gi,29.610255002975464
7.2Gi,2.5Gi,3.8Gi,103Mi,874Mi,4.4Gi,30.756217002868652
7.2Gi,2.5Gi,3.8Gi,103Mi,892Mi,4.4Gi,31.915887117385864
7.2Gi,2.6Gi,3.7Gi,103Mi,906Mi,4.3Gi,33.06359004974365
7.2Gi,2.6Gi,3.7Gi,103Mi,931Mi,4.3Gi,34.20760774612427
7.2Gi,2.6Gi,3.6Gi,103Mi,950Mi,4.2Gi,35.35942363739014
7.2Gi,2.7Gi,3.5Gi,103Mi,977Mi,4.2Gi,36.50777268409729
7.2Gi,2.7Gi,3.5Gi,103Mi,990Mi,4.1Gi,37.653135776519775
7.2Gi,2.8Gi,3.4Gi,103Mi,997Mi,4.1Gi,38.800822496414185
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,39.94442296028137
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,41.10180354118347
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,42.2540602684021
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,43.395506620407104
7.2Gi,3.0Gi,3.1Gi,103Mi,1.1Gi,3.8Gi,44.55225896835327
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,45.69615721702576
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,46.847883224487305
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,48.00042748451233
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,49.14502310752869
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,50.287089109420776
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.8Gi,51.43765115737915
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,52.58279991149902
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,53.73437261581421
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,54.88006806373596
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.7Gi,56.02616739273071
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,57.18735671043396
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.7Gi,58.32769298553467
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,59.472710847854614
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,60.62574338912964
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,61.77610206604004
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,62.92136573791504
7.2Gi,3.2Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,64.07413220405579
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,65.22097206115723
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,66.3726601600647
7.2Gi,3.2Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,67.52219891548157
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,68.66546940803528
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,69.81443881988525
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,70.9593300819397
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,72.11365056037903
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,73.26765441894531
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,74.40999698638916
7.2Gi,3.3Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,75.55363273620605
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,76.70996880531311
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,77.86210107803345
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.4Gi,79.01099705696106
7.2Gi,3.4Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,80.16184997558594
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,81.31165790557861
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,82.46314573287964
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.3Gi,83.60811877250671
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,84.75268530845642
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,85.90572905540466
7.2Gi,3.7Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,87.05640172958374
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,88.27388715744019
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,89.42377591133118
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,90.56809496879578
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,91.72551035881042
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,92.87772727012634
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,94.06633853912354
7.2Gi,3.9Gi,1.5Gi,103Mi,1.7Gi,3.0Gi,95.21330094337463
7.2Gi,4.3Gi,1.1Gi,103Mi,1.8Gi,2.5Gi,96.3728621006012
7.2Gi,4.9Gi,549Mi,103Mi,1.8Gi,2.0Gi,97.51556634902954
7.2Gi,4.9Gi,524Mi,103Mi,1.8Gi,2.0Gi,98.66171741485596
7.2Gi,4.9Gi,485Mi,103Mi,1.8Gi,2.0Gi,99.8164598941803
7.2Gi,4.9Gi,442Mi,103Mi,1.8Gi,2.0Gi,100.97403717041016
7.2Gi,4.9Gi,395Mi,103Mi,1.9Gi,2.0Gi,102.12327551841736
7.2Gi,5.0Gi,348Mi,103Mi,1.9Gi,1.9Gi,103.27767634391785
7.2Gi,5.0Gi,293Mi,103Mi,1.9Gi,1.9Gi,104.41868019104004
7.2Gi,5.1Gi,138Mi,94Mi,1.9Gi,1.7Gi,105.58531761169434
7.2Gi,5.2Gi,126Mi,94Mi,1.9Gi,1.7Gi,106.77906227111816
7.2Gi,5.2Gi,114Mi,94Mi,1.9Gi,1.7Gi,107.96411037445068
7.2Gi,5.2Gi,106Mi,94Mi,1.9Gi,1.7Gi,109.13173794746399
7.2Gi,5.2Gi,97Mi,94Mi,1.9Gi,1.7Gi,110.30200862884521
7.2Gi,5.2Gi,85Mi,93Mi,1.9Gi,1.7Gi,111.48663449287415
7.2Gi,5.2Gi,79Mi,94Mi,1.9Gi,1.7Gi,112.65932130813599
7.2Gi,5.2Gi,83Mi,94Mi,1.9Gi,1.7Gi,113.99521017074585
7.2Gi,5.2Gi,92Mi,94Mi,1.9Gi,1.7Gi,115.44264459609985
7.2Gi,5.0Gi,291Mi,29Mi,1.9Gi,1.9Gi,116.61414790153503
