total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.5354745388031006
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,4.485311031341553
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.4058616161346436
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,8.14185881614685
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,9.984057188034058
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,11.4342942237854
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,13.22773265838623
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,14.960504055023193
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,16.67716097831726
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,18.28022289276123
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,20.084935665130615
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,21.764695167541504
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,23.544265270233154
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,25.19517159461975
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,26.9016535282135
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,28.549266815185547
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,29.97608971595764
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.58676838874817
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.174060344696045
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,34.695212841033936
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,36.352765798568726
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.989741563797
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.725244760513306
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.28475284576416
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,43.01798677444458
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,44.63631558418274
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,46.377034187316895
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,48.04948115348816
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,49.67312717437744
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,51.195232629776
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.8Gi,52.75487804412842
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,54.42418956756592
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.6Gi,56.11295175552368
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,57.75674057006836
7.2Gi,2.6Gi,2.5Gi,20Mi,2.0Gi,4.4Gi,59.278666496276855
7.2Gi,2.6Gi,2.5Gi,20Mi,2.0Gi,4.4Gi,60.60141658782959
7.2Gi,2.6Gi,3.7Gi,20Mi,951Mi,4.4Gi,62.2116334438324
7.2Gi,2.1Gi,4.5Gi,20Mi,580Mi,4.8Gi,64.05989408493042
7.2Gi,2.1Gi,4.5Gi,20Mi,581Mi,4.8Gi,65.52852463722229
7.2Gi,2.1Gi,4.4Gi,20Mi,589Mi,4.8Gi,66.85218811035156
7.2Gi,2.2Gi,4.4Gi,20Mi,601Mi,4.8Gi,68.17009234428406
7.2Gi,2.2Gi,4.3Gi,56Mi,651Mi,4.7Gi,69.6150119304657
7.2Gi,2.2Gi,4.2Gi,103Mi,725Mi,4.6Gi,70.96057295799255
7.2Gi,2.3Gi,4.2Gi,103Mi,754Mi,4.6Gi,72.28521728515625
7.2Gi,2.3Gi,4.1Gi,103Mi,771Mi,4.6Gi,73.60836744308472
7.2Gi,2.4Gi,4.0Gi,103Mi,789Mi,4.5Gi,74.93760466575623
7.2Gi,2.4Gi,4.0Gi,103Mi,809Mi,4.5Gi,76.26921534538269
7.2Gi,2.4Gi,3.9Gi,103Mi,833Mi,4.5Gi,77.59176874160767
7.2Gi,2.4Gi,3.9Gi,103Mi,854Mi,4.4Gi,78.91863656044006
7.2Gi,2.4Gi,3.9Gi,103Mi,873Mi,4.4Gi,80.23719716072083
7.2Gi,2.5Gi,3.8Gi,103Mi,891Mi,4.4Gi,81.55991792678833
7.2Gi,2.5Gi,3.8Gi,103Mi,908Mi,4.4Gi,82.87673950195312
7.2Gi,2.6Gi,3.7Gi,103Mi,925Mi,4.3Gi,84.20064353942871
7.2Gi,2.6Gi,3.7Gi,103Mi,948Mi,4.3Gi,85.53413534164429
7.2Gi,2.6Gi,3.6Gi,103Mi,960Mi,4.3Gi,86.86473798751831
7.2Gi,2.7Gi,3.5Gi,103Mi,975Mi,4.2Gi,88.18548274040222
7.2Gi,2.7Gi,3.5Gi,103Mi,988Mi,4.2Gi,89.51282572746277
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,90.833247423172
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,92.15531039237976
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,93.48481106758118
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.1Gi,94.80896759033203
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,96.13073348999023
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,97.45026421546936
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,98.77426743507385
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,100.09666323661804
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,101.42265605926514
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,102.74054050445557
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,104.07397484779358
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,105.39609813690186
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,106.71401858329773
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,108.03953623771667
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,109.36407804489136
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,110.68485474586487
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,112.00204753875732
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,113.32609438896179
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,114.64530611038208
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,115.96974635124207
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,117.28458309173584
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,118.61600017547607
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,119.93336725234985
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,121.25955963134766
7.2Gi,3.3Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,122.60515093803406
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,123.92539739608765
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,125.24278450012207
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,126.55876398086548
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,127.88856053352356
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,129.20548844337463
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,130.5289807319641
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,131.84311366081238
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,133.17130398750305
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,134.4864935874939
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,135.82130932807922
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,137.14405226707458
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,138.46096324920654
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,139.79125809669495
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.4Gi,141.11408734321594
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,142.44024395942688
