files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20355/722637,79M/2G,2.82%,1.6528,seconds,60.897706508636475
23080,1,0/722637,0/2G,0%,2.5635,seconds,65.9711856842041
23080,1,20435/722637,79M/2G,2.83%,1.6242,seconds,195.44468307495117
