total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.6369709968566895
3.6Gi,3.0Mi,3.6Gi,3.839148759841919
3.6Gi,3.0Mi,3.6Gi,5.065793752670288
3.6Gi,3.0Mi,3.6Gi,6.5319743156433105
3.6Gi,3.0Mi,3.6Gi,7.746995687484741
3.6Gi,3.0Mi,3.6Gi,9.064061880111694
3.6Gi,3.0Mi,3.6Gi,10.530502080917358
3.6Gi,3.0Mi,3.6Gi,12.131850719451904
3.6Gi,3.0Mi,3.6Gi,13.43611216545105
3.6Gi,3.0Mi,3.6Gi,14.680572271347046
3.6Gi,3.0Mi,3.6Gi,16.025550842285156
3.6Gi,3.0Mi,3.6Gi,17.378525018692017
3.6Gi,3.0Mi,3.6Gi,18.724820852279663
3.6Gi,3.0Mi,3.6Gi,20.206036806106567
3.6Gi,3.0Mi,3.6Gi,21.66499137878418
3.6Gi,3.0Mi,3.6Gi,23.130842685699463
3.6Gi,3.0Mi,3.6Gi,24.448720693588257
3.6Gi,3.0Mi,3.6Gi,25.71744465827942
3.6Gi,3.0Mi,3.6Gi,27.20830750465393
3.6Gi,3.0Mi,3.6Gi,29.236212015151978
3.6Gi,3.0Mi,3.6Gi,30.921849489212036
3.6Gi,3.0Mi,3.6Gi,32.54014182090759
3.6Gi,3.0Mi,3.6Gi,34.181395053863525
3.6Gi,3.0Mi,3.6Gi,35.53808283805847
3.6Gi,3.0Mi,3.6Gi,37.10111474990845
3.6Gi,3.0Mi,3.6Gi,38.38584232330322
3.6Gi,3.0Mi,3.6Gi,39.89679503440857
3.6Gi,3.0Mi,3.6Gi,41.515928506851196
