total,used,free,log_time
3.6Gi,2.0Mi,3.6Gi,1.8105175495147705
3.6Gi,2.0Mi,3.6Gi,2.958240032196045
3.6Gi,2.0Mi,3.6Gi,4.100742340087891
3.6Gi,2.0Mi,3.6Gi,5.239998817443848
3.6Gi,2.0Mi,3.6Gi,6.501195430755615
3.6Gi,2.0Mi,3.6Gi,7.643577337265015
3.6Gi,2.0Mi,3.6Gi,8.787098407745361
3.6Gi,2.0Mi,3.6Gi,9.928828716278076
3.6Gi,2.0Mi,3.6Gi,11.081822633743286
3.6Gi,2.0Mi,3.6Gi,12.22312068939209
3.6Gi,2.0Mi,3.6Gi,13.356244564056396
3.6Gi,2.0Mi,3.6Gi,14.500218868255615
3.6Gi,2.0Mi,3.6Gi,15.645138502120972
3.6Gi,2.0Mi,3.6Gi,16.789021015167236
3.6Gi,2.0Mi,3.6Gi,17.931564569473267
3.6Gi,2.0Mi,3.6Gi,19.074244499206543
3.6Gi,2.0Mi,3.6Gi,20.223680019378662
