total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.9Gi,2.3937604427337646
7.2Gi,2.1Gi,2.7Gi,20Mi,2.4Gi,4.8Gi,3.8158421516418457
7.2Gi,2.3Gi,2.5Gi,20Mi,2.4Gi,4.7Gi,5.302987813949585
7.2Gi,2.4Gi,2.4Gi,20Mi,2.4Gi,4.6Gi,6.705953598022461
7.2Gi,2.5Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,8.10221791267395
7.2Gi,2.6Gi,2.2Gi,20Mi,2.4Gi,4.4Gi,9.535224199295044
7.2Gi,2.7Gi,2.0Gi,74Mi,2.4Gi,4.2Gi,11.068416118621826
7.2Gi,2.9Gi,1.8Gi,103Mi,2.5Gi,3.9Gi,12.529497623443604
7.2Gi,3.1Gi,1.6Gi,103Mi,2.5Gi,3.8Gi,13.93660593032837
7.2Gi,3.3Gi,1.5Gi,103Mi,2.5Gi,3.6Gi,15.422989130020142
7.2Gi,3.3Gi,1.4Gi,103Mi,2.5Gi,3.5Gi,16.822323322296143
7.2Gi,3.5Gi,1.2Gi,103Mi,2.5Gi,3.4Gi,18.226442575454712
7.2Gi,3.8Gi,982Mi,103Mi,2.5Gi,3.1Gi,19.650155544281006
7.2Gi,4.0Gi,702Mi,103Mi,2.5Gi,2.8Gi,21.054109811782837
7.2Gi,4.3Gi,394Mi,103Mi,2.5Gi,2.5Gi,22.462533950805664
7.2Gi,4.6Gi,120Mi,94Mi,2.4Gi,2.3Gi,23.86826753616333
7.2Gi,4.6Gi,135Mi,75Mi,2.4Gi,2.3Gi,25.35496997833252
7.2Gi,4.6Gi,122Mi,84Mi,2.4Gi,2.3Gi,26.838765621185303
7.2Gi,4.6Gi,101Mi,82Mi,2.4Gi,2.2Gi,28.305343627929688
7.2Gi,4.6Gi,101Mi,84Mi,2.4Gi,2.2Gi,29.845566511154175
7.2Gi,4.6Gi,103Mi,84Mi,2.4Gi,2.2Gi,31.34202265739441
7.2Gi,4.6Gi,101Mi,84Mi,2.4Gi,2.2Gi,32.80369257926941
7.2Gi,4.6Gi,141Mi,93Mi,2.4Gi,2.3Gi,34.27205681800842
7.2Gi,4.6Gi,144Mi,84Mi,2.4Gi,2.3Gi,35.74402189254761
7.2Gi,4.6Gi,134Mi,93Mi,2.4Gi,2.3Gi,37.20797896385193
7.2Gi,4.6Gi,141Mi,84Mi,2.4Gi,2.3Gi,38.682607650756836
7.2Gi,4.6Gi,142Mi,84Mi,2.4Gi,2.3Gi,40.137946367263794
