time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 01:55:36.582681,0 days 00:28:51.530000,ON,pm_new,23,27,39,100,37,20,0,0,4846456,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.437,40.687,40.0,40.781,41.875,41.812,7449,9802,0.21827077865600586
2024-06-10 01:55:36.582681,0 days 00:28:51.530000,ON,pm_new,23,27,39,100,37,20,0,0,4846456,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.437,40.687,40.0,40.781,41.875,41.812,7449,9802,0.21827077865600586
2024-06-10 01:55:37.321942,0 days 00:28:52.270000,ON,pm_new,51,100,69,60,84,84,0,0,2375900,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.781,40.125,39.531,40.406,41.343,41.343,6877,6877,0.9571874141693115
2024-06-10 01:55:38.943099,0 days 00:28:53.890000,ON,pm_new,100,79,53,63,92,53,1,1,2389208,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.843,40.093,39.562,40.406,41.312,41.406,7016,6963,2.5770649909973145
2024-06-10 01:55:40.423620,0 days 00:28:55.370000,ON,pm_new,70,64,27,22,25,25,6,6,2400660,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.281,39.593,40.531,41.312,41.312,6676,6878,4.057754993438721
2024-06-10 01:55:41.826247,0 days 00:28:56.770000,ON,pm_new,28,98,32,23,35,21,29,29,2566696,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.718,40.25,39.406,40.5,41.218,41.218,6703,6834,5.460314989089966
2024-06-10 01:55:43.227107,0 days 00:28:58.170000,ON,pm_new,15,26,33,98,28,29,24,6,2732020,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,40.125,39.562,40.343,41.468,41.375,6665,6808,6.861388444900513
2024-06-10 01:55:44.624372,0 days 00:28:59.570000,ON,pm_new,21,100,33,30,27,28,13,13,2846700,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.812,40.031,39.531,40.25,41.312,41.343,6703,6799,8.258476495742798
2024-06-10 01:55:46.083658,0 days 00:29:01.030000,ON,pm_new,52,34,56,34,38,45,0,0,2897092,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.75,40.312,39.406,40.5,41.187,41.187,6703,6788,9.7179114818573
2024-06-10 01:55:47.647413,0 days 00:29:02.590000,ON,pm_new,94,100,100,100,100,100,0,0,3129144,6,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.718,39.968,39.406,40.312,41.156,41.25,7330,6851,11.281511068344116
2024-06-10 01:55:49.055117,0 days 00:29:04,ON,pm_new,23,33,98,32,31,38,0,0,3404792,6,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.687,40.0,39.375,40.375,41.187,41.25,6841,6876,12.689126253128052
2024-06-10 01:55:50.540883,0 days 00:29:05.490000,ON,pm_new,26,25,26,98,27,27,3,3,3543552,5,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,40.125,39.406,40.375,41.187,41.187,6703,6866,14.17497444152832
2024-06-10 01:55:51.943618,0 days 00:29:06.890000,ON,pm_new,58,30,35,24,57,18,14,14,3710868,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,39.843,39.375,40.375,41.125,41.125,6705,6854,15.577703952789307
2024-06-10 01:55:53.348733,0 days 00:29:08.300000,ON,pm_new,33,40,29,92,30,15,16,16,3822064,3,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.781,40.0,39.5,40.281,41.125,41.125,6676,6841,16.98282527923584
2024-06-10 01:55:54.774244,0 days 00:29:09.720000,ON,pm_new,41,30,52,29,76,20,22,22,4001048,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.625,40.187,39.437,40.218,41.093,41.156,6773,6834,18.408605337142944
2024-06-10 01:55:56.171185,0 days 00:29:11.120000,ON,pm_new,32,76,63,33,23,31,0,0,4226616,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.656,40.062,39.406,40.156,41.156,41.156,6771,6832,19.805266618728638
2024-06-10 01:55:57.579652,0 days 00:29:12.530000,ON,pm_new,25,21,24,96,40,25,0,0,4458768,4,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.531,39.812,39.281,40.312,41.062,41.062,6705,6829,21.213706254959106
2024-06-10 01:55:58.986489,0 days 00:29:13.930000,ON,pm_new,33,34,32,30,43,59,7,7,4853016,7,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.625,39.968,39.468,40.187,41.187,41.187,6860,6847,22.620413541793823
