total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.4074392318725586
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.7279233932495117
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,5.282455682754517
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,6.597066402435303
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,8.016244173049927
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,9.284300327301025
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,10.614036321640015
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,11.89111042022705
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,13.105157375335693
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,14.363769769668579
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,15.631772518157959
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,16.931517601013184
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,18.21740221977234
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,19.514952898025513
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,20.787853956222534
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,22.187183141708374
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,23.44720482826233
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,24.745084762573242
7.2Gi,2.6Gi,3.9Gi,20Mi,717Mi,4.4Gi,26.08270287513733
7.2Gi,2.1Gi,4.5Gi,20Mi,581Mi,4.8Gi,27.813040494918823
7.2Gi,2.2Gi,4.4Gi,20Mi,592Mi,4.8Gi,28.98727059364319
7.2Gi,2.2Gi,4.3Gi,56Mi,645Mi,4.7Gi,30.176267385482788
7.2Gi,2.2Gi,4.2Gi,103Mi,724Mi,4.6Gi,31.415887117385864
7.2Gi,2.3Gi,4.1Gi,103Mi,748Mi,4.6Gi,32.582439661026
7.2Gi,2.3Gi,4.1Gi,103Mi,770Mi,4.6Gi,33.74940323829651
7.2Gi,2.3Gi,4.1Gi,103Mi,784Mi,4.5Gi,34.92431378364563
