files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19497/722637,76M/2G,2.7%,0.50823,seconds,14.252837657928467
23080,1,0/722637,0/2G,0%,0.81478,seconds,16.172842741012573
23080,1,20197/722637,78M/2G,2.79%,0.48076,seconds,133.01891779899597
