files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19566/722637,76M/2G,2.71%,0.32486,seconds,7.376821517944336
23080,1,0/722637,0/2G,0%,0.64476,seconds,8.835155725479126
23080,1,20479/722637,79M/2G,2.83%,0.35861,seconds,107.24346327781677
