total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.8Gi,20Mi,2.2Gi,4.8Gi,2.3877313137054443
7.2Gi,2.2Gi,2.7Gi,20Mi,2.2Gi,4.7Gi,3.7052462100982666
7.2Gi,2.3Gi,2.6Gi,20Mi,2.2Gi,4.6Gi,4.98777437210083
7.2Gi,2.5Gi,2.4Gi,20Mi,2.2Gi,4.4Gi,6.259121417999268
7.2Gi,2.8Gi,2.1Gi,94Mi,2.3Gi,4.1Gi,7.694180488586426
7.2Gi,3.0Gi,1.8Gi,103Mi,2.3Gi,3.8Gi,9.219102382659912
7.2Gi,3.3Gi,1.6Gi,103Mi,2.3Gi,3.6Gi,10.496314525604248
7.2Gi,3.5Gi,1.4Gi,103Mi,2.3Gi,3.4Gi,11.772309303283691
7.2Gi,3.6Gi,1.2Gi,103Mi,2.3Gi,3.2Gi,12.965823411941528
7.2Gi,3.7Gi,1.2Gi,103Mi,2.3Gi,3.1Gi,14.334505319595337
7.2Gi,3.8Gi,1.1Gi,103Mi,2.3Gi,3.1Gi,15.702168226242065
7.2Gi,4.3Gi,566Mi,103Mi,2.3Gi,2.5Gi,17.312132358551025
7.2Gi,4.4Gi,492Mi,103Mi,2.3Gi,2.5Gi,18.673033952713013
7.2Gi,4.6Gi,270Mi,94Mi,2.3Gi,2.3Gi,20.236793041229248
7.2Gi,4.6Gi,259Mi,103Mi,2.3Gi,2.2Gi,21.6743061542511
7.2Gi,4.6Gi,259Mi,94Mi,2.3Gi,2.2Gi,23.087289810180664
7.2Gi,4.6Gi,252Mi,84Mi,2.3Gi,2.2Gi,24.434109687805176
7.2Gi,4.6Gi,242Mi,93Mi,2.3Gi,2.2Gi,25.967411279678345
7.2Gi,4.6Gi,242Mi,94Mi,2.3Gi,2.2Gi,27.325016736984253
7.2Gi,4.6Gi,252Mi,84Mi,2.3Gi,2.2Gi,28.784202814102173
7.2Gi,4.6Gi,234Mi,103Mi,2.3Gi,2.2Gi,30.17955994606018
7.2Gi,4.6Gi,243Mi,94Mi,2.3Gi,2.2Gi,31.608323335647583
7.2Gi,4.6Gi,242Mi,95Mi,2.3Gi,2.2Gi,33.02217721939087
7.2Gi,4.6Gi,233Mi,103Mi,2.3Gi,2.2Gi,34.37102699279785
7.2Gi,4.5Gi,469Mi,38Mi,2.2Gi,2.4Gi,35.73845672607422
