val,frq,min_freq,max_freq,FreqOverride,log_time
10,665000,204000000,665600000,1,0.23453021049499512
10,665000,204000000,665600000,1,0.23453021049499512
1,2133000,204000000,665600000,1,1.1117839813232422
2,2133000,204000000,2133000000,1,2.2622408866882324
1,2133000,204000000,2133000000,1,3.5277516841888428
1,2133000,204000000,2133000000,1,4.87439751625061
1,2133000,204000000,2133000000,1,6.2807676792144775
0,2133000,204000000,2133000000,1,7.46788215637207
2,2133000,204000000,2133000000,1,8.775372982025146
1,2133000,204000000,2133000000,1,10.080590009689331
1,2133000,204000000,2133000000,1,11.316710710525513
1,2133000,204000000,2133000000,1,12.680328607559204
1,2133000,204000000,2133000000,1,13.861844301223755
1,2133000,204000000,2133000000,1,15.049609899520874
0,2133000,204000000,2133000000,1,16.421732425689697
1,2133000,204000000,2133000000,1,17.680858373641968
1,2133000,204000000,2133000000,1,18.90543222427368
1,2133000,204000000,2133000000,1,20.139846801757812
2,2133000,204000000,2133000000,1,21.371943473815918
2,2133000,204000000,2133000000,1,22.66828489303589
13,2133000,204000000,2133000000,1,24.068957090377808
29,2133000,204000000,2133000000,1,25.265886306762695
39,2133000,204000000,2133000000,1,26.486954927444458
39,2133000,204000000,2133000000,1,27.696171522140503
43,2133000,204000000,2133000000,1,29.149400234222412
44,2133000,204000000,2133000000,1,30.613624095916748
