total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,2.2010326385498047
7.2Gi,2.7Gi,2.1Gi,75Mi,2.3Gi,4.2Gi,3.911633253097534
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.6Gi,5.104176998138428
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.3Gi,6.527743577957153
7.2Gi,3.8Gi,1.0Gi,103Mi,2.4Gi,3.0Gi,7.683179616928101
7.2Gi,4.6Gi,193Mi,94Mi,2.3Gi,2.2Gi,8.820544481277466
7.2Gi,4.6Gi,206Mi,94Mi,2.3Gi,2.2Gi,9.948936939239502
7.2Gi,4.6Gi,172Mi,103Mi,2.4Gi,2.2Gi,11.072681665420532
7.2Gi,4.6Gi,181Mi,93Mi,2.3Gi,2.2Gi,12.190128564834595
7.2Gi,4.6Gi,180Mi,94Mi,2.3Gi,2.2Gi,13.331022500991821
7.2Gi,4.6Gi,171Mi,103Mi,2.4Gi,2.2Gi,14.457302570343018
7.2Gi,4.6Gi,179Mi,94Mi,2.3Gi,2.2Gi,15.59882140159607
7.2Gi,4.6Gi,180Mi,94Mi,2.3Gi,2.2Gi,16.730920791625977
7.2Gi,4.6Gi,173Mi,103Mi,2.4Gi,2.2Gi,17.85366463661194
7.2Gi,4.6Gi,179Mi,94Mi,2.3Gi,2.2Gi,18.97158455848694
7.2Gi,4.6Gi,180Mi,94Mi,2.3Gi,2.2Gi,20.10746932029724
7.2Gi,4.6Gi,169Mi,103Mi,2.4Gi,2.2Gi,21.229984760284424
