total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,2.8Gi,20Mi,2.4Gi,4.9Gi,2.528444290161133
7.2Gi,2.3Gi,2.5Gi,20Mi,2.4Gi,4.6Gi,3.9093244075775146
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,5.2025110721588135
7.2Gi,2.6Gi,2.1Gi,57Mi,2.4Gi,4.3Gi,6.86667013168335
7.2Gi,2.9Gi,1.8Gi,103Mi,2.4Gi,3.9Gi,8.538749933242798
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,9.862409114837646
7.2Gi,3.4Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,11.112576723098755
7.2Gi,3.7Gi,1.0Gi,103Mi,2.4Gi,3.1Gi,12.35797381401062
7.2Gi,4.3Gi,401Mi,103Mi,2.4Gi,2.5Gi,13.648934364318848
7.2Gi,4.6Gi,134Mi,66Mi,2.4Gi,2.3Gi,15.129369020462036
7.2Gi,4.6Gi,194Mi,66Mi,2.4Gi,2.3Gi,16.958255767822266
7.2Gi,4.6Gi,177Mi,48Mi,2.4Gi,2.3Gi,18.91439986228943
7.2Gi,4.6Gi,168Mi,57Mi,2.4Gi,2.3Gi,21.052422046661377
7.2Gi,4.6Gi,169Mi,57Mi,2.4Gi,2.3Gi,23.041666507720947
7.2Gi,4.6Gi,160Mi,66Mi,2.4Gi,2.3Gi,24.979214429855347
7.2Gi,4.6Gi,168Mi,57Mi,2.4Gi,2.3Gi,26.90911626815796
7.2Gi,4.6Gi,196Mi,66Mi,2.4Gi,2.3Gi,28.770369052886963
