val,frq,min_freq,max_freq,FreqOverride,log_time
14,665000,204000000,665600000,1,0.4258279800415039
14,665000,204000000,665600000,1,0.4258279800415039
1,2133000,204000000,2133000000,1,1.2529878616333008
1,2133000,204000000,2133000000,1,2.752311944961548
2,2133000,204000000,2133000000,1,4.056519508361816
2,2133000,204000000,2133000000,1,5.433282852172852
2,2133000,204000000,2133000000,1,7.238649845123291
2,2133000,204000000,2133000000,1,8.660965204238892
2,2133000,204000000,2133000000,1,9.956167221069336
2,2133000,204000000,2133000000,1,11.206783056259155
2,2133000,204000000,2133000000,1,12.499971151351929
3,2133000,204000000,2133000000,1,13.79923677444458
20,2133000,204000000,2133000000,1,15.481788873672485
27,2133000,204000000,2133000000,1,17.400068044662476
30,2133000,204000000,2133000000,1,19.32788586616516
28,2133000,204000000,2133000000,1,21.532853841781616
28,2133000,204000000,2133000000,1,23.42933487892151
29,2133000,204000000,2133000000,1,25.416621208190918
30,2133000,204000000,2133000000,1,27.29602813720703
