total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.9150502681732178
3.6Gi,3.0Mi,3.6Gi,4.351802110671997
3.6Gi,3.0Mi,3.6Gi,5.687191963195801
3.6Gi,3.0Mi,3.6Gi,7.411458492279053
3.6Gi,3.0Mi,3.6Gi,9.468962907791138
3.6Gi,3.0Mi,3.6Gi,10.97313666343689
3.6Gi,3.0Mi,3.6Gi,12.398008108139038
3.6Gi,3.0Mi,3.6Gi,13.875356435775757
3.6Gi,3.0Mi,3.6Gi,15.301181316375732
3.6Gi,3.0Mi,3.6Gi,16.868375778198242
3.6Gi,3.0Mi,3.6Gi,18.933127403259277
3.6Gi,3.0Mi,3.6Gi,20.528618812561035
3.6Gi,3.0Mi,3.6Gi,22.28475785255432
3.6Gi,3.0Mi,3.6Gi,24.02377676963806
3.6Gi,3.0Mi,3.6Gi,25.478729963302612
3.6Gi,3.0Mi,3.6Gi,27.111297130584717
3.6Gi,3.0Mi,3.6Gi,28.8844256401062
3.6Gi,3.0Mi,3.6Gi,30.297794818878174
3.6Gi,3.0Mi,3.6Gi,31.692304372787476
3.6Gi,3.0Mi,3.6Gi,33.25203275680542
