total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,2.7Gi,20Mi,2.5Gi,4.9Gi,4.574955463409424
7.2Gi,2.0Gi,2.7Gi,20Mi,2.5Gi,4.9Gi,7.517619371414185
7.2Gi,2.1Gi,2.6Gi,20Mi,2.5Gi,4.8Gi,10.062127113342285
7.2Gi,2.2Gi,2.5Gi,20Mi,2.5Gi,4.8Gi,11.949907541275024
7.2Gi,2.3Gi,2.4Gi,20Mi,2.5Gi,4.7Gi,13.78815221786499
7.2Gi,2.4Gi,2.3Gi,20Mi,2.5Gi,4.5Gi,15.490602731704712
7.2Gi,2.5Gi,2.2Gi,20Mi,2.5Gi,4.4Gi,17.26926350593567
7.2Gi,2.6Gi,2.1Gi,20Mi,2.5Gi,4.4Gi,19.339555978775024
7.2Gi,2.6Gi,2.1Gi,29Mi,2.5Gi,4.3Gi,22.289573192596436
7.2Gi,2.7Gi,2.0Gi,57Mi,2.5Gi,4.2Gi,25.38805913925171
7.2Gi,2.8Gi,1.8Gi,94Mi,2.6Gi,4.1Gi,28.2364022731781
7.2Gi,2.9Gi,1.7Gi,103Mi,2.6Gi,3.9Gi,30.43143081665039
7.2Gi,3.1Gi,1.5Gi,103Mi,2.6Gi,3.8Gi,32.24461126327515
7.2Gi,3.2Gi,1.4Gi,103Mi,2.6Gi,3.7Gi,34.22801423072815
7.2Gi,3.3Gi,1.3Gi,103Mi,2.6Gi,3.6Gi,35.997036933898926
7.2Gi,3.4Gi,1.2Gi,103Mi,2.6Gi,3.4Gi,37.828733921051025
7.2Gi,3.6Gi,1.0Gi,103Mi,2.6Gi,3.3Gi,39.792521953582764
7.2Gi,3.7Gi,920Mi,103Mi,2.6Gi,3.2Gi,41.54066467285156
7.2Gi,3.9Gi,692Mi,103Mi,2.6Gi,2.9Gi,43.348732471466064
7.2Gi,4.3Gi,335Mi,103Mi,2.6Gi,2.6Gi,45.217374086380005
7.2Gi,4.6Gi,117Mi,94Mi,2.5Gi,2.3Gi,47.67291522026062
7.2Gi,4.6Gi,101Mi,68Mi,2.5Gi,2.3Gi,50.11255669593811
7.2Gi,4.6Gi,85Mi,55Mi,2.5Gi,2.3Gi,53.70976781845093
7.2Gi,4.6Gi,147Mi,38Mi,2.4Gi,2.3Gi,57.005521059036255
7.2Gi,4.6Gi,137Mi,48Mi,2.4Gi,2.3Gi,60.316394567489624
7.2Gi,4.6Gi,105Mi,54Mi,2.5Gi,2.3Gi,64.15815472602844
7.2Gi,4.6Gi,98Mi,60Mi,2.5Gi,2.3Gi,67.96806645393372
7.2Gi,4.6Gi,111Mi,48Mi,2.4Gi,2.3Gi,71.11766719818115
7.2Gi,4.6Gi,102Mi,57Mi,2.5Gi,2.3Gi,74.64748454093933
7.2Gi,4.6Gi,110Mi,48Mi,2.4Gi,2.3Gi,78.04811596870422
7.2Gi,4.6Gi,111Mi,48Mi,2.4Gi,2.3Gi,81.44652581214905
7.2Gi,4.6Gi,100Mi,59Mi,2.5Gi,2.3Gi,84.82630705833435
7.2Gi,4.6Gi,102Mi,57Mi,2.5Gi,2.3Gi,88.41020655632019
7.2Gi,4.5Gi,247Mi,60Mi,2.5Gi,2.4Gi,92.05228686332703
