time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 00:58:11.607886,0 days 00:25:58.840000,ON,pm_new,32,92,67,58,OFF,OFF,0,0,4821300,8,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.25,41.5,41.187,41.875,42.937,42.968,6487,8016,0.11263155937194824
2024-06-10 00:58:11.607886,0 days 00:25:58.840000,ON,pm_new,32,92,67,58,OFF,OFF,0,0,4821300,8,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.25,41.5,41.187,41.875,42.937,42.968,6487,8016,0.11263155937194824
2024-06-10 00:58:12.219508,0 days 00:25:59.450000,ON,pm_new,50,60,100,68,54,57,0,0,2388292,1,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.406,41.531,41.125,41.906,42.968,42.968,8276,8276,0.7426824569702148
2024-06-10 00:58:13.459008,0 days 00:26:00.690000,ON,pm_new,17,4,98,13,10,15,9,9,2433720,1,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.25,41.812,41.062,41.906,42.968,42.937,7646,8040,1.9631695747375488
2024-06-10 00:58:14.654165,0 days 00:26:01.890000,ON,pm_new,17,17,17,16,57,54,0,0,2677876,2,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.25,41.531,41.0,41.937,43.062,43.0,7527,7857,3.1582093238830566
2024-06-10 00:58:15.851495,0 days 00:26:03.090000,ON,pm_new,35,63,20,15,11,23,0,0,2899236,2,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.343,41.656,41.0,42.125,43.0,43.0,7528,7772,4.356400728225708
2024-06-10 00:58:17.051850,0 days 00:26:04.290000,ON,pm_new,94,96,94,62,80,94,12,12,3242180,3,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.75,41.593,41.0,42.218,43.062,42.968,8760,7918,5.555894613265991
2024-06-10 00:58:18.248553,0 days 00:26:05.480000,ON,pm_new,11,10,10,13,91,13,31,31,3536512,3,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.25,41.562,41.031,42.125,42.968,42.968,7645,7918,6.752588510513306
2024-06-10 00:58:19.442627,0 days 00:26:06.680000,ON,pm_new,15,16,15,22,51,42,28,28,3756304,2,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.281,41.75,41.031,41.937,42.968,42.968,7606,7887,7.946639776229858
2024-06-10 00:58:20.731635,0 days 00:26:07.960000,ON,pm_new,17,20,33,44,14,15,31,31,3991136,1,3,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.218,41.812,41.0,42.0,43.031,43.031,7489,7820,9.235636234283447
