total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.363626718521118
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.037919998168945
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,6.4228880405426025
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,7.713462591171265
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,9.549596309661865
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,11.104394435882568
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,12.798368692398071
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,14.354599237442017
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,16.020272731781006
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,18.041187047958374
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,19.454700469970703
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,20.934760332107544
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,22.484727144241333
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,23.764968872070312
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,25.008970022201538
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,26.804463624954224
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,28.697425365447998
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,30.228163957595825
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,31.684251308441162
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,33.635090351104736
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,35.284780979156494
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,36.74390649795532
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,38.34627962112427
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,40.23259425163269
7.2Gi,2.6Gi,3.1Gi,20Mi,1.5Gi,4.4Gi,41.46160387992859
7.2Gi,2.1Gi,4.5Gi,20Mi,582Mi,4.8Gi,43.35982942581177
7.2Gi,2.2Gi,4.3Gi,57Mi,640Mi,4.7Gi,44.9470853805542
7.2Gi,2.2Gi,4.2Gi,103Mi,713Mi,4.6Gi,46.36236023902893
7.2Gi,2.3Gi,4.2Gi,103Mi,729Mi,4.6Gi,47.72469401359558
7.2Gi,2.3Gi,4.1Gi,103Mi,749Mi,4.6Gi,49.0227689743042
7.2Gi,2.3Gi,4.1Gi,103Mi,766Mi,4.5Gi,50.231038093566895
7.2Gi,2.4Gi,4.0Gi,103Mi,793Mi,4.5Gi,51.58288073539734
7.2Gi,2.4Gi,4.0Gi,103Mi,817Mi,4.5Gi,52.743011474609375
7.2Gi,2.4Gi,3.9Gi,103Mi,832Mi,4.5Gi,54.14360857009888
7.2Gi,2.4Gi,3.9Gi,103Mi,847Mi,4.5Gi,55.504716873168945
7.2Gi,2.4Gi,3.9Gi,103Mi,873Mi,4.4Gi,56.62609148025513
7.2Gi,2.5Gi,3.8Gi,103Mi,897Mi,4.4Gi,57.74227237701416
7.2Gi,2.5Gi,3.7Gi,103Mi,920Mi,4.3Gi,58.864773750305176
7.2Gi,2.6Gi,3.7Gi,103Mi,943Mi,4.3Gi,59.97978949546814
7.2Gi,2.6Gi,3.6Gi,103Mi,967Mi,4.2Gi,61.09944200515747
7.2Gi,2.7Gi,3.5Gi,103Mi,987Mi,4.2Gi,62.21936655044556
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,63.32900619506836
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,64.43998146057129
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,65.55775451660156
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,66.6761326789856
7.2Gi,3.1Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,67.79844355583191
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,68.91220092773438
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,70.02467823028564
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,71.14191770553589
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,72.3930139541626
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,73.50723171234131
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,74.62125515937805
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,75.74098587036133
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,76.86787605285645
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,77.9834234714508
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,79.10251092910767
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,80.21546459197998
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,81.32526350021362
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,82.44746613502502
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,83.56306004524231
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,84.6820387840271
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,85.79385232925415
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,86.90515303611755
7.2Gi,3.3Gi,2.6Gi,103Mi,1.4Gi,3.6Gi,88.0172164440155
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,89.13695335388184
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,90.25879430770874
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,91.3695707321167
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,92.48226237297058
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,93.59547758102417
