total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,3.516659736633301
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,5.3742218017578125
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.189730405807495
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,8.559358358383179
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,9.89645528793335
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,11.25937008857727
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,12.594794750213623
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,14.161896467208862
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,16.310213565826416
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,17.941349744796753
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,19.35396981239319
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,21.20513129234314
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,23.152097463607788
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,24.575229167938232
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,26.390873908996582
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,28.024295806884766
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,29.762882947921753
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.574793815612793
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,32.94427752494812
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,34.55622410774231
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,36.14543700218201
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,37.75798845291138
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,39.933419704437256
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,41.300599098205566
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,43.290303468704224
7.2Gi,2.4Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,45.07014489173889
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,46.609888792037964
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.3Gi,47.96837139129639
7.2Gi,2.1Gi,4.5Gi,20Mi,589Mi,4.8Gi,50.14395594596863
7.2Gi,2.2Gi,4.4Gi,20Mi,607Mi,4.8Gi,51.572548389434814
7.2Gi,2.2Gi,4.3Gi,57Mi,662Mi,4.7Gi,53.056154012680054
7.2Gi,2.3Gi,4.2Gi,93Mi,732Mi,4.6Gi,54.56169605255127
7.2Gi,2.3Gi,4.1Gi,103Mi,760Mi,4.5Gi,55.940433502197266
7.2Gi,2.4Gi,4.0Gi,103Mi,777Mi,4.5Gi,57.32860541343689
7.2Gi,2.4Gi,4.0Gi,103Mi,804Mi,4.5Gi,58.856306314468384
7.2Gi,2.4Gi,3.9Gi,103Mi,832Mi,4.5Gi,60.2521288394928
7.2Gi,2.4Gi,3.9Gi,103Mi,855Mi,4.4Gi,61.47564101219177
7.2Gi,2.5Gi,3.8Gi,103Mi,881Mi,4.4Gi,62.65483283996582
7.2Gi,2.5Gi,3.8Gi,103Mi,892Mi,4.4Gi,64.09106159210205
7.2Gi,2.5Gi,3.8Gi,103Mi,904Mi,4.4Gi,65.39212417602539
7.2Gi,2.5Gi,3.8Gi,103Mi,916Mi,4.4Gi,66.61136198043823
7.2Gi,2.5Gi,3.7Gi,103Mi,930Mi,4.3Gi,67.87346410751343
7.2Gi,2.6Gi,3.6Gi,103Mi,951Mi,4.3Gi,69.2952184677124
7.2Gi,2.6Gi,3.6Gi,103Mi,988Mi,4.2Gi,70.67596578598022
7.2Gi,2.7Gi,3.5Gi,103Mi,1.0Gi,4.2Gi,71.97448587417603
7.2Gi,2.7Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,73.33624243736267
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,74.83506321907043
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,76.19087409973145
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,4.0Gi,77.43442511558533
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.9Gi,78.60957837104797
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,80.03243660926819
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,81.27258467674255
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,82.51668095588684
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,83.87164998054504
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,85.0198130607605
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,86.24623799324036
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,87.41318559646606
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,88.6795928478241
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,90.02737641334534
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,91.28603434562683
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,92.52088499069214
7.2Gi,3.3Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,93.87973046302795
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,95.22088265419006
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,96.56732106208801
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,97.79411315917969
