powermode,observed_time,observed_power,predicted_time,predicted_power
2_422400_624750000_204000000,2757161.4747314453,13.242,2796617.9825999998,13.170523
2_422400_624750000_2133000000,1887569.3690185547,13.747,2965611.7529999996,16.075095
2_422400_624750000_3199000000,1817864.3057861328,14.75,3438822.2466,17.89586
2_422400_624750000_665600000,2048056.404541016,13.245,2656592.2929,13.846229
2_422400_522750000_204000000,2676705.043823242,12.841,2918656.6773,12.890808000000002
2_422400_522750000_2133000000,1957838.3795776367,13.747,3028501.5891000004,16.059672
2_422400_522750000_3199000000,1840491.171508789,14.851,3497234.8866000003,17.746055000000002
2_422400_522750000_665600000,2054292.3966064453,12.895,2726823.8244000003,13.615815000000001
2_422400_420750000_204000000,2770966.513671875,12.741,3062966.634,12.567692999999998
2_422400_420750000_2133000000,1890468.413330078,13.749,3091380.1698,15.883026
2_422400_420750000_3199000000,1814029.3923339844,14.452,3555543.342,17.42333
2_422400_420750000_665600000,2056498.4375,12.944,2834377.5408,13.346588
2_422400_318750000_204000000,2755103.752319336,12.242,3234636.7365,12.312520000000001
2_422400_318750000_2133000000,1855754.3642578125,13.899,3151480.6869,15.693226000000001
2_422400_318750000_3199000000,1804384.0335083008,15.2025,3612023.0835,16.734313999999998
2_422400_318750000_665600000,2017114.2221069336,12.946,2943214.0842,13.101685
2_422400_216750000_204000000,2711884.837524414,12.342,3420097.7342999997,12.090699
2_422400_216750000_2133000000,1869347.0517578125,13.848,3186161.316,15.173034
2_422400_216750000_3199000000,1837369.2680664065,14.65,3622404.6027,16.083828
2_422400_216750000_665600000,2030942.2708740237,12.944,3108134.2655999996,12.882964
2_422400_114750000_204000000,2707483.360717773,12.442,3612430.7309999997,11.915832
2_422400_114750000_2133000000,1896669.973815918,14.048,3230080.4639999997,14.588849
2_422400_114750000_3199000000,1855350.246459961,14.852,3652400.388,15.466972
2_422400_114750000_665600000,2015696.554321289,13.0945,3273878.8329,12.6968955
2_576000_1300500000_204000000,1471008.3444213867,19.9085,1732443.2892,14.533808
2_576000_1300500000_2133000000,339702.42500305176,27.382,1558332.9294,18.158775000000002
2_576000_1300500000_3199000000,267242.31120300293,29.789,2066281.9164,20.87175
2_576000_1300500000_665600000,458020.968170166,24.5705,1426084.38921,15.165044
2_576000_1236750000_204000000,2059664.8759765625,16.4475,1763844.5565,14.364297
2_576000_1236750000_2133000000,1310607.993103027,17.202,1590772.5795,17.884700000000002
2_576000_1236750000_3199000000,1195477.238647461,17.856,2095637.5869,20.427658
2_576000_1236750000_665600000,1395937.583190918,16.454,1472813.2458000001,14.983931
2_576000_1134750000_204000000,2047776.481201172,15.397,1785613.3658999999,14.125484
2_576000_1134750000_2133000000,1273526.279663086,16.455,1644084.9360000002,17.501234
2_576000_1134750000_3199000000,1215282.7401123047,17.054,2146920.3638999998,19.905662
2_576000_1134750000_665600000,1370920.3494873047,15.55,1522291.4070000001,14.745535
2_576000_1032750000_204000000,1984720.278930664,14.947,1815286.785,13.949651
2_576000_1032750000_2133000000,1270023.7479248047,16.151,1698975.2130000002,17.148088
2_576000_1032750000_3199000000,1202174.6092529297,16.653,2201811.9395999997,19.50409
2_576000_1032750000_665600000,1410894.4296875,15.251,1570270.4355,14.550756999999999
2_576000_930750000_204000000,2040180.209350586,14.698,1849761.7866,13.938413
2_576000_930750000_2133000000,1302915.3292236328,15.65,1754481.651,16.861574
2_576000_930750000_3199000000,1201504.2475585938,16.252,2257948.5357,19.098664
2_576000_930750000_665600000,1404642.6434936523,14.85,1619125.0764,14.422599
2_576000_828750000_204000000,2006087.662109375,14.343,1900051.2023999998,13.983485
2_576000_828750000_2133000000,1232813.733459473,15.2505,1816666.8701999998,16.657697
2_576000_828750000_3199000000,1210965.5067749023,16.3535,2315918.4633,18.757928
2_576000_828750000_665600000,1437617.8563232422,14.449,1671740.0310000002,14.472674999999999
2_576000_726750000_204000000,2050835.144897461,13.847,1969816.9334999998,13.838880999999999
2_576000_726750000_2133000000,1239095.1339416504,14.8995,1883811.5361000001,16.525908
2_576000_726750000_3199000000,1211093.6543579102,15.851,2374248.708,18.466245999999998
2_576000_726750000_665600000,1391942.8291015625,14.048,1728515.4431999999,14.445184999999999
2_576000_624750000_204000000,2077781.2869873047,13.3945,2075194.8945,13.589705
2_576000_624750000_2133000000,1251623.6486206057,14.9485,1951597.3269,16.521583999999997
2_576000_624750000_3199000000,1233481.1594848633,15.45,2434951.6776,18.266895
2_576000_624750000_665600000,1396746.428100586,13.947,1785265.6029,14.26575
2_576000_522750000_204000000,2024731.5157470703,13.444,2207148.4422,13.284531999999999
2_576000_522750000_2133000000,1263500.653503418,14.498,2021830.0128,16.380789
2_576000_522750000_3199000000,1199861.4705200195,15.654,2498462.148,18.036406
2_576000_522750000_665600000,1414262.5154418943,13.647,1849644.615,14.00604
2_576000_420750000_204000000,2047727.2109375,13.043,2358053.0532,12.925367
2_576000_420750000_2133000000,1267170.0543823242,14.651,2092235.1372,16.177928
2_576000_420750000_3199000000,1228357.9939575195,15.256,2562716.052,17.566209999999998
2_576000_420750000_665600000,1391694.421875,13.647,1954038.1613999999,13.69341
2_576000_318750000_204000000,2054525.4073486328,13.043,2532272.6481,12.632543
2_576000_318750000_2133000000,1274262.910583496,14.651,2158634.4935999997,15.903812
2_576000_318750000_3199000000,1237983.500793457,15.353,2623453.365,16.865143
2_576000_318750000_665600000,1372709.851928711,13.647,2107737.1418999997,13.419193
2_576000_216750000_204000000,2031728.056640625,13.045,2714362.365,12.387312
2_576000_216750000_2133000000,1285535.385559082,14.651,2227717.5414,15.30241
2_576000_216750000_3199000000,1219874.4544067385,15.554,2648659.689,16.196473
2_576000_216750000_665600000,1422788.4426269531,13.647,2288235.3741,13.179038
2_576000_114750000_204000000,2050153.7608642576,12.8435,2912081.2149,12.191989
2_576000_114750000_2133000000,1307158.3468017578,14.45,2308850.9379,14.704823000000001
2_576000_114750000_3199000000,1275957.594482422,15.554,2735855.9943,15.574186
2_576000_114750000_665600000,1418485.998474121,13.446,2469350.4888,12.971187
2_729600_1300500000_204000000,1896752.7072753904,17.055,1487544.8328,14.944675
2_729600_1300500000_2133000000,1051562.221069336,18.5105,869688.7407,18.92725
2_729600_1300500000_3199000000,1001273.0051879884,18.9105,1190946.861,22.532604
2_729600_1300500000_665600000,1080360.1600952148,17.809,1052668.3557,15.664766
2_729600_1236750000_204000000,1726674.40234375,17.255,1494110.7713999997,14.808997
2_729600_1236750000_2133000000,965161.4701538086,17.856,891428.5458,18.521238
2_729600_1236750000_3199000000,900043.8909301758,19.46,1215041.0649,21.959977
2_729600_1236750000_665600000,1079135.8276672363,17.456,1071755.84022,15.485265
2_729600_1134750000_204000000,1615681.9422607422,16.201,1494998.3607,14.583864
2_729600_1134750000_2133000000,912033.3261413574,17.054,927096.0426,18.1196
2_729600_1134750000_3199000000,859485.6631469727,18.258,1255498.5136199999,21.04082
2_729600_1134750000_665600000,1109871.124206543,16.6555,1107230.43678,15.246098
2_729600_1032750000_204000000,1489630.1185913086,15.651,1502577.141,14.459993
2_729600_1032750000_2133000000,829161.4071655273,17.3055,966457.3308,17.747729
2_729600_1032750000_3199000000,840195.4266967773,17.807,1298432.0349,20.274086
2_729600_1032750000_665600000,944540.01953125,16.455,1143250.29975,15.041371
2_729600_930750000_204000000,1673441.7395019531,15.245,1520864.8572,14.448553
2_729600_930750000_2133000000,929718.4859008788,16.854,1011031.5575100001,17.419104
2_729600_930750000_3199000000,901133.755218506,17.504,1349326.3563,19.706813999999998
2_729600_930750000_665600000,1064697.5127563477,15.95,1179786.9876,14.974566999999999
2_729600_828750000_204000000,1730309.031982422,14.7465,1553131.4916,14.444175
2_729600_828750000_2133000000,973993.7434082032,16.349,1061822.3148,17.158009999999997
2_729600_828750000_3199000000,915956.7869262696,17.4025,1404330.7746,19.34214
2_729600_828750000_665600000,1083829.5893249512,15.549,1221177.3213900002,15.001609
2_729600_726750000_204000000,1713178.053527832,14.544,1606434.18,14.301613999999999
2_729600_726750000_2133000000,974312.605041504,16.052,1119857.3217,17.012928
2_729600_726750000_3199000000,879972.6739196777,16.554,1460642.6952,19.01931
2_729600_726750000_665600000,1062467.5242004397,14.846,1263946.54269,14.918946
2_729600_624750000_204000000,1713110.6206054688,14.043,1699138.7049,14.035074
2_729600_624750000_2133000000,952005.6860351562,15.648,1183375.7286,16.985068
2_729600_624750000_3199000000,907055.634399414,16.755,1520724.5976,18.685521
2_729600_624750000_665600000,1071724.1411743164,14.649,1309899.4116,14.711889
2_729600_522750000_204000000,1712001.1814575195,13.594,1821034.6869,13.703273
2_729600_522750000_2133000000,936338.9562683104,15.651,1250338.8650999998,16.758006
2_729600_522750000_3199000000,863831.3897399902,16.404,1588202.0193,18.327477
2_729600_522750000_665600000,1078971.852294922,14.649,1366318.1142000002,14.424107
2_729600_420750000_204000000,1718818.2231445312,13.644,1965795.1482,13.319981
2_729600_420750000_2133000000,942777.3950195312,15.453,1317382.03038,16.519835999999998
2_729600_420750000_3199000000,873233.3791503906,16.606,1657635.2832000002,17.727166
2_729600_420750000_665600000,1087405.0163269043,14.45,1477914.2508,14.084785
2_729600_318750000_204000000,1720375.7709960938,13.3455,2138903.6331,12.98333
2_729600_318750000_2133000000,965199.9275512696,15.504,1393086.63,16.086593999999998
2_729600_318750000_3199000000,906537.5420532228,16.457,1725516.1676999999,17.00328
2_729600_318750000_665600000,1103339.7249145508,14.248,1628158.5450000002,13.754406999999999
2_729600_216750000_204000000,1749412.7996826172,13.145,2316598.6935,12.709665000000001
2_729600_216750000_2133000000,958195.2086791992,15.7045,1477390.67268,15.449136000000001
2_729600_216750000_3199000000,896091.010925293,16.567,1795787.3817,16.315362999999998
2_729600_216750000_665600000,1089034.8157348633,14.1485,1800762.5570999999,13.497932
2_729600_114750000_204000000,1791818.6400146484,13.145,2504861.5644,12.491888999999999
2_729600_114750000_2133000000,1180522.1798706057,15.053,1596791.3325000003,14.832406
2_729600_114750000_3199000000,1174088.218322754,15.765,1944499.2099,15.711368
2_729600_114750000_665600000,1212210.859375,14.049,1976738.7159,13.216019000000001
2_883200_1300500000_204000000,1535035.719543457,18.155,1371759.00342,15.319167
2_883200_1300500000_2133000000,750177.6253356934,19.761,546285.28344,19.804398000000003
2_883200_1300500000_3199000000,708452.22265625,21.265,640504.49658,23.812145
2_883200_1300500000_665600000,891346.5750427246,19.361,854347.6305,16.219278
2_883200_1236750000_204000000,1434410.1838378906,17.756,1366046.62818,15.218326999999999
2_883200_1236750000_2133000000,706784.1614074707,19.4625,554497.8582,19.309752
2_883200_1236750000_3199000000,683208.987121582,20.3625,655704.61125,23.093893
2_883200_1236750000_665600000,834213.764831543,18.96,861392.70282,16.024071
2_883200_1134750000_204000000,1552135.23828125,16.554,1361084.12232,15.047947
2_883200_1134750000_2133000000,762912.9880065918,18.809,571630.5972,18.737488000000003
2_883200_1134750000_3199000000,713852.2689208984,19.761,684183.4428,22.00674
2_883200_1134750000_665600000,897251.2330932617,18.255,878602.48359,15.756319
2_883200_1032750000_204000000,1543608.4243164062,15.752,1358865.4521,14.993216
2_883200_1032750000_2133000000,774095.936126709,18.258,596309.62014,18.365998
2_883200_1032750000_3199000000,718126.4042358398,18.359,721499.61039,21.129219000000003
2_883200_1032750000_665600000,881251.5829467773,16.956,901482.0711000001,15.56289
2_883200_930750000_204000000,1522169.3346557615,15.748,1360287.0957,14.983832
2_883200_930750000_2133000000,769090.6780090332,17.452,631612.6440000001,18.002268
2_883200_930750000_3199000000,713791.9312744141,18.359,761305.5878999999,20.39591
2_883200_930750000_665600000,892058.6414489746,16.555,923336.1618,15.529791999999999
2_883200_828750000_204000000,1542315.8103027344,15.351,1375543.3575000002,14.9093
2_883200_828750000_2133000000,764948.2699584961,17.052,674188.9362,17.705105
2_883200_828750000_3199000000,706713.5007019043,18.459,802929.5001,19.943418
2_883200_828750000_665600000,899961.2375793457,16.4045,951127.6203000001,15.541045
2_883200_726750000_204000000,1533377.2343139648,14.549,1406147.56932,14.770243
2_883200_726750000_2133000000,771213.4304199219,16.553,719393.98479,17.545666
2_883200_726750000_3199000000,713345.8067626953,18.008,854989.13058,19.593974999999997
2_883200_726750000_665600000,900677.1337890625,15.753,982143.318,15.394467
2_883200_624750000_204000000,1509294.0645751953,14.35,1469394.54792,14.490032
2_883200_624750000_2133000000,771369.5806884766,16.256,764705.1516,17.464764
2_883200_624750000_3199000000,718034.4977111816,17.557,909458.75865,19.173408
2_883200_624750000_665600000,904886.5001220704,15.3535,1015470.5574,15.174484
2_883200_522750000_204000000,1548942.7485961914,14.047,1565727.15,14.160784
2_883200_522750000_2133000000,760465.9567260742,16.4575,815035.62075,17.163370999999998
2_883200_522750000_3199000000,691099.5696716309,17.706,966030.9243000001,18.672764
2_883200_522750000_665600000,908575.3399353029,15.352,1067448.5718,14.872992
2_883200_420750000_204000000,1567802.2498779297,14.147,1695613.0229999998,13.737945999999999
2_883200_420750000_2133000000,774793.4442749023,16.557,879769.6830000001,16.871111
2_883200_420750000_3199000000,720849.8297424316,17.758,1031366.9917199999,17.922701
2_883200_420750000_665600000,889792.2092285156,14.951,1176585.33135,14.500029
2_883200_318750000_204000000,1515148.137634277,14.148,1859506.6542,13.368352999999999
2_883200_318750000_2133000000,753768.3455505371,16.557,956000.1983999999,16.286345
2_883200_318750000_3199000000,716201.468536377,17.259,1105643.3388,17.167703000000003
2_883200_318750000_665600000,866678.1429443359,15.553,1321439.2269,14.131181
2_883200_216750000_204000000,1534924.792236328,13.546,2036626.9677000002,13.061288000000001
2_883200_216750000_2133000000,760847.6701049805,16.758,1037319.3090000001,15.611777
2_883200_216750000_3199000000,726356.6440124512,17.572,1199270.30145,16.451625
2_883200_216750000_665600000,863245.9176635742,15.152,1486616.2623,13.829261
2_883200_114750000_204000000,1716547.6215820312,13.546,2222709.8985,12.815392
2_883200_114750000_2133000000,1138962.500732422,15.454,1202988.6094199999,14.976916
2_883200_114750000_3199000000,1137981.8751831057,16.156,1409877.32028,15.85368
2_883200_114750000_665600000,1179034.4395141602,14.45,1662475.3938000002,13.459816
2_1036800_1300500000_204000000,1434770.558227539,18.158,1313113.9826999998,15.669523
2_1036800_1300500000_2133000000,624530.7081756592,20.863,449804.91816,20.761713
2_1036800_1300500000_3199000000,606137.769317627,21.566,457353.13571999996,24.960369999999998
2_1036800_1300500000_665600000,775318.6320800781,19.461,761139.42645,16.811927999999998
2_1036800_1236750000_204000000,1415257.8946533203,17.757,1303929.2011199999,15.557787000000001
2_1036800_1236750000_2133000000,620120.7153015137,20.362,451270.45782,20.195154
2_1036800_1236750000_3199000000,590930.0061645508,21.616,461922.1932,24.208959
2_1036800_1236750000_665600000,749895.6093444824,19.3615,763110.43458,16.597047
2_1036800_1134750000_204000000,1426949.0814819336,16.552,1293186.4412999998,15.465937
2_1036800_1134750000_2133000000,644366.7344360352,19.26,457990.04706,19.43099
2_1036800_1134750000_3199000000,583684.6733093262,20.313,469745.15796000004,23.063482
2_1036800_1134750000_665600000,760765.9482727051,18.36,770430.06651,16.285567999999998
2_1036800_1032750000_204000000,1427930.6583251953,16.55,1284132.42438,15.473492
2_1036800_1032750000_2133000000,646167.527130127,18.859,470782.44408000004,18.98529
2_1036800_1032750000_3199000000,595206.7823181152,19.562,483219.34361999994,22.049363
2_1036800_1032750000_665600000,782949.4453735352,17.357,782949.1449,16.117229
2_1036800_930750000_204000000,1419117.635986328,15.752,1282472.7435,15.526877
2_1036800_930750000_2133000000,641692.9527893066,18.5105,486988.80594000005,18.61302
2_1036800_930750000_3199000000,599307.2330322266,18.662,502273.87002000003,21.220494
2_1036800_930750000_665600000,772077.8807067871,17.161,802860.0918,16.084463
2_1036800_828750000_204000000,1420348.6787109375,15.3515,1290868.92558,15.379931000000001
2_1036800_828750000_2133000000,640444.6312255859,17.556,506401.88898000005,18.307602
2_1036800_828750000_3199000000,595146.6015014648,18.81,526556.1834,20.568365
2_1036800_828750000_665600000,750982.227722168,16.8065,822352.2801000001,16.048897
2_1036800_726750000_204000000,1361907.0775146484,15.0,1313823.0729,15.237487999999999
2_1036800_726750000_2133000000,597230.4143676758,17.6085,532049.43909,18.108217
2_1036800_726750000_3199000000,567778.1875457764,18.661,557830.4667,20.201207
2_1036800_726750000_665600000,731707.5972290039,16.556,842420.8025999999,15.870094
2_1036800_624750000_204000000,1418002.0119628906,14.549,1359385.9422,14.948379999999998
2_1036800_624750000_2133000000,638237.0635681152,16.958,563735.10726,17.93957
2_1036800_624750000_3199000000,592539.918182373,18.761,594313.17192,19.687855
2_1036800_624750000_665600000,762810.3395690918,16.255,865215.5850000001,15.635267
2_1036800_522750000_204000000,1454811.3842773438,14.549,1444753.9665,14.627319
2_1036800_522750000_2133000000,650903.2536010742,17.059,600349.87584,17.598535
2_1036800_522750000_3199000000,600370.6083221436,18.26,641930.18058,19.070104
2_1036800_522750000_665600000,786617.7169189453,16.155,908744.6901,15.331850000000001
2_1036800_420750000_204000000,1387973.9979858398,14.148,1555644.9090000002,14.203183000000001
2_1036800_420750000_2133000000,640948.4170532227,17.159,649525.7141100001,17.208752
2_1036800_420750000_3199000000,585667.9124450684,17.962,695342.49369,18.178758000000002
2_1036800_420750000_665600000,758190.7861328125,15.754,998092.03221,14.951216
2_1036800_318750000_204000000,1457727.982849121,14.148,1701215.9034,13.780266
2_1036800_318750000_2133000000,654755.870300293,16.761,708095.22264,16.518633
2_1036800_318750000_3199000000,608119.0940246582,18.062,754447.8747,17.36725
2_1036800_318750000_665600000,781398.8620300293,15.553,1131597.714,14.534327
2_1036800_216750000_204000000,1425711.2825927734,13.747,1859139.9878999998,13.442577
2_1036800_216750000_2133000000,652404.6010131836,16.869,786486.2265,15.813597
2_1036800_216750000_3199000000,644155.3604431152,18.174,885186.9936,16.622904
2_1036800_216750000_665600000,738625.7111206055,15.453,1284683.33292,14.1843545
2_1036800_114750000_204000000,1675203.509765625,13.546,2033239.9581000002,13.114989
2_1036800_114750000_2133000000,1143367.2255859375,15.353,988853.5566,15.128914
2_1036800_114750000_3199000000,1139038.149963379,16.166,1119609.8472,15.998933000000001
2_1036800_114750000_665600000,1153345.3538208008,14.45,1455507.924,13.712993
2_1190400_1300500000_204000000,1215349.3857421875,19.962,1281385.05339,16.050029000000002
2_1190400_1300500000_2133000000,559797.123840332,21.714,420901.71474,21.819243999999998
2_1190400_1300500000_3199000000,512501.4591064453,23.121,408707.59995,26.305027
2_1190400_1300500000_665600000,488276.7046813965,24.5915,700908.85176,17.423455
2_1190400_1236750000_204000000,1401139.9208374023,18.156,1270703.7798000001,15.918549
2_1190400_1236750000_2133000000,563309.8277740479,21.012,422351.81429999997,21.156119999999998
2_1190400_1236750000_3199000000,521482.9197845459,22.168,417400.01550000004,25.322568
2_1190400_1236750000_665600000,701227.2920532227,19.76,698265.8241000001,17.188018
2_1190400_1134750000_204000000,1388580.906982422,17.55,1253992.00719,15.813361
2_1190400_1134750000_2133000000,577965.941986084,20.06,425519.3436,20.279244
2_1190400_1134750000_3199000000,514163.6719055176,21.463,421081.68570000003,24.174355
2_1190400_1134750000_665600000,705978.563659668,18.962,699424.14906,16.86102
2_1190400_1032750000_204000000,1364129.5390625,16.648,1237797.10275,15.786405
2_1190400_1032750000_2133000000,559377.2477264404,18.96,430245.60150000005,19.617236000000002
2_1190400_1032750000_3199000000,520754.4505615234,20.062,423573.21279,23.060236
2_1190400_1032750000_665600000,714444.2970581055,17.955,703714.5921,16.70028
2_1190400_930750000_204000000,1265302.3365478516,16.248,1224287.73675,15.925884
2_1190400_930750000_2133000000,509205.73222351074,19.056,436078.17864,19.237873
2_1190400_930750000_3199000000,490542.5264587402,20.655,427370.95791,22.122791
2_1190400_930750000_665600000,619989.8547058105,18.256,711675.6231000001,16.650741999999997
2_1190400_828750000_204000000,1383133.6487426758,15.749,1225858.00935,15.848467000000001
2_1190400_828750000_2133000000,560869.3458557129,18.857,442878.4893,18.928896
2_1190400_828750000_3199000000,507162.5021667481,20.064,433641.58655999997,21.327544999999997
2_1190400_828750000_665600000,689082.3066711426,17.459,726479.11479,16.552361
2_1190400_726750000_204000000,1394943.457458496,14.95,1244156.54805,15.707758
2_1190400_726750000_2133000000,572555.4275665283,17.9035,453842.4033,18.718348000000002
2_1190400_726750000_3199000000,515726.6037597656,18.761,444261.56150999997,20.785224999999997
2_1190400_726750000_665600000,696326.9061889648,17.0045,743957.91405,16.359815
2_1190400_624750000_204000000,1363477.4084472656,14.95,1285277.5026,15.407689
2_1190400_624750000_2133000000,565069.4419555664,17.961,468676.0104,18.458758000000003
2_1190400_624750000_3199000000,512853.6893310547,19.459,459626.14931999997,20.178352
2_1190400_624750000_665600000,676677.1592102051,16.559,765082.58268,16.096462
2_1190400_522750000_204000000,1380751.7479858398,14.546,1359997.11042,15.098013000000002
2_1190400_522750000_2133000000,558764.5588989258,17.6595,491677.76229,18.069053
2_1190400_522750000_3199000000,519747.68325805664,18.962,489927.04254000005,19.479164
2_1190400_522750000_665600000,685997.2216796875,16.155,802680.0053999999,15.7929
2_1190400_420750000_204000000,1421714.7701416016,14.148,1460444.2826999999,14.675168
2_1190400_420750000_2133000000,572741.7296142578,17.26,531447.46278,17.566576
2_1190400_420750000_3199000000,527876.2703094482,18.561,531021.9365099999,18.498476999999998
2_1190400_420750000_665600000,703998.1379089355,16.054,878306.82732,15.414173
2_1190400_318750000_204000000,1414588.0267333984,14.148,1602755.1072,14.237568
