files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,19786/722637,77M/2G,2.74%,0.55728,seconds,17.37704610824585
23080,1,0/722637,0/2G,0%,0.91561,seconds,19.604835271835327
23080,1,19750/722637,77M/2G,2.73%,0.55409,seconds,137.5890326499939
