total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,2.5431973934173584
7.2Gi,2.2Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,4.040522336959839
7.2Gi,2.2Gi,3.1Gi,20Mi,1.9Gi,4.8Gi,5.4960777759552
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.7Gi,6.938966274261475
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.8Gi,8.342270851135254
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.8Gi,9.758490324020386
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.8Gi,11.085469007492065
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.8Gi,12.468008995056152
7.2Gi,2.2Gi,3.0Gi,20Mi,1.9Gi,4.8Gi,13.843129634857178
7.2Gi,2.4Gi,2.8Gi,20Mi,1.9Gi,4.5Gi,15.205995798110962
7.2Gi,2.7Gi,2.6Gi,20Mi,1.9Gi,4.3Gi,16.645803213119507
7.2Gi,2.2Gi,4.4Gi,20Mi,568Mi,4.8Gi,18.295631408691406
7.2Gi,2.2Gi,4.4Gi,20Mi,581Mi,4.7Gi,20.092000246047974
7.2Gi,2.3Gi,4.2Gi,56Mi,638Mi,4.6Gi,21.334227800369263
7.2Gi,2.3Gi,4.1Gi,103Mi,713Mi,4.5Gi,22.60671854019165
7.2Gi,2.4Gi,4.1Gi,103Mi,733Mi,4.5Gi,23.874008893966675
7.2Gi,2.4Gi,4.0Gi,103Mi,753Mi,4.5Gi,25.103500366210938
7.2Gi,2.4Gi,4.0Gi,103Mi,781Mi,4.4Gi,26.333810567855835
7.2Gi,2.5Gi,3.9Gi,103Mi,800Mi,4.4Gi,27.564427375793457
7.2Gi,2.5Gi,3.9Gi,103Mi,813Mi,4.4Gi,28.779943227767944
7.2Gi,2.5Gi,3.8Gi,103Mi,832Mi,4.4Gi,30.008068561553955
7.2Gi,2.5Gi,3.8Gi,103Mi,854Mi,4.3Gi,31.245380878448486
7.2Gi,2.6Gi,3.7Gi,103Mi,880Mi,4.3Gi,32.46294808387756
7.2Gi,2.6Gi,3.7Gi,103Mi,898Mi,4.3Gi,33.683101654052734
7.2Gi,2.6Gi,3.6Gi,103Mi,921Mi,4.2Gi,34.91289734840393
7.2Gi,2.7Gi,3.6Gi,103Mi,951Mi,4.2Gi,36.14686465263367
7.2Gi,2.7Gi,3.5Gi,103Mi,971Mi,4.1Gi,37.386056661605835
7.2Gi,2.8Gi,3.4Gi,103Mi,986Mi,4.1Gi,38.61219835281372
7.2Gi,2.8Gi,3.4Gi,103Mi,998Mi,4.1Gi,39.84826683998108
7.2Gi,2.9Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,41.08406090736389
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,42.30196404457092
7.2Gi,3.1Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,43.536972761154175
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.8Gi,44.753209352493286
7.2Gi,3.1Gi,3.0Gi,103Mi,1.0Gi,3.7Gi,45.98773765563965
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,47.2112877368927
7.2Gi,3.2Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,48.495084047317505
7.2Gi,3.2Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,49.71610736846924
7.2Gi,3.2Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,50.945308446884155
7.2Gi,3.2Gi,2.8Gi,103Mi,1.1Gi,3.7Gi,52.164347887039185
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,53.38872575759888
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.6Gi,54.60921621322632
7.2Gi,3.3Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,55.84502339363098
7.2Gi,3.3Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,57.07745718955994
