powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,44,15.0,11.0,4.0,4.0,12_1036800_930750000_3199000000,567.4224548339844,8.0,43.718,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,45,20.0,11.0,4.0,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,46,20.0,11.0,4.0,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,47,20.0,11.0,4.0,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,48,20.0,11.0,4.0,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,49,20.0,11.0,4.0,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,50,22.0,11.0,4.0,4.0,8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,22.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,51,22.0,11.0,4.0,4.0,8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,22.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,52,22.0,11.0,4.0,4.0,12_1958400_1134750000_3199000000,515.4033203125,8.0,51.833,23.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,53,22.0,11.0,4.0,4.0,8_1651200_1134750000_3199000000,492.8446350097656,8.0,52.721,23.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,54,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,55,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,56,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,57,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,58,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,59,22.0,11.0,4.0,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,60,22.0,11.0,4.0,4.0,8_1651200_1300500000_3199000000,484.33441162109375,8.0,59.455,25.0,1.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,13.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0234029912948608,1.0234029912948608,0.0936119651794433,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
,,,,10,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19,,23.0,4.5,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,,23.0,4.5,4.0,8_422400_318750000_2133000000,231.3048324584961,1.0,19.98,0.0,1.0,4_1344000_522750000_665600000,197.73955535888672,16.0,18.975,17.0,4_1344000_522750000_665600000,238.12332916259768,1.0,19.477,0.0,True,0.1977395553588867,4.197739555358886,0.7909582214355468,,,,,,8_1344000_522750000_665600000,238.20641326904297,1.0,19.878,0.0
8_1344000_726750000_665600000,230.4893264770508,1.0,20.679,21,0.0,22.0,4.5,4.0,12_422400_318750000_2133000000,222.46195220947263,1.0,20.4835,0.0,1.0,4_1651200_726750000_665600000,189.757438659668,16.0,20.575,18.0,4_1651200_726750000_665600000,229.46017456054688,1.0,20.583,0.0,True,0.189757438659668,4.189757438659668,0.759029754638672,,,,,,8_1344000_522750000_665600000,238.20641326904297,1.0,19.878,0.0
8_1344000_726750000_665600000,1889.426513671875,8.0,21.382,22,0.0,13.0,4.5,4.0,12_1651200_318750000_2133000000,202.4569091796875,1.0,21.577,0.0,1.0,4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,8_1958400_726750000_665600000,229.00479888916016,1.0,21.478,0.0,True,0.1194637107849121,4.119463710784912,0.4778548431396485,,,,,,8_1344000_522750000_665600000,238.20641326904297,1.0,19.878,0.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,23,2.0,15.0,4.5,4.0,12_1344000_318750000_2133000000,1474.6624755859375,8.0,22.895,2.0,1.0,4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,12_1958400_318750000_2133000000,202.1840667724609,1.0,22.087,0.0,True,0.1194637107849121,4.119463710784912,0.4778548431396485,,,,,,12_422400_522750000_2133000000,157.3147201538086,1.0,22.688,0.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,24,2.0,15.0,4.5,4.0,12_1344000_318750000_2133000000,1474.6624755859375,8.0,22.895,2.0,1.0,4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,12_2201600_318750000_2133000000,1484.4759521484375,8.0,23.998,2.0,True,0.1194637107849121,4.119463710784912,0.4778548431396485,12_1036800_726750000_2133000000,31.342304229736328,1.0,28.095,2.0,12_422400_522750000_2133000000,157.3147201538086,1.0,22.688,0.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,25,2.0,15.0,4.5,4.0,8_1958400_318750000_3199000000,1447.9415283203125,8.0,24.905,3.0,1.0,4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,8_1651200_318750000_3199000000,1461.64453125,8.0,24.516,3.0,True,0.1194637107849121,4.119463710784912,0.4778548431396485,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_422400_522750000_2133000000,157.3147201538086,1.0,22.688,0.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,26,2.0,15.0,4.5,4.0,8_1958400_318750000_3199000000,1447.9415283203125,8.0,24.905,3.0,1.0,4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,22.0,8_1651200_318750000_3199000000,1461.64453125,8.0,24.516,3.0,True,0.1194637107849121,4.119463710784912,0.4778548431396485,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,8_2201600_318750000_3199000000,1512.9417724609375,8.0,25.103,2.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,27,2.0,15.0,4.5,4.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,7.0,1.0,12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,34.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,7.0,True,0.1001397132873535,4.100139713287353,0.4005588531494141,12_1036800_726750000_2133000000,36.74880027770996,4.0,28.095,9.0,12_422400_522750000_2133000000,554.678955078125,4.0,26.804,3.0
8_1344000_318750000_2133000000,1494.5206298828125,8.0,22.89,28,2.0,15.0,4.5,4.0,4_1344000_522750000_2133000000,961.0524291992188,8.0,27.607,8.0,1.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,8_1651200_522750000_2133000000,989.9887084960938,8.0,27.907,8.0,True,0.0861830902099609,4.0861830902099605,0.3447323608398437,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,554.678955078125,4.0,26.804,3.0
8_1344000_522750000_2133000000,927.1632080078124,8.0,28.51,29,9.0,14.0,4.5,4.0,4_1651200_522750000_2133000000,923.7192993164062,8.0,28.51,9.0,1.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,9.0,True,0.0861830902099609,4.0861830902099605,0.3447323608398437,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,914.7603454589844,8.0,28.109,7.0
8_1344000_522750000_3199000000,916.378875732422,8.0,29.9615,30,9.0,14.0,4.5,4.0,8_1344000_522750000_3199000000,916.378875732422,8.0,29.9615,9.0,1.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,9.0,True,0.0861830902099609,4.0861830902099605,0.3447323608398437,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,914.7603454589844,8.0,28.109,7.0
8_1958400_522750000_3199000000,913.7315673828124,8.0,30.921,31,9.0,14.0,4.5,4.0,12_422400_726750000_2133000000,859.7421569824219,8.0,30.609,9.0,1.0,4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,45.0,12_1958400_522750000_3199000000,918.5221557617188,8.0,30.821,9.0,True,0.0764101905822754,4.076410190582275,0.3056407623291016,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,914.7603454589844,8.0,28.109,7.0
8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,32,9.0,14.0,4.5,4.0,4_1036800_726750000_2133000000,778.5639953613281,8.0,31.914,10.0,1.0,4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,45.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,9.0,True,0.0764101905822754,4.076410190582275,0.3056407623291016,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,914.7603454589844,8.0,28.109,7.0
8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,33,9.0,14.0,4.5,4.0,12_1651200_726750000_2133000000,752.9521789550781,8.0,32.916,13.0,1.0,4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,45.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,9.0,True,0.0764101905822754,4.076410190582275,0.3056407623291016,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_422400_522750000_2133000000,914.7603454589844,8.0,28.109,7.0
12_1344000_726750000_2133000000,712.1402893066406,8.0,33.62,34,13.0,11.0,4.5,4.0,4_1651200_726750000_2133000000,711.7852478027344,8.0,33.62,13.0,1.0,4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,45.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0,True,0.0764101905822754,4.076410190582275,0.3056407623291016,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
12_1344000_726750000_2133000000,712.1402893066406,8.0,33.62,35,13.0,11.0,4.5,4.0,4_1651200_726750000_2133000000,711.7852478027344,8.0,33.62,13.0,1.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,47.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0,True,0.0735145606994629,4.073514560699463,0.2940582427978516,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
12_1344000_726750000_2133000000,712.1402893066406,8.0,33.62,36,13.0,11.0,4.5,4.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,15.0,1.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,47.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,15.0,True,0.0735145606994629,4.073514560699463,0.2940582427978516,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,37,15.0,11.0,4.5,4.0,8_1651200_726750000_3199000000,669.506591796875,8.0,36.807,15.0,1.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,47.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,15.0,True,0.0735145606994629,4.073514560699463,0.2940582427978516,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,38,15.0,11.0,4.5,4.0,8_1958400_726750000_3199000000,664.56396484375,8.0,37.619,16.0,1.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,47.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,15.0,True,0.0735145606994629,4.073514560699463,0.2940582427978516,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,39,15.0,11.0,4.5,4.0,8_1958400_726750000_3199000000,664.56396484375,8.0,37.619,16.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,40,15.0,11.0,4.5,4.0,8_1958400_726750000_3199000000,664.56396484375,8.0,37.619,16.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,41,15.0,11.0,4.5,4.0,8_1958400_726750000_3199000000,664.56396484375,8.0,37.619,16.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,42,15.0,11.0,4.5,4.0,8_1958400_726750000_3199000000,664.56396484375,8.0,37.619,16.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,43,15.0,11.0,4.5,4.0,8_1036800_930750000_3199000000,602.3329467773438,8.0,42.722,19.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_726750000_3199000000,683.787109375,8.0,36.607,44,15.0,11.0,4.5,4.0,12_1036800_930750000_3199000000,567.4224548339844,8.0,43.718,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,12_2201600_726750000_3199000000,670.3312683105469,8.0,38.02,16.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,45,20.0,11.0,4.5,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,46,20.0,11.0,4.5,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,47,20.0,11.0,4.5,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,48,20.0,11.0,4.5,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_930750000_3199000000,555.6204528808594,8.0,44.7205,49,20.0,11.0,4.5,4.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,50,22.0,11.0,4.5,4.0,8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,22.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,51,22.0,11.0,4.5,4.0,8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,22.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,52,22.0,11.0,4.5,4.0,12_1958400_1134750000_3199000000,515.4033203125,8.0,51.833,23.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,53,22.0,11.0,4.5,4.0,8_1651200_1134750000_3199000000,492.8446350097656,8.0,52.721,23.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
8_1344000_1134750000_3199000000,520.384765625,8.0,49.714,54,22.0,11.0,4.5,4.0,8_1958400_1134750000_3199000000,481.8212890625,8.0,53.538,24.0,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,20.0,True,0.0606375827789306,4.060637582778931,0.2425503311157226,12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,39.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,13.0
