epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,84633.078125,98.93205428123474
0,1,null,522.02197265625,99.5209264755249
0,2,null,523.884033203125,100.06025815010071
0,3,null,528.7241821289062,100.66821956634521
0,4,null,518.158203125,101.22114729881287
0,5,null,528.1909790039062,101.76556253433228
0,6,null,520.6541137695312,102.30574250221252
0,7,null,522.7208862304688,102.84158968925476
0,8,null,523.8683471679688,103.43252563476562
0,9,null,520.7030639648438,103.9736557006836
0,10,null,526.843994140625,104.51936388015747
0,11,null,529.5577392578125,105.10642910003662
0,12,null,520.2716674804688,105.64527249336243
0,13,null,522.3914184570312,106.19744729995728
0,14,null,521.9808349609375,106.75197863578796
0,15,null,527.211181640625,107.2960615158081
0,16,null,534.3726196289062,107.87351775169373
0,17,null,520.4693603515625,108.41128993034363
0,18,null,529.1652221679688,108.99084281921387
0,19,null,520.4888305664062,109.54712843894958
0,20,null,526.1967163085938,110.09210896492004
0,21,null,519.7456665039062,110.6373884677887
0,22,null,519.8699340820312,111.17456579208374
0,23,null,536.1845703125,111.75097417831421
0,24,null,520.1809692382812,112.28678703308105
0,25,null,524.7056274414062,112.82813119888306
0,26,null,526.5960083007812,113.37711024284363
0,27,null,517.7652587890625,113.9125497341156
0,28,null,589.0228271484375,114.5503602027893
0,29,null,521.7845458984375,115.09072089195251
0,30,null,530.7913208007812,115.78090929985046
0,31,null,519.5071411132812,116.31810212135315
0,32,null,520.4652099609375,116.85524821281433
0,33,null,542.7778930664062,117.43257069587708
0,34,null,521.0831909179688,117.97428798675537
0,35,null,531.941162109375,118.52254676818848
0,36,null,518.8196411132812,119.06566143035889
0,37,null,521.6393432617188,119.60504412651062
0,38,null,536.7659912109375,120.16817736625671
0,39,null,519.2188110351562,120.85156011581421
