files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20030/722637,78M/2G,2.77%,0.43608,seconds,9.477941989898682
23080,1,0/722637,0/2G,0%,0.961,seconds,11.54151725769043
23080,1,19930/722637,77M/2G,2.76%,0.39212,seconds,121.9972915649414
