powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,43.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,44.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,45.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,46.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,47.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,48.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_2201600_726750000_2133000000,23.342559814453125,4.0,30.191,49.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
8_1958400_1300500000_3199000000,23.022047996521,4.0,49.687,50.0,1.0,13.0,0.5,30.0,12_2201600_930750000_3199000000,19.892831802368164,4.0,39.1,1.0,1.0
,,,,10.0,,25.0,0.6,30.0,,,,,,1.0
,,,,11.0,,25.0,0.6,30.0,,,,,,1.0
,,,,12.0,,25.0,0.6,30.0,,,,,,1.0
,,,,13.0,,25.0,0.6,30.0,,,,,,1.0
,,,,14.0,,25.0,0.6,30.0,,,,,,1.0
4_422400_114750000_665600000,117.0872802734375,4.0,14.751,15.0,0.0,22.0,0.6,30.0,4_422400_114750000_665600000,117.0872802734375,4.0,14.751,0.0,1.0
8_1958400_114750000_665600000,69.67444610595703,4.0,15.754,16.0,0.0,19.0,0.6,30.0,12_1958400_114750000_665600000,28.42614459991455,1.0,15.954,0.0,1.0
8_1344000_114750000_3199000000,68.0332145690918,4.0,16.972,17.0,0.0,21.0,0.6,30.0,12_1958400_114750000_2133000000,27.314640045166016,1.0,16.958,0.0,1.0
8_1958400_114750000_3199000000,66.95753860473633,4.0,17.373,18.0,0.0,19.0,0.6,30.0,4_1958400_114750000_3199000000,26.89072036743164,1.0,17.3715,0.0,1.0
8_2201600_114750000_3199000000,66.91814422607422,4.0,18.27,19.0,0.0,18.0,0.6,30.0,4_1958400_318750000_665600000,25.683088302612305,1.0,18.674,0.0,1.0
8_2201600_114750000_3199000000,66.91814422607422,4.0,18.27,20.0,0.0,18.0,0.6,30.0,8_2201600_318750000_665600000,22.671263694763184,1.0,19.475,0.0,1.0
8_1344000_726750000_665600000,38.79607963562012,4.0,20.575,21.0,0.0,16.0,0.6,30.0,12_2201600_318750000_665600000,21.15015983581543,1.0,20.273,0.0,1.0
8_1344000_318750000_2133000000,36.481889724731445,4.0,21.08,22.0,0.0,15.0,0.6,30.0,12_2201600_318750000_665600000,21.15015983581543,1.0,20.273,0.0,1.0
8_1344000_318750000_2133000000,36.481889724731445,4.0,21.08,23.0,0.0,15.0,0.6,30.0,8_2201600_318750000_2133000000,20.07536029815674,1.0,22.382,0.0,1.0
8_1344000_318750000_2133000000,36.481889724731445,4.0,21.08,24.0,0.0,15.0,0.6,30.0,12_2201600_318750000_3199000000,17.82817554473877,1.0,23.893,0.0,1.0
8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,25.0,4.0,14.0,0.6,30.0,8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,4.0,1.0
8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,26.0,4.0,14.0,0.6,30.0,8_1651200_522750000_2133000000,55.39355278015137,16.0,25.143,4.0,1.0
8_1344000_522750000_3199000000,53.92432022094727,16.0,26.384,27.0,4.0,13.0,0.6,30.0,12_1344000_522750000_3199000000,53.525808334350586,16.0,26.78,4.0,1.0
12_1958400_522750000_3199000000,52.76372909545898,16.0,27.682,28.0,4.0,13.0,0.6,30.0,12_1651200_522750000_3199000000,52.39353561401367,16.0,27.281,4.0,1.0
12_1344000_726750000_2133000000,47.60308837890625,16.0,28.1,29.0,5.0,11.0,0.6,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_1344000_726750000_3199000000,46.913007736206055,16.0,29.436,30.0,5.0,11.0,0.6,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,31.0,5.0,11.0,0.6,30.0,12_2201600_726750000_2133000000,45.31654357910156,16.0,30.599,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,32.0,5.0,11.0,0.6,30.0,8_1958400_930750000_2133000000,42.16904067993164,16.0,31.8505,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,33.0,5.0,11.0,0.6,30.0,8_1958400_726750000_3199000000,40.275726318359375,16.0,32.796,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,34.0,5.0,11.0,0.6,30.0,4_1651200_930750000_3199000000,62.71319961547852,16.0,33.703,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,35.0,5.0,11.0,0.6,30.0,8_1036800_930750000_3199000000,50.3004322052002,16.0,34.299,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,36.0,5.0,11.0,0.6,30.0,12_1036800_930750000_3199000000,47.582815170288086,16.0,35.795,6.0,1.0
8_1344000_930750000_3199000000,44.36118507385254,16.0,36.597,37.0,6.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,38.0,7.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,39.0,7.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,40.0,7.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,41.0,7.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,42.0,8.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,43.0,8.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,44.0,8.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,45.0,8.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,46.0,8.0,12.0,0.6,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,47.0,8.0,12.0,0.6,30.0,8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,48.0,8.0,12.0,0.6,30.0,8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,49.0,8.0,12.0,0.6,30.0,12_1958400_1300500000_3199000000,29.82460880279541,16.0,48.7785,8.0,1.0
8_1958400_1300500000_3199000000,30.97694396972656,16.0,49.687,50.0,8.0,12.0,0.6,30.0,12_1958400_1300500000_3199000000,29.82460880279541,16.0,48.7785,8.0,1.0
,,,,10.0,,25.0,0.7,30.0,,,,,,1.0
,,,,11.0,,25.0,0.7,30.0,,,,,,1.0
,,,,12.0,,25.0,0.7,30.0,,,,,,1.0
,,,,13.0,,25.0,0.7,30.0,,,,,,1.0
,,,,14.0,,25.0,0.7,30.0,,,,,,1.0
4_422400_114750000_665600000,117.0872802734375,4.0,14.751,15.0,0.0,22.0,0.7,30.0,4_422400_114750000_665600000,117.0872802734375,4.0,14.751,0.0,1.0
8_1958400_114750000_665600000,69.67444610595703,4.0,15.754,16.0,0.0,19.0,0.7,30.0,12_1958400_114750000_665600000,28.42614459991455,1.0,15.954,0.0,1.0
8_1344000_114750000_3199000000,68.0332145690918,4.0,16.972,17.0,0.0,21.0,0.7,30.0,12_1958400_114750000_2133000000,27.314640045166016,1.0,16.958,0.0,1.0
8_1958400_114750000_3199000000,66.95753860473633,4.0,17.373,18.0,0.0,19.0,0.7,30.0,8_729600_318750000_665600000,119.2564811706543,16.0,17.768,1.0,1.0
8_2201600_114750000_3199000000,66.91814422607422,4.0,18.27,19.0,0.0,18.0,0.7,30.0,8_729600_522750000_665600000,106.69152069091795,16.0,18.975,1.0,1.0
8_2201600_114750000_3199000000,66.91814422607422,4.0,18.27,20.0,0.0,18.0,0.7,30.0,12_1651200_522750000_665600000,99.8465576171875,16.0,19.774,2.0,1.0
8_1344000_726750000_665600000,97.85276794433594,16.0,20.575,21.0,2.0,13.0,0.7,30.0,12_422400_522750000_2133000000,93.85391998291016,16.0,20.666,3.0,1.0
8_1344000_318750000_2133000000,83.26519775390625,16.0,21.08,22.0,2.0,13.0,0.7,30.0,12_422400_726750000_2133000000,90.78026962280272,16.0,21.665,3.0,1.0
8_422400_726750000_2133000000,103.28473281860352,16.0,22.567,23.0,3.0,13.0,0.7,30.0,12_422400_726750000_2133000000,90.78026962280272,16.0,21.665,3.0,1.0
8_422400_726750000_2133000000,103.28473281860352,16.0,22.567,24.0,3.0,13.0,0.7,30.0,8_729600_522750000_2133000000,83.8746566772461,16.0,23.988,3.0,1.0
8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,25.0,4.0,14.0,0.7,30.0,8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,4.0,1.0
8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,26.0,4.0,14.0,0.7,30.0,8_1651200_522750000_2133000000,55.39355278015137,16.0,25.143,4.0,1.0
8_1344000_522750000_3199000000,53.92432022094727,16.0,26.384,27.0,4.0,13.0,0.7,30.0,12_1344000_522750000_3199000000,53.525808334350586,16.0,26.78,4.0,1.0
12_1958400_522750000_3199000000,52.76372909545898,16.0,27.682,28.0,4.0,13.0,0.7,30.0,8_729600_726750000_3199000000,66.75915145874023,16.0,27.932,5.0,1.0
12_1344000_726750000_2133000000,47.60308837890625,16.0,28.1,29.0,5.0,11.0,0.7,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_1344000_726750000_3199000000,46.913007736206055,16.0,29.436,30.0,5.0,11.0,0.7,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,31.0,5.0,11.0,0.7,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,32.0,5.0,11.0,0.7,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,33.0,5.0,11.0,0.7,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,34.0,5.0,11.0,0.7,30.0,4_1651200_930750000_3199000000,62.71319961547852,16.0,33.703,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,35.0,5.0,11.0,0.7,30.0,8_1036800_930750000_3199000000,50.3004322052002,16.0,34.299,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,36.0,5.0,11.0,0.7,30.0,12_1036800_930750000_3199000000,47.582815170288086,16.0,35.795,6.0,1.0
8_1344000_930750000_3199000000,44.36118507385254,16.0,36.597,37.0,6.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,38.0,7.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,39.0,7.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,40.0,7.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,41.0,7.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,42.0,8.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,43.0,8.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,44.0,8.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,45.0,8.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,46.0,8.0,12.0,0.7,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,47.0,8.0,12.0,0.7,30.0,8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,8.0,1.0
