total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,1.8748466968536377
7.2Gi,2.6Gi,2.2Gi,20Mi,2.3Gi,4.4Gi,3.10168194770813
7.2Gi,2.9Gi,1.9Gi,93Mi,2.4Gi,4.0Gi,4.321175813674927
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,5.552169561386108
7.2Gi,3.6Gi,1.2Gi,103Mi,2.4Gi,3.3Gi,6.854433536529541
7.2Gi,3.9Gi,827Mi,103Mi,2.4Gi,2.9Gi,8.084449291229248
7.2Gi,4.6Gi,198Mi,103Mi,2.4Gi,2.3Gi,9.328800201416016
7.2Gi,4.7Gi,112Mi,103Mi,2.4Gi,2.2Gi,10.596878290176392
7.2Gi,4.6Gi,168Mi,94Mi,2.4Gi,2.3Gi,11.910011768341064
7.2Gi,4.6Gi,133Mi,94Mi,2.4Gi,2.2Gi,13.177465438842773
7.2Gi,4.6Gi,123Mi,103Mi,2.4Gi,2.2Gi,14.437142133712769
7.2Gi,4.6Gi,122Mi,103Mi,2.4Gi,2.2Gi,15.679776430130005
7.2Gi,4.6Gi,133Mi,94Mi,2.4Gi,2.2Gi,17.021342992782593
7.2Gi,4.6Gi,133Mi,94Mi,2.4Gi,2.2Gi,18.29486322402954
7.2Gi,4.6Gi,125Mi,103Mi,2.4Gi,2.2Gi,19.569281339645386
7.2Gi,4.6Gi,122Mi,103Mi,2.4Gi,2.2Gi,20.827054023742676
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,22.098848581314087
7.2Gi,4.6Gi,130Mi,94Mi,2.4Gi,2.2Gi,23.36481237411499
7.2Gi,4.6Gi,123Mi,103Mi,2.4Gi,2.2Gi,24.636106252670288
7.2Gi,4.6Gi,123Mi,103Mi,2.4Gi,2.2Gi,25.89207124710083
7.2Gi,4.6Gi,132Mi,94Mi,2.4Gi,2.2Gi,27.15666127204895
7.2Gi,4.6Gi,127Mi,94Mi,2.4Gi,2.2Gi,28.429166555404663
