total,used,free,log_time
3.6Gi,1.0Mi,3.6Gi,2.6147806644439697
3.6Gi,1.0Mi,3.6Gi,3.8834264278411865
3.6Gi,1.0Mi,3.6Gi,5.369338274002075
3.6Gi,1.0Mi,3.6Gi,7.186862230300903
3.6Gi,1.0Mi,3.6Gi,8.956185817718506
3.6Gi,1.0Mi,3.6Gi,10.373013973236084
3.6Gi,1.0Mi,3.6Gi,11.79770278930664
3.6Gi,1.0Mi,3.6Gi,13.101157665252686
3.6Gi,1.0Mi,3.6Gi,14.425459146499634
3.6Gi,1.0Mi,3.6Gi,15.650172472000122
3.6Gi,1.0Mi,3.6Gi,17.096316814422607
3.6Gi,1.0Mi,3.6Gi,18.491618156433105
3.6Gi,1.0Mi,3.6Gi,19.829114198684692
3.6Gi,1.0Mi,3.6Gi,21.14934515953064
3.6Gi,1.0Mi,3.6Gi,22.41304063796997
3.6Gi,1.0Mi,3.6Gi,23.73656153678894
3.6Gi,1.0Mi,3.6Gi,25.198465824127197
3.6Gi,1.0Mi,3.6Gi,26.838745832443237
3.6Gi,1.0Mi,3.6Gi,28.126033306121826
3.6Gi,1.0Mi,3.6Gi,29.665528297424316
3.6Gi,1.0Mi,3.6Gi,31.221688270568848
3.6Gi,1.0Mi,3.6Gi,32.84632682800293
3.6Gi,1.0Mi,3.6Gi,34.52290320396423
3.6Gi,1.0Mi,3.6Gi,36.068132638931274
3.6Gi,1.0Mi,3.6Gi,37.50066804885864
3.6Gi,1.0Mi,3.6Gi,38.97786808013916
3.6Gi,1.0Mi,3.6Gi,40.49077081680298
3.6Gi,1.0Mi,3.6Gi,41.971964836120605
