total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.6Gi,20Mi,2.3Gi,4.7Gi,2.543200969696045
7.2Gi,2.3Gi,2.6Gi,20Mi,2.3Gi,4.6Gi,3.800311326980591
7.2Gi,2.5Gi,2.3Gi,20Mi,2.3Gi,4.4Gi,5.224931716918945
7.2Gi,2.6Gi,2.2Gi,47Mi,2.3Gi,4.3Gi,6.900075674057007
7.2Gi,3.0Gi,1.8Gi,103Mi,2.4Gi,3.8Gi,8.888834476470947
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,10.227751731872559
7.2Gi,3.2Gi,1.6Gi,103Mi,2.4Gi,3.7Gi,11.62514615058899
7.2Gi,3.2Gi,1.5Gi,103Mi,2.4Gi,3.6Gi,13.02378249168396
7.2Gi,3.4Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,14.345513820648193
7.2Gi,3.5Gi,1.3Gi,103Mi,2.4Gi,3.4Gi,15.59041976928711
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,16.9189453125
7.2Gi,3.7Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,18.350756406784058
7.2Gi,3.8Gi,989Mi,103Mi,2.4Gi,3.1Gi,19.67743444442749
7.2Gi,4.0Gi,825Mi,103Mi,2.4Gi,2.9Gi,21.078696489334106
7.2Gi,4.2Gi,579Mi,103Mi,2.4Gi,2.7Gi,22.33780074119568
7.2Gi,4.3Gi,488Mi,103Mi,2.4Gi,2.6Gi,23.59013271331787
7.2Gi,4.6Gi,167Mi,94Mi,2.4Gi,2.3Gi,25.00684666633606
7.2Gi,4.6Gi,167Mi,75Mi,2.4Gi,2.3Gi,26.585272312164307
7.2Gi,4.6Gi,147Mi,94Mi,2.4Gi,2.2Gi,28.0492901802063
7.2Gi,4.7Gi,132Mi,85Mi,2.4Gi,2.2Gi,29.534972190856934
7.2Gi,4.7Gi,132Mi,84Mi,2.4Gi,2.2Gi,31.009886503219604
7.2Gi,4.7Gi,114Mi,103Mi,2.4Gi,2.2Gi,32.76488709449768
7.2Gi,4.7Gi,133Mi,84Mi,2.4Gi,2.2Gi,34.33735466003418
7.2Gi,4.7Gi,123Mi,94Mi,2.4Gi,2.2Gi,35.98837375640869
7.2Gi,4.7Gi,122Mi,93Mi,2.4Gi,2.2Gi,37.398457527160645
7.2Gi,4.7Gi,113Mi,103Mi,2.4Gi,2.2Gi,38.808948040008545
7.2Gi,4.7Gi,131Mi,84Mi,2.4Gi,2.2Gi,40.38242506980896
7.2Gi,4.4Gi,398Mi,29Mi,2.3Gi,2.5Gi,41.91399264335632
