total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,1.7822635173797607
3.6Gi,3.0Mi,3.6Gi,2.9148364067077637
3.6Gi,3.0Mi,3.6Gi,4.045546770095825
3.6Gi,3.0Mi,3.6Gi,5.169541120529175
3.6Gi,3.0Mi,3.6Gi,6.30668044090271
3.6Gi,3.0Mi,3.6Gi,7.429976224899292
3.6Gi,3.0Mi,3.6Gi,8.551467657089233
3.6Gi,3.0Mi,3.6Gi,9.680127143859863
3.6Gi,3.0Mi,3.6Gi,10.786659479141235
3.6Gi,3.0Mi,3.6Gi,11.89054822921753
3.6Gi,3.0Mi,3.6Gi,13.01918339729309
3.6Gi,3.0Mi,3.6Gi,14.234657049179077
3.6Gi,3.0Mi,3.6Gi,15.340089082717896
3.6Gi,3.0Mi,3.6Gi,16.465787649154663
3.6Gi,3.0Mi,3.6Gi,17.59166169166565
3.6Gi,3.0Mi,3.6Gi,18.72010588645935
3.6Gi,3.0Mi,3.6Gi,19.84840488433838
3.6Gi,3.0Mi,3.6Gi,20.953946352005005
3.6Gi,3.0Mi,3.6Gi,22.056554794311523
3.6Gi,3.0Mi,3.6Gi,23.327184200286865
3.6Gi,3.0Mi,3.6Gi,24.469329833984375
3.6Gi,3.0Mi,3.6Gi,25.584832429885864
