val,frq,min_freq,max_freq,FreqOverride,log_time
4,2133000,204000000,665600000,1,0.10654306411743164
4,2133000,204000000,665600000,1,0.10654306411743164
2,2133000,204000000,2133000000,1,0.6709287166595459
3,2133000,204000000,2133000000,1,1.8012170791625977
5,2133000,204000000,2133000000,1,2.937507152557373
4,2133000,204000000,2133000000,1,4.064376354217529
3,2133000,204000000,2133000000,1,5.187835693359375
5,2133000,204000000,2133000000,1,6.324903726577759
20,2133000,204000000,2133000000,1,7.446856260299683
22,2133000,204000000,2133000000,1,8.56989312171936
26,2133000,204000000,2133000000,1,9.697814226150513
27,2133000,204000000,2133000000,1,10.803643465042114
28,2133000,204000000,2133000000,1,11.907480001449585
28,2133000,204000000,2133000000,1,13.13546895980835
28,2133000,204000000,2133000000,1,14.251770257949829
28,2133000,204000000,2133000000,1,15.357028722763062
28,2133000,204000000,2133000000,1,16.48315954208374
28,2133000,204000000,2133000000,1,17.610000610351562
26,2133000,204000000,2133000000,1,18.738741874694824
27,2133000,204000000,2133000000,1,19.865297079086304
28,2133000,204000000,2133000000,1,20.970797300338745
28,2133000,204000000,2133000000,1,22.0734384059906
28,2133000,204000000,2133000000,1,23.34909415245056
27,2133000,204000000,2133000000,1,24.488773822784424
