total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.2Gi,2.6Gi,20Mi,2.4Gi,4.7Gi,1.9363601207733154
7.2Gi,2.5Gi,2.3Gi,20Mi,2.4Gi,4.4Gi,3.178654432296753
7.2Gi,2.7Gi,2.1Gi,56Mi,2.4Gi,4.2Gi,4.494600772857666
7.2Gi,3.1Gi,1.7Gi,103Mi,2.4Gi,3.8Gi,5.817658185958862
7.2Gi,3.3Gi,1.4Gi,103Mi,2.4Gi,3.5Gi,7.064741611480713
7.2Gi,3.6Gi,1.1Gi,103Mi,2.4Gi,3.2Gi,8.308680295944214
7.2Gi,4.2Gi,564Mi,103Mi,2.4Gi,2.7Gi,9.567736864089966
7.2Gi,4.6Gi,123Mi,94Mi,2.4Gi,2.2Gi,10.82821011543274
7.2Gi,4.6Gi,103Mi,103Mi,2.4Gi,2.2Gi,12.215982913970947
7.2Gi,4.6Gi,113Mi,94Mi,2.4Gi,2.2Gi,13.525501012802124
7.2Gi,4.7Gi,88Mi,94Mi,2.4Gi,2.2Gi,14.815753936767578
7.2Gi,4.6Gi,123Mi,103Mi,2.4Gi,2.2Gi,16.096527814865112
7.2Gi,4.6Gi,130Mi,94Mi,2.4Gi,2.2Gi,17.374383687973022
7.2Gi,4.6Gi,128Mi,94Mi,2.4Gi,2.2Gi,18.666206121444702
7.2Gi,4.6Gi,120Mi,103Mi,2.4Gi,2.2Gi,19.942644596099854
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,21.35348629951477
7.2Gi,4.6Gi,129Mi,93Mi,2.4Gi,2.2Gi,22.650644063949585
7.2Gi,4.6Gi,129Mi,94Mi,2.4Gi,2.2Gi,23.93695092201233
7.2Gi,4.6Gi,127Mi,94Mi,2.4Gi,2.2Gi,25.2358980178833
7.2Gi,4.6Gi,127Mi,94Mi,2.4Gi,2.2Gi,26.512874126434326
7.2Gi,4.6Gi,124Mi,94Mi,2.4Gi,2.2Gi,27.797199726104736
7.2Gi,4.6Gi,118Mi,103Mi,2.4Gi,2.2Gi,29.064708471298218
