epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,19541.576171875,34.0877251625061
0,1,null,190.26768493652344,34.338974952697754
0,2,null,172.98719787597656,34.54366493225098
0,3,null,375.6960144042969,34.99874973297119
0,4,null,650.0535278320312,35.800965547561646
0,5,null,395.69110107421875,36.306360483169556
0,6,null,293.8574523925781,36.69644474983215
0,7,null,432.3331298828125,37.22514319419861
0,8,null,241.44236755371094,37.57710790634155
0,9,null,275.0748596191406,39.04150867462158
0,10,null,262.6368713378906,39.36182999610901
0,11,null,217.19789123535156,39.63784909248352
0,12,null,416.0910339355469,40.116310834884644
0,13,null,322.9794921875,41.07668614387512
0,14,null,305.9844055175781,41.44384288787842
0,15,null,240.02886962890625,41.740081787109375
0,16,null,276.5547790527344,42.099677324295044
0,17,null,404.64599609375,43.098790645599365
0,18,null,459.0426330566406,43.71834993362427
0,19,null,222.26409912109375,44.03891968727112
0,20,null,371.0213623046875,44.47722339630127
0,21,null,455.8812561035156,45.33973979949951
0,22,null,347.2325439453125,45.765928506851196
0,23,null,426.092529296875,46.314878702163696
0,24,null,368.5086975097656,46.859436988830566
0,25,null,360.843017578125,47.78050494194031
0,26,null,310.8419189453125,48.160019397735596
0,27,null,281.4101257324219,48.57786250114441
0,28,null,280.5462341308594,48.936930894851685
0,29,null,298.55523681640625,49.38003611564636
0,30,null,292.6770324707031,49.755189418792725
0,31,null,472.66302490234375,50.286956787109375
0,32,null,335.0494079589844,50.685065031051636
0,33,null,570.4786376953125,51.38585925102234
0,34,null,209.75584411621094,51.69789123535156
0,35,null,238.14810180664062,52.00364375114441
0,36,null,319.45794677734375,52.37928223609924
0,37,null,543.33837890625,53.19523739814758
0,38,null,357.1454772949219,54.327696561813354
0,39,null,454.1458740234375,55.017866373062134
