total,used,free,log_time
3.6Gi,3.0Mi,3.6Gi,2.954584836959839
3.6Gi,3.0Mi,3.6Gi,4.349764823913574
3.6Gi,3.0Mi,3.6Gi,5.662018060684204
3.6Gi,3.0Mi,3.6Gi,6.9982240200042725
3.6Gi,3.0Mi,3.6Gi,8.844383716583252
3.6Gi,3.0Mi,3.6Gi,10.55644702911377
3.6Gi,3.0Mi,3.6Gi,11.999443769454956
3.6Gi,3.0Mi,3.6Gi,13.311209440231323
3.6Gi,3.0Mi,3.6Gi,14.892313480377197
3.6Gi,3.0Mi,3.6Gi,16.39016342163086
3.6Gi,3.0Mi,3.6Gi,17.8042414188385
3.6Gi,3.0Mi,3.6Gi,19.37406039237976
3.6Gi,3.0Mi,3.6Gi,20.784021854400635
3.6Gi,3.0Mi,3.6Gi,22.06723713874817
3.6Gi,3.0Mi,3.6Gi,23.424519062042236
3.6Gi,3.0Mi,3.6Gi,24.851047039031982
3.6Gi,3.0Mi,3.6Gi,26.421000719070435
3.6Gi,3.0Mi,3.6Gi,28.410473108291626
3.6Gi,3.0Mi,3.6Gi,30.40727162361145
3.6Gi,3.0Mi,3.6Gi,32.52153038978577
3.6Gi,3.0Mi,3.6Gi,34.59735894203186
3.6Gi,3.0Mi,3.6Gi,36.09487271308899
3.6Gi,3.0Mi,3.6Gi,37.80345702171326
3.6Gi,3.0Mi,3.6Gi,39.73899245262146
