epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,0.5052509307861328,0.8236923217773438
0,8,null,0.4972822666168213,1.327425241470337
0,16,null,0.49742817878723145,1.8312926292419434
0,24,null,0.5023694038391113,2.3401684761047363
0,32,null,0.49822449684143066,2.844724178314209
0,40,null,0.4634208679199219,3.3146817684173584
0,48,null,0.4932746887207031,3.814225196838379
0,56,null,0.49652576446533203,4.316967487335205
0,64,null,0.5277016162872314,4.850927114486694
0,72,null,0.5180211067199707,5.375642538070679
0,80,null,0.5055844783782959,5.888333082199097
0,88,null,0.48978495597839355,6.389425992965698
0,96,null,0.4935178756713867,6.89031982421875
0,104,null,0.5132982730865479,7.410377740859985
0,112,null,0.5206761360168457,7.937851190567017
0,120,null,0.5912346839904785,8.53671908378601
0,128,null,0.5261015892028809,9.073251485824585
0,136,null,0.49251794815063477,9.572861671447754
0,144,null,0.5241031646728516,10.10372281074524
0,152,null,0.5237219333648682,10.634122133255005
0,160,null,0.4949805736541748,11.135704278945923
0,168,null,0.495197057723999,11.63769268989563
0,176,null,0.515690803527832,12.160150051116943
0,184,null,0.525057315826416,12.692045211791992
0,192,null,0.5239095687866211,13.222963809967041
0,200,null,0.515711784362793,13.745546579360962
0,208,null,0.5185112953186035,14.271779298782349
0,216,null,0.5393850803375244,14.818184614181519
0,224,null,0.5479340553283691,15.372828006744385
0,232,null,0.5135951042175293,15.892931938171387
0,240,null,0.5440173149108887,16.44360327720642
0,248,null,0.5210554599761963,16.97134566307068
0,256,null,0.5380663871765137,17.516005277633667
0,264,null,0.5280740261077881,18.051059007644653
0,272,null,0.5413680076599121,18.599129915237427
0,280,null,0.530311107635498,19.135889768600464
0,288,null,0.524461030960083,19.668459177017212
0,296,null,0.5301649570465088,20.205445528030396
0,304,null,0.5303974151611328,20.743419408798218
0,312,null,0.5366249084472656,21.287012815475464
0,320,null,0.5213229656219482,21.81472873687744
0,328,null,0.5338387489318848,22.354904174804688
0,336,null,0.5322082042694092,22.89391040802002
0,344,null,0.5115368366241455,23.41202688217163
0,352,null,0.531038761138916,23.95005702972412
