epoch,batch_idx,computetime,computetime_ms,log_time
0,0,null,127629.875,187.19033360481262
0,1,null,1031.2518310546875,188.2806396484375
0,2,null,1316.24267578125,189.68466067314148
0,3,null,1583.7252197265625,191.50918984413147
0,4,null,971.9569702148438,192.6986699104309
0,5,null,1321.6673583984375,194.27683353424072
0,6,null,1393.222412109375,195.90955233573914
0,7,null,1446.9749755859375,197.48503613471985
0,8,null,1572.237060546875,199.19306302070618
0,9,null,1343.6197509765625,200.73109912872314
0,10,null,1056.7366943359375,202.0853729248047
0,11,null,1218.2027587890625,203.3934144973755
0,12,null,787.55517578125,204.42509603500366
0,13,null,1597.0411376953125,206.2033989429474
0,14,null,1490.209716796875,207.92604780197144
0,15,null,1392.2725830078125,209.48914790153503
0,16,null,1428.7205810546875,211.02944159507751
0,17,null,1160.2000732421875,212.3054895401001
0,18,null,1268.1968994140625,213.75861191749573
0,19,null,1371.09228515625,215.2497866153717
0,20,null,1530.5555419921875,216.9228630065918
0,21,null,1323.9073486328125,218.3792164325714
0,22,null,1168.4442138671875,219.64057564735413
0,23,null,1558.14794921875,221.3387107849121
0,24,null,1804.0633544921875,223.36128211021423
0,25,null,1241.8970947265625,224.7123634815216
0,26,null,1451.8309326171875,226.39218425750732
0,27,null,1186.8026123046875,227.7229447364807
0,28,null,1348.4559326171875,229.21521186828613
0,29,null,932.1249389648438,230.25816893577576
0,30,null,1893.9232177734375,232.25582718849182
0,31,null,1450.457275390625,233.8648180961609
0,32,null,969.13525390625,234.97747349739075
0,33,null,1557.18017578125,236.82250094413757
0,34,null,1343.7314453125,238.35177659988403
0,35,null,1441.3125,239.91055274009705
0,36,null,866.7510986328125,241.09357261657715
0,37,null,1553.0626220703125,242.8170862197876
0,38,null,1335.1326904296875,244.36273431777954
0,39,null,873.1456909179688,245.35958433151245
