total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,5.640065908432007
3.6Gi,4.0Mi,3.6Gi,8.457216262817383
3.6Gi,4.0Mi,3.6Gi,11.686647415161133
3.6Gi,4.0Mi,3.6Gi,14.4692223072052
3.6Gi,4.0Mi,3.6Gi,16.9898681640625
3.6Gi,4.0Mi,3.6Gi,19.46069598197937
3.6Gi,4.0Mi,3.6Gi,21.9641375541687
3.6Gi,4.0Mi,3.6Gi,24.697222471237183
3.6Gi,4.0Mi,3.6Gi,27.239346504211426
3.6Gi,4.0Mi,3.6Gi,29.659924507141113
3.6Gi,4.0Mi,3.6Gi,31.940479040145874
3.6Gi,4.0Mi,3.6Gi,33.93606233596802
3.6Gi,4.0Mi,3.6Gi,36.2138237953186
3.6Gi,4.0Mi,3.6Gi,38.30072236061096
3.6Gi,4.0Mi,3.6Gi,40.09735059738159
3.6Gi,4.0Mi,3.6Gi,41.973318099975586
3.6Gi,4.0Mi,3.6Gi,43.97713613510132
3.6Gi,4.0Mi,3.6Gi,46.56227731704712
3.6Gi,4.0Mi,3.6Gi,49.63533425331116
3.6Gi,4.0Mi,3.6Gi,51.68593454360962
3.6Gi,4.0Mi,3.6Gi,53.68187952041626
3.6Gi,4.0Mi,3.6Gi,55.663755893707275
3.6Gi,4.0Mi,3.6Gi,58.58871006965637
3.6Gi,4.0Mi,3.6Gi,61.69381308555603
3.6Gi,4.0Mi,3.6Gi,64.89437770843506
3.6Gi,4.0Mi,3.6Gi,66.6014552116394
3.6Gi,4.0Mi,3.6Gi,68.17780327796936
3.6Gi,4.0Mi,3.6Gi,69.87958574295044
3.6Gi,4.0Mi,3.6Gi,71.50450897216797
3.6Gi,4.0Mi,3.6Gi,73.20034098625183
3.6Gi,4.0Mi,3.6Gi,74.81921100616455
3.6Gi,4.0Mi,3.6Gi,76.4719603061676
3.6Gi,4.0Mi,3.6Gi,78.39791417121887
3.6Gi,4.0Mi,3.6Gi,80.04272890090942
3.6Gi,4.0Mi,3.6Gi,81.6605110168457
3.6Gi,4.0Mi,3.6Gi,83.52032732963562
3.6Gi,4.0Mi,3.6Gi,85.24993991851807
3.6Gi,4.0Mi,3.6Gi,86.84336638450623
3.6Gi,4.0Mi,3.6Gi,88.67436861991882
3.6Gi,4.0Mi,3.6Gi,90.28730201721191
3.6Gi,4.0Mi,3.6Gi,91.99026203155518
3.6Gi,4.0Mi,3.6Gi,93.87430667877197
3.6Gi,4.0Mi,3.6Gi,95.64560198783875
3.6Gi,4.0Mi,3.6Gi,97.19067144393921
3.6Gi,4.0Mi,3.6Gi,98.95270729064941
3.6Gi,4.0Mi,3.6Gi,100.63654160499573
3.6Gi,4.0Mi,3.6Gi,102.1286551952362
3.6Gi,4.0Mi,3.6Gi,103.74797797203064
3.6Gi,4.0Mi,3.6Gi,105.3572769165039
3.6Gi,4.0Mi,3.6Gi,107.12499213218689
3.6Gi,4.0Mi,3.6Gi,108.86974692344666
3.6Gi,4.0Mi,3.6Gi,110.67488265037537
3.6Gi,4.0Mi,3.6Gi,112.48498582839966
3.6Gi,4.0Mi,3.6Gi,113.9960105419159
3.6Gi,4.0Mi,3.6Gi,115.49614429473877
3.6Gi,4.0Mi,3.6Gi,117.17770552635193
3.6Gi,4.0Mi,3.6Gi,119.10454297065735
3.6Gi,4.0Mi,3.6Gi,120.58946752548218
3.6Gi,4.0Mi,3.6Gi,122.17948627471924
3.6Gi,4.0Mi,3.6Gi,123.93431758880615
3.6Gi,4.0Mi,3.6Gi,125.4206850528717
3.6Gi,4.0Mi,3.6Gi,126.94653105735779
3.6Gi,4.0Mi,3.6Gi,128.4668743610382
3.6Gi,4.0Mi,3.6Gi,130.18916010856628
3.6Gi,4.0Mi,3.6Gi,131.80234909057617
3.6Gi,4.0Mi,3.6Gi,133.41266751289368
3.6Gi,4.0Mi,3.6Gi,134.9776747226715
3.6Gi,4.0Mi,3.6Gi,136.53277587890625
3.6Gi,4.0Mi,3.6Gi,138.0632586479187
3.6Gi,4.0Mi,3.6Gi,139.64492654800415
3.6Gi,4.0Mi,3.6Gi,141.35683012008667
3.6Gi,4.0Mi,3.6Gi,143.26951050758362
3.6Gi,4.0Mi,3.6Gi,144.91524863243103
3.6Gi,4.0Mi,3.6Gi,146.418030500412
3.6Gi,4.0Mi,3.6Gi,148.06075382232666
3.6Gi,4.0Mi,3.6Gi,150.08348989486694
3.6Gi,4.0Mi,3.6Gi,151.77467346191406
3.6Gi,4.0Mi,3.6Gi,153.55998349189758
3.6Gi,4.0Mi,3.6Gi,155.15012121200562
3.6Gi,4.0Mi,3.6Gi,156.8710024356842
3.6Gi,4.0Mi,3.6Gi,158.73800778388977
3.6Gi,4.0Mi,3.6Gi,160.35012698173523
3.6Gi,4.0Mi,3.6Gi,162.01273107528687
3.6Gi,4.0Mi,3.6Gi,163.55143928527832
3.6Gi,4.0Mi,3.6Gi,165.11998653411865
3.6Gi,4.0Mi,3.6Gi,166.80081820487976
3.6Gi,4.0Mi,3.6Gi,168.2736678123474
3.6Gi,4.0Mi,3.6Gi,169.9609477519989
3.6Gi,4.0Mi,3.6Gi,171.7765564918518
3.6Gi,4.0Mi,3.6Gi,173.69703078269958
3.6Gi,4.0Mi,3.6Gi,175.37794375419617
3.6Gi,4.0Mi,3.6Gi,176.9430868625641
3.6Gi,4.0Mi,3.6Gi,178.64065170288086
3.6Gi,4.0Mi,3.6Gi,180.38483309745789
3.6Gi,4.0Mi,3.6Gi,182.01666927337646
3.6Gi,4.0Mi,3.6Gi,183.98307728767395
3.6Gi,4.0Mi,3.6Gi,185.7360978126526
3.6Gi,4.0Mi,3.6Gi,188.02826237678528
3.6Gi,4.0Mi,3.6Gi,190.8742344379425
3.6Gi,4.0Mi,3.6Gi,193.63599038124084
3.6Gi,4.0Mi,3.6Gi,195.91282296180725
3.6Gi,4.0Mi,3.6Gi,198.49329829216003
3.6Gi,4.0Mi,3.6Gi,200.84670758247375
3.6Gi,4.0Mi,3.6Gi,204.0484902858734
3.6Gi,4.0Mi,3.6Gi,206.68597888946533
3.6Gi,4.0Mi,3.6Gi,209.23722767829895
3.6Gi,4.0Mi,3.6Gi,211.97860980033875
3.6Gi,4.0Mi,3.6Gi,215.08198475837708
3.6Gi,4.0Mi,3.6Gi,217.5101659297943
3.6Gi,4.0Mi,3.6Gi,220.20414090156555
3.6Gi,4.0Mi,3.6Gi,222.46303248405457
3.6Gi,4.0Mi,3.6Gi,225.0682430267334
3.6Gi,4.0Mi,3.6Gi,227.97494792938232
3.6Gi,4.0Mi,3.6Gi,230.88948106765747
3.6Gi,4.0Mi,3.6Gi,233.7530345916748
3.6Gi,4.0Mi,3.6Gi,237.11390733718872
3.6Gi,4.0Mi,3.6Gi,239.71802735328674
3.6Gi,4.0Mi,3.6Gi,242.3898777961731
3.6Gi,4.0Mi,3.6Gi,245.72483134269714
3.6Gi,4.0Mi,3.6Gi,248.3768012523651
3.6Gi,4.0Mi,3.6Gi,250.38393568992615
