total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.0Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,5.150688886642456
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,8.148425340652466
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,11.260452508926392
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,13.833108901977539
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,16.665202856063843
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,19.099943161010742
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,21.638254404067993
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,24.22791314125061
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,26.885006427764893
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.9Gi,29.302112340927124
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,31.490641117095947
7.2Gi,2.2Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,33.64946436882019
7.2Gi,2.3Gi,2.8Gi,20Mi,2.0Gi,4.6Gi,35.82683348655701
7.2Gi,2.4Gi,2.7Gi,20Mi,2.0Gi,4.5Gi,38.02101445198059
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,39.843950510025024
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,41.81310296058655
7.2Gi,2.6Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,43.60002946853638
7.2Gi,2.6Gi,3.5Gi,20Mi,1.1Gi,4.4Gi,46.028345346450806
7.2Gi,2.1Gi,4.5Gi,20Mi,576Mi,4.9Gi,49.340033292770386
7.2Gi,2.1Gi,4.5Gi,20Mi,577Mi,4.9Gi,51.41416621208191
7.2Gi,2.1Gi,4.5Gi,20Mi,583Mi,4.8Gi,53.463396310806274
7.2Gi,2.2Gi,4.4Gi,20Mi,595Mi,4.8Gi,55.28198766708374
7.2Gi,2.2Gi,4.4Gi,20Mi,601Mi,4.8Gi,58.06421256065369
7.2Gi,2.2Gi,4.3Gi,57Mi,659Mi,4.7Gi,60.85477304458618
7.2Gi,2.3Gi,4.2Gi,93Mi,731Mi,4.6Gi,64.583993434906
7.2Gi,2.3Gi,4.1Gi,103Mi,769Mi,4.6Gi,66.47337222099304
7.2Gi,2.4Gi,4.0Gi,103Mi,785Mi,4.5Gi,68.054114818573
7.2Gi,2.4Gi,4.0Gi,103Mi,813Mi,4.5Gi,69.62323260307312
7.2Gi,2.4Gi,3.9Gi,103Mi,834Mi,4.5Gi,71.37071633338928
7.2Gi,2.4Gi,3.9Gi,103Mi,857Mi,4.4Gi,73.01593208312988
7.2Gi,2.5Gi,3.8Gi,103Mi,882Mi,4.4Gi,74.68203139305115
7.2Gi,2.5Gi,3.8Gi,103Mi,899Mi,4.4Gi,76.34131073951721
7.2Gi,2.5Gi,3.7Gi,103Mi,915Mi,4.3Gi,78.01210188865662
7.2Gi,2.6Gi,3.7Gi,103Mi,936Mi,4.3Gi,79.9058609008789
7.2Gi,2.6Gi,3.6Gi,103Mi,951Mi,4.3Gi,81.45799040794373
