total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,2.2166249752044678
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.9Gi,3.4907937049865723
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,4.883005857467651
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,6.29276180267334
7.2Gi,2.1Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,7.613684177398682
7.2Gi,2.2Gi,3.0Gi,20Mi,2.0Gi,4.8Gi,8.954521417617798
7.2Gi,2.5Gi,2.6Gi,20Mi,2.0Gi,4.4Gi,10.199695825576782
7.2Gi,2.1Gi,4.5Gi,20Mi,561Mi,4.8Gi,11.789169073104858
7.2Gi,2.2Gi,4.4Gi,20Mi,589Mi,4.8Gi,13.175743341445923
7.2Gi,2.2Gi,4.3Gi,85Mi,681Mi,4.6Gi,14.37707257270813
7.2Gi,2.3Gi,4.2Gi,103Mi,734Mi,4.6Gi,15.582917928695679
7.2Gi,2.3Gi,4.1Gi,103Mi,756Mi,4.6Gi,16.75219225883484
7.2Gi,2.4Gi,4.0Gi,103Mi,786Mi,4.5Gi,17.950411319732666
7.2Gi,2.4Gi,4.0Gi,103Mi,804Mi,4.5Gi,19.145233631134033
7.2Gi,2.4Gi,3.9Gi,103Mi,822Mi,4.4Gi,20.319355726242065
7.2Gi,2.5Gi,3.9Gi,103Mi,868Mi,4.4Gi,21.509670972824097
7.2Gi,2.5Gi,3.8Gi,103Mi,892Mi,4.4Gi,22.702149391174316
7.2Gi,2.5Gi,3.8Gi,103Mi,905Mi,4.4Gi,23.868330240249634
7.2Gi,2.5Gi,3.7Gi,103Mi,927Mi,4.3Gi,25.04609513282776
7.2Gi,2.6Gi,3.7Gi,103Mi,949Mi,4.3Gi,26.241554021835327
7.2Gi,2.6Gi,3.6Gi,103Mi,973Mi,4.3Gi,27.421359062194824
7.2Gi,2.7Gi,3.5Gi,103Mi,992Mi,4.2Gi,28.608697652816772
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,29.803016901016235
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.00579833984375
7.2Gi,2.9Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,32.246079206466675
7.2Gi,3.0Gi,3.2Gi,103Mi,1.0Gi,3.9Gi,33.44512748718262
7.2Gi,3.0Gi,3.1Gi,103Mi,1.0Gi,3.8Gi,34.63158965110779
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,35.801894664764404
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.98861527442932
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,38.17363238334656
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,39.364285469055176
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.7Gi,40.545523166656494
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,41.71958923339844
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.913198947906494
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.0892858505249
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,45.284607887268066
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,46.478665351867676
7.2Gi,3.2Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,47.6471152305603
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,48.82941436767578
7.2Gi,3.2Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.020668506622314
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,51.2118763923645
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,52.3898138999939
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,53.57854986190796
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,54.75516939163208
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.93121838569641
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.11439299583435
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,58.36257243156433
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.5Gi,59.536537408828735
7.2Gi,3.4Gi,2.4Gi,103Mi,1.5Gi,3.5Gi,60.721994161605835
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,61.91531300544739
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.084831953048706
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,64.27196431159973
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,65.45988130569458
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.4Gi,66.64055943489075
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,67.82506608963013
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.3Gi,69.01159572601318
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,70.1928482055664
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,71.38179016113281
7.2Gi,3.6Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,72.58808875083923
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.3Gi,73.7846622467041
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,74.95928001403809
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,76.14399218559265
7.2Gi,3.7Gi,1.8Gi,103Mi,1.6Gi,3.2Gi,77.34752440452576
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,78.52370810508728
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,79.70530390739441
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,80.89426875114441
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,82.07254719734192
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,83.40449810028076
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.0Gi,84.5813353061676
7.2Gi,3.9Gi,1.5Gi,103Mi,1.7Gi,3.0Gi,85.76685500144958
7.2Gi,4.4Gi,1.0Gi,103Mi,1.8Gi,2.5Gi,86.95587229728699
7.2Gi,4.9Gi,530Mi,103Mi,1.8Gi,2.0Gi,88.14870619773865
7.2Gi,4.9Gi,506Mi,103Mi,1.8Gi,2.0Gi,89.3378734588623
7.2Gi,4.9Gi,471Mi,103Mi,1.8Gi,2.0Gi,90.52754855155945
7.2Gi,4.9Gi,424Mi,103Mi,1.8Gi,2.0Gi,91.72077226638794
7.2Gi,4.9Gi,367Mi,103Mi,1.9Gi,1.9Gi,92.89587235450745
7.2Gi,5.0Gi,319Mi,103Mi,1.9Gi,1.9Gi,94.09218287467957
7.2Gi,5.0Gi,280Mi,103Mi,1.9Gi,1.9Gi,95.27396011352539
7.2Gi,5.2Gi,120Mi,103Mi,1.9Gi,1.7Gi,96.46136689186096
7.2Gi,5.2Gi,117Mi,93Mi,1.9Gi,1.7Gi,97.72847509384155
7.2Gi,5.2Gi,101Mi,103Mi,1.9Gi,1.7Gi,98.97279167175293
7.2Gi,5.2Gi,96Mi,103Mi,1.9Gi,1.7Gi,100.17489242553711
7.2Gi,5.2Gi,96Mi,94Mi,1.9Gi,1.7Gi,101.41468334197998
7.2Gi,5.2Gi,94Mi,93Mi,1.9Gi,1.7Gi,102.67584419250488
7.2Gi,5.2Gi,79Mi,103Mi,1.9Gi,1.7Gi,103.90170001983643
7.2Gi,5.2Gi,115Mi,94Mi,1.9Gi,1.7Gi,105.18024396896362
7.2Gi,5.2Gi,99Mi,103Mi,1.9Gi,1.7Gi,106.70018982887268
7.2Gi,5.2Gi,105Mi,93Mi,1.9Gi,1.7Gi,107.92303371429443
7.2Gi,5.2Gi,97Mi,93Mi,1.9Gi,1.7Gi,109.18091893196106
7.2Gi,5.2Gi,87Mi,103Mi,1.9Gi,1.7Gi,110.41694855690002
7.2Gi,5.2Gi,91Mi,94Mi,1.9Gi,1.7Gi,111.64815258979797
7.2Gi,5.2Gi,111Mi,94Mi,1.9Gi,1.7Gi,112.91532111167908
7.2Gi,5.2Gi,95Mi,103Mi,1.9Gi,1.7Gi,114.16556119918823
7.2Gi,5.2Gi,89Mi,103Mi,1.9Gi,1.7Gi,115.38595867156982
7.2Gi,5.2Gi,94Mi,94Mi,1.9Gi,1.7Gi,116.62852931022644
7.2Gi,5.1Gi,182Mi,83Mi,1.9Gi,1.8Gi,117.89081263542175
