files,directories,resident_pages,resident_pages_size,resident_pages_%,elapsed,redundant,log_time
23080,1,20051/722637,78M/2G,2.77%,0.38376,seconds,8.495211839675903
23080,1,0/722637,0/2G,0%,0.6656,seconds,10.310299634933472
23080,1,20289/722637,79M/2G,2.81%,0.38407,seconds,127.62048602104187
