total,used,free,shared,buff/cache,available,log_time
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,2.8057594299316406
7.2Gi,2.1Gi,3.1Gi,20Mi,2.0Gi,4.8Gi,4.52577543258667
7.2Gi,2.3Gi,2.9Gi,20Mi,2.0Gi,4.7Gi,6.252711296081543
7.2Gi,2.5Gi,2.7Gi,20Mi,2.0Gi,4.4Gi,7.6086485385894775
7.2Gi,2.6Gi,3.9Gi,20Mi,650Mi,4.4Gi,9.140642404556274
7.2Gi,2.2Gi,4.4Gi,20Mi,585Mi,4.8Gi,11.017977476119995
7.2Gi,2.2Gi,4.4Gi,20Mi,599Mi,4.7Gi,12.327468395233154
7.2Gi,2.3Gi,4.2Gi,103Mi,725Mi,4.6Gi,13.86629056930542
7.2Gi,2.3Gi,4.1Gi,103Mi,749Mi,4.6Gi,15.223601579666138
7.2Gi,2.3Gi,4.1Gi,103Mi,770Mi,4.5Gi,16.4198796749115
7.2Gi,2.4Gi,4.0Gi,103Mi,788Mi,4.5Gi,17.602072954177856
7.2Gi,2.4Gi,3.9Gi,103Mi,814Mi,4.4Gi,18.805351972579956
7.2Gi,2.5Gi,3.9Gi,103Mi,847Mi,4.4Gi,20.10790205001831
7.2Gi,2.5Gi,3.8Gi,103Mi,863Mi,4.4Gi,21.286468505859375
7.2Gi,2.5Gi,3.8Gi,103Mi,888Mi,4.3Gi,22.490731954574585
7.2Gi,2.5Gi,3.7Gi,103Mi,907Mi,4.3Gi,23.713425636291504
7.2Gi,2.6Gi,3.7Gi,103Mi,933Mi,4.3Gi,24.920164108276367
7.2Gi,2.6Gi,3.6Gi,103Mi,954Mi,4.2Gi,26.135400533676147
7.2Gi,2.7Gi,3.6Gi,103Mi,969Mi,4.2Gi,27.324320316314697
7.2Gi,2.7Gi,3.5Gi,103Mi,993Mi,4.1Gi,28.542556524276733
7.2Gi,2.8Gi,3.4Gi,103Mi,1.0Gi,4.1Gi,29.749375581741333
7.2Gi,2.8Gi,3.3Gi,103Mi,1.0Gi,4.0Gi,31.008869647979736
7.2Gi,3.0Gi,3.1Gi,103Mi,1.1Gi,3.9Gi,32.240670919418335
7.2Gi,3.0Gi,3.1Gi,103Mi,1.1Gi,3.9Gi,33.71514439582825
7.2Gi,3.0Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,34.93564224243164
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,36.18968319892883
7.2Gi,3.1Gi,3.0Gi,103Mi,1.1Gi,3.8Gi,37.364702224731445
7.2Gi,3.1Gi,2.9Gi,103Mi,1.1Gi,3.8Gi,38.54697847366333
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,39.792293071746826
7.2Gi,3.1Gi,2.9Gi,103Mi,1.2Gi,3.7Gi,40.96578764915466
7.2Gi,3.1Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,42.158161640167236
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,43.37475824356079
7.2Gi,3.2Gi,2.8Gi,103Mi,1.2Gi,3.7Gi,44.6647367477417
7.2Gi,3.2Gi,2.7Gi,103Mi,1.2Gi,3.6Gi,45.8559308052063
7.2Gi,3.3Gi,2.7Gi,103Mi,1.3Gi,3.6Gi,47.06697392463684
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,48.255897998809814
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,49.44424390792847
7.2Gi,3.3Gi,2.6Gi,103Mi,1.3Gi,3.6Gi,50.639482259750366
7.2Gi,3.3Gi,2.5Gi,103Mi,1.3Gi,3.6Gi,51.81663775444031
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,53.02020192146301
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,54.2169144153595
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,55.39956045150757
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,56.628058195114136
7.2Gi,3.3Gi,2.5Gi,103Mi,1.4Gi,3.6Gi,57.8350133895874
7.2Gi,3.3Gi,2.4Gi,103Mi,1.4Gi,3.6Gi,59.025519609451294
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,60.20047664642334
7.2Gi,3.3Gi,2.4Gi,103Mi,1.5Gi,3.6Gi,61.40272045135498
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,62.580092430114746
7.2Gi,3.4Gi,2.3Gi,103Mi,1.5Gi,3.5Gi,63.76120638847351
7.2Gi,3.4Gi,2.2Gi,103Mi,1.5Gi,3.5Gi,65.05275225639343
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.5Gi,66.26648950576782
7.2Gi,3.4Gi,2.2Gi,103Mi,1.6Gi,3.4Gi,67.45643019676208
7.2Gi,3.4Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,68.66597485542297
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,69.93604493141174
7.2Gi,3.5Gi,2.1Gi,103Mi,1.6Gi,3.4Gi,71.3138632774353
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.4Gi,72.50311398506165
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,73.68714118003845
7.2Gi,3.5Gi,2.0Gi,103Mi,1.6Gi,3.3Gi,74.96181392669678
7.2Gi,3.6Gi,1.9Gi,103Mi,1.6Gi,3.2Gi,76.19098925590515
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,77.43863987922668
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.2Gi,78.64245748519897
7.2Gi,3.7Gi,1.8Gi,103Mi,1.7Gi,3.1Gi,79.83251523971558
7.2Gi,3.7Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,81.08363604545593
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,82.27127456665039
7.2Gi,3.8Gi,1.7Gi,103Mi,1.7Gi,3.1Gi,83.49273419380188
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,84.70493602752686
7.2Gi,3.8Gi,1.6Gi,103Mi,1.7Gi,3.1Gi,85.89088702201843
7.2Gi,3.8Gi,1.6Gi,103Mi,1.8Gi,3.0Gi,87.06835222244263
7.2Gi,3.8Gi,1.5Gi,103Mi,1.8Gi,3.0Gi,88.24978280067444
7.2Gi,3.9Gi,1.5Gi,103Mi,1.8Gi,3.0Gi,89.46627140045166
7.2Gi,4.4Gi,1.0Gi,103Mi,1.8Gi,2.5Gi,90.67999410629272
7.2Gi,4.9Gi,466Mi,103Mi,1.8Gi,2.0Gi,91.87608242034912
7.2Gi,4.9Gi,445Mi,103Mi,1.8Gi,2.0Gi,93.0936062335968
7.2Gi,4.9Gi,414Mi,103Mi,1.8Gi,1.9Gi,94.27706980705261
7.2Gi,4.9Gi,367Mi,103Mi,1.9Gi,1.9Gi,95.47850155830383
7.2Gi,4.9Gi,333Mi,103Mi,1.9Gi,1.9Gi,96.67162585258484
7.2Gi,5.0Gi,276Mi,103Mi,1.9Gi,1.9Gi,97.89443826675415
7.2Gi,5.0Gi,220Mi,103Mi,1.9Gi,1.8Gi,99.09201741218567
7.2Gi,5.2Gi,107Mi,94Mi,1.9Gi,1.7Gi,100.81675553321838
7.2Gi,5.2Gi,96Mi,103Mi,1.9Gi,1.7Gi,102.4669075012207
7.2Gi,5.2Gi,94Mi,103Mi,1.9Gi,1.7Gi,103.6867470741272
7.2Gi,5.2Gi,107Mi,94Mi,1.9Gi,1.7Gi,104.93271803855896
7.2Gi,5.2Gi,102Mi,94Mi,1.9Gi,1.7Gi,106.24073195457458
7.2Gi,5.2Gi,116Mi,94Mi,1.9Gi,1.7Gi,107.59238052368164
7.2Gi,5.2Gi,111Mi,94Mi,1.9Gi,1.7Gi,108.95925188064575
7.2Gi,5.2Gi,105Mi,94Mi,1.9Gi,1.7Gi,110.32647061347961
7.2Gi,5.2Gi,99Mi,94Mi,1.9Gi,1.7Gi,111.7592031955719
7.2Gi,5.2Gi,112Mi,94Mi,1.9Gi,1.7Gi,113.09101819992065
7.2Gi,5.2Gi,108Mi,94Mi,1.9Gi,1.7Gi,114.4630913734436
7.2Gi,5.2Gi,93Mi,103Mi,1.9Gi,1.7Gi,115.72853183746338
7.2Gi,5.2Gi,100Mi,94Mi,1.9Gi,1.7Gi,117.00446963310242
7.2Gi,5.2Gi,106Mi,94Mi,1.9Gi,1.7Gi,118.26063847541809
7.2Gi,5.2Gi,102Mi,94Mi,1.9Gi,1.7Gi,119.56564402580261
7.2Gi,5.2Gi,109Mi,94Mi,1.9Gi,1.7Gi,120.86945080757141
7.2Gi,5.2Gi,106Mi,94Mi,1.9Gi,1.7Gi,122.26652002334595
7.2Gi,5.2Gi,102Mi,94Mi,1.9Gi,1.7Gi,123.56916522979736
7.2Gi,5.2Gi,107Mi,94Mi,1.9Gi,1.7Gi,124.96905255317688
7.2Gi,5.2Gi,95Mi,103Mi,1.9Gi,1.7Gi,126.2253246307373
7.2Gi,5.0Gi,320Mi,29Mi,1.8Gi,1.9Gi,127.48034644126892
