total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.992997884750366
3.6Gi,4.0Mi,3.6Gi,4.880460500717163
3.6Gi,4.0Mi,3.6Gi,6.3910231590271
3.6Gi,4.0Mi,3.6Gi,7.675259351730347
3.6Gi,4.0Mi,3.6Gi,9.668736219406128
3.6Gi,4.0Mi,3.6Gi,11.079055786132812
3.6Gi,4.0Mi,3.6Gi,12.407111406326294
3.6Gi,4.0Mi,3.6Gi,14.080111265182495
3.6Gi,4.0Mi,3.6Gi,15.28846549987793
3.6Gi,4.0Mi,3.6Gi,16.466021299362183
3.6Gi,4.0Mi,3.6Gi,17.670602798461914
3.6Gi,4.0Mi,3.6Gi,18.86233878135681
3.6Gi,4.0Mi,3.6Gi,20.156968593597412
3.6Gi,4.0Mi,3.6Gi,21.33622980117798
3.6Gi,4.0Mi,3.6Gi,22.568970680236816
3.6Gi,4.0Mi,3.6Gi,23.764850854873657
3.6Gi,4.0Mi,3.6Gi,24.97278666496277
3.6Gi,4.0Mi,3.6Gi,26.18920922279358
3.6Gi,4.0Mi,3.6Gi,27.39172601699829
3.6Gi,4.0Mi,3.6Gi,28.591798782348633
3.6Gi,4.0Mi,3.6Gi,29.8638858795166
3.6Gi,4.0Mi,3.6Gi,31.06577968597412
3.6Gi,4.0Mi,3.6Gi,32.42084217071533
3.6Gi,4.0Mi,3.6Gi,33.77070116996765
3.6Gi,4.0Mi,3.6Gi,35.01397347450256
3.6Gi,4.0Mi,3.6Gi,36.235920906066895
3.6Gi,4.0Mi,3.6Gi,37.40962529182434
3.6Gi,4.0Mi,3.6Gi,38.62301683425903
3.6Gi,4.0Mi,3.6Gi,39.83880019187927
3.6Gi,4.0Mi,3.6Gi,41.016507387161255
3.6Gi,4.0Mi,3.6Gi,42.232998847961426
3.6Gi,4.0Mi,3.6Gi,43.42164421081543
3.6Gi,4.0Mi,3.6Gi,44.71448755264282
3.6Gi,4.0Mi,3.6Gi,45.92056488990784
3.6Gi,4.0Mi,3.6Gi,47.12586236000061
3.6Gi,4.0Mi,3.6Gi,48.300596475601196
3.6Gi,4.0Mi,3.6Gi,49.504594564437866
3.6Gi,4.0Mi,3.6Gi,50.68785238265991
3.6Gi,4.0Mi,3.6Gi,51.87412405014038
3.6Gi,4.0Mi,3.6Gi,53.08866024017334
3.6Gi,4.0Mi,3.6Gi,54.262354612350464
3.6Gi,4.0Mi,3.6Gi,55.46445608139038
3.6Gi,4.0Mi,3.6Gi,56.68971562385559
3.6Gi,4.0Mi,3.6Gi,57.888084173202515
3.6Gi,4.0Mi,3.6Gi,59.073925733566284
3.6Gi,4.0Mi,3.6Gi,60.250125885009766
3.6Gi,4.0Mi,3.6Gi,61.44910550117493
3.6Gi,4.0Mi,3.6Gi,62.62940001487732
3.6Gi,4.0Mi,3.6Gi,63.820992946624756
3.6Gi,4.0Mi,3.6Gi,65.10191440582275
3.6Gi,4.0Mi,3.6Gi,66.31819081306458
