time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU1,GPU2,RAM,EMC,SWAP,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,fan,Temp CPU,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,power cur,power avg,log_time
2024-06-10 06:49:06.201575,0 days 00:15:19.220000,OFF,pm_new,22,12,16,31,OFF,OFF,0,0,5425816,7,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.906,39.093,39.968,40.906,40.875,7261,8534,0.1997206211090088
2024-06-10 06:49:06.201575,0 days 00:15:19.220000,OFF,pm_new,22,12,16,31,OFF,OFF,0,0,5425816,7,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.312,39.906,39.093,39.968,40.906,40.875,7261,8534,0.1997206211090088
2024-06-10 06:49:06.910187,0 days 00:15:19.930000,ON,pm_new,86,100,80,83,98,84,0,0,2416848,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.281,39.906,39.218,40.125,41.093,41.281,11544,11544,0.9080843925476074
2024-06-10 06:49:08.083195,0 days 00:15:21.110000,ON,pm_new,96,94,100,100,100,98,0,0,2405192,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.312,39.937,39.156,40.312,41.125,41.312,12018,11806,2.0809991359710693
2024-06-10 06:49:09.292250,0 days 00:15:22.310000,ON,pm_new,98,100,100,100,98,98,0,0,2427572,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.218,39.968,39.187,40.25,41.343,41.343,11978,11922,3.2900466918945312
2024-06-10 06:49:10.508658,0 days 00:15:23.530000,ON,pm_new,100,98,100,100,100,81,0,0,2432864,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.468,40.375,39.156,40.281,41.312,41.468,12334,12000,4.506489515304565
2024-06-10 06:49:11.663789,0 days 00:15:24.690000,ON,pm_new,96,100,98,100,100,96,0,0,2467572,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.562,40.125,39.187,40.343,41.468,41.562,12215,12108,5.661578893661499
2024-06-10 06:49:12.820836,0 days 00:15:25.840000,ON,pm_new,100,98,100,100,98,98,0,0,2441564,0,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,41.812,40.093,39.468,40.218,41.375,41.812,12096,12105,6.8187737464904785
2024-06-10 06:49:14.022863,0 days 00:15:27.040000,ON,pm_new,98,100,100,100,100,100,19,19,2736956,2,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,42.031,40.156,39.343,40.281,41.375,42.031,13006,12205,8.020695686340332
2024-06-10 06:49:15.548085,0 days 00:15:28.570000,ON,pm_new,7,17,74,9,24,3,0,0,2585012,1,4,OFF,OFF,OFF,OFF,OFF,307,OFF,100.0,40.968,40.062,39.281,40.281,41.406,41.312,9157,11958,9.545881986618042
